query_id,page_id,coarse_rank,coarse_score,fine_rank,fine_score
q027,doc003_p025,11,6.16568700,15,0.22588763
q027,doc003_p029,1,13.30248400,16,0.19639367
q027,doc010_p002,14,5.66062600,17,0.19042166
q027,doc006_p009,12,6.14343900,18,0.17350143
q027,doc005_p009,16,4.61154800,19,0.11247863
q027,doc007_p002,18,4.52828800,20,0.00178274
q028,doc001_p002,19,11.75313500,1,0.77112424
q028,doc004_p003,3,17.33865500,2,0.64088619
q028,doc004_p010,4,16.66565500,3,0.61764675
q028,doc004_p014,13,12.46901700,4,0.61098516
q028,doc005_p004,12,12.88766500,5,0.57094854
q028,doc004_p019,20,11.52313600,6,0.53901947
q028,doc004_p015,5,15.57281600,7,0.50837123
q028,doc005_p006,1,19.07862200,8,0.50422668
q028,doc004_p005,7,15.18873500,9,0.48562717
q028,doc006_p019,18,11.78659100,10,0.46918207
q028,doc006_p016,9,13.93123100,11,0.45878369
q028,doc006_p013,6,15.36161200,12,0.45840839
q028,doc004_p018,10,13.73754800,13,0.45315069
q028,doc007_p001,16,12.02410800,14,0.27542382
q028,doc005_p001,17,12.01194300,15,0.27226007
q028,doc005_p009,11,12.96364000,16,0.25348836
q028,doc006_p006,14,12.37341000,17,0.20393102
q028,doc001_p004,15,12.21785300,18,0.19263458
q028,doc010_p001,8,14.27885000,19,0.16794848
q028,doc002_p001,2,18.91407500,20,-0.01587953
q029,doc004_p019,9,14.91229200,1,0.91934991
q029,doc004_p015,14,14.52681700,2,0.91493046
q029,doc004_p014,8,14.99220500,3,0.87512755
q029,doc005_p006,4,15.78211400,4,0.85932404
q029,doc004_p003,20,13.23935200,5,0.81941247
q029,doc006_p013,5,15.65881500,6,0.79207003
q029,doc006_p016,19,14.04268800,7,0.70560247
q029,doc006_p002,17,14.41784700,8,0.68982244
q029,doc003_p003,6,15.59383400,9,0.65371716
q029,doc009_p003,18,14.32962900,10,0.64466208
q029,doc003_p028,10,14.83414500,11,0.54083377
q029,doc003_p022,2,18.93152000,12,0.51922005
q029,doc007_p001,12,14.73042100,13,0.49987254
q029,doc005_p009,11,14.83162900,14,0.48122981
q029,doc003_p010,3,17.61642600,15,0.43690664
q029,doc003_p011,15,14.51356000,16,0.40551263
q029,doc003_p009,7,15.01978100,17,0.33606219
q029,doc010_p001,13,14.65915000,18,0.25899503
q029,doc003_p029,1,21.29789500,19,0.08847598
q029,doc002_p001,16,14.46568600,20,-0.06066485
q030,doc005_p004,19,8.93577200,1,0.76724422
q030,doc004_p019,17,9.16508000,2,0.62389624
q030,doc005_p006,12,9.54390800,3,0.58711588
q030,doc004_p010,5,11.32723800,4,0.54063243
q030,doc003_p003,3,11.48870200,5,0.52086562
q030,doc005_p002,7,10.51327500,6,0.49840325
q030,doc003_p006,20,8.83213000,7,0.47899687
q030,doc006_p013,13,9.39821500,8,0.44680825
q030,doc006_p003,18,9.14044600,9,0.33583060
q030,doc006_p019,6,10.53646000,10,0.33372256
q030,doc005_p009,8,10.39891800,11,0.32782769
q030,doc003_p011,10,9.90045300,12,0.32224056
q030,doc003_p022,14,9.27822200,13,0.31595600
q030,doc007_p001,15,9.19723100,14,0.27517918
q030,doc005_p001,11,9.64107000,15,0.27051446
q030,doc003_p008,9,10.16843000,16,0.25450775
q030,doc003_p009,16,9.17015300,17,0.16340396
q030,doc010_p001,4,11.47753400,18,0.13047728
q030,doc003_p029,1,20.33710400,19,-0.03356832
q030,doc002_p001,2,16.51667800,20,-0.07337316
