query_id,page_id,coarse_rank,coarse_score,fine_rank,fine_score
q011,doc006_p012,46,7.16905900,32,0.50566828
q011,doc010_p002,33,8.35433400,33,0.50170290
q011,doc003_p009,21,9.17015300,34,0.50016212
q011,doc006_p010,45,7.40988500,35,0.47490060
q011,doc007_p002,23,9.10376400,36,0.45387933
q011,doc007_p001,35,8.20223000,37,0.44926941
q011,doc003_p001,47,7.14760700,38,0.43549636
q011,doc003_p029,1,17.42948800,39,0.43075544
q011,doc003_p010,2,15.66685400,40,0.38326907
q011,doc006_p014,48,7.01097400,41,0.37482548
q011,doc003_p019,13,11.25001500,42,0.34690577
q011,doc010_p001,16,10.51996200,43,0.34659928
q011,doc003_p017,32,8.45811100,44,0.28454787
q011,doc003_p016,12,11.25001500,45,0.22641507
q011,doc003_p014,11,11.25001500,46,0.19687937
q011,doc001_p004,39,8.05496600,47,0.15599149
q011,doc003_p015,40,8.05380600,48,0.13215974
q011,doc002_p001,3,15.08507200,49,0.01311940
q011,doc001_p003,28,8.61489200,50,-0.37603897
q012,doc003_p012,37,8.05380600,1,1.36000466
q012,doc005_p004,8,11.87437400,2,0.80202037
q012,doc006_p002,31,8.35243500,3,0.79626441
q012,doc005_p006,15,10.99892900,4,0.79551727
q012,doc004_p019,21,9.16508000,5,0.78473026
q012,doc003_p006,23,8.83213000,6,0.76708078
q012,doc009_p003,34,8.10832200,7,0.74763513
q012,doc004_p003,28,8.51551100,8,0.74598777
q012,doc003_p013,6,11.89481900,9,0.74515909
q012,doc006_p013,19,9.39821500,10,0.70604652
q012,doc004_p010,13,11.32723800,11,0.68212074
q012,doc003_p004,12,11.46544200,12,0.66176623
q012,doc003_p003,11,11.48870200,13,0.65767395
q012,doc004_p018,41,7.76289400,14,0.65641147
q012,doc004_p014,25,8.77428200,15,0.64882302
q012,doc004_p015,42,7.61498600,16,0.63609654
q012,doc006_p016,26,8.65834300,17,0.61914337
q012,doc004_p009,33,8.16118600,18,0.61507630
q012,doc003_p028,24,8.81521000,19,0.59887350
q012,doc005_p001,18,9.64107000,20,0.58109426
q012,doc006_p019,5,12.34209900,21,0.58012593
q012,doc003_p020,10,11.59389900,22,0.52577531
q012,doc005_p009,17,10.39891800,23,0.52020454
q012,doc006_p003,14,11.00130000,24,0.50380337
q012,doc006_p005,29,8.47066700,25,0.49922109
q012,doc006_p009,43,7.60517000,26,0.47471315
q012,doc003_p022,48,7.01327200,27,0.44510356
q012,doc003_p011,2,16.00069600,28,0.44439799
q012,doc005_p002,50,6.87649400,29,0.43915939
q012,doc006_p006,35,8.06528800,30,0.43138134
q012,doc006_p012,45,7.16905900,31,0.42897499
q012,doc010_p002,30,8.35433400,32,0.41658440
q012,doc003_p009,20,9.17015300,33,0.41100329
q012,doc006_p010,44,7.40988500,34,0.40758675
q012,doc007_p002,22,9.10376400,35,0.37872896
q012,doc003_p008,47,7.04485900,36,0.37299946
q012,doc007_p001,32,8.20223000,37,0.37102604
q012,doc003_p010,4,12.56398800,38,0.36113769
q012,doc003_p001,46,7.14760700,39,0.33998200
q012,doc003_p029,1,17.87626100,40,0.30460969
q012,doc006_p014,49,7.01097400,41,0.30026561
q012,doc003_p019,40,8.05380600,42,0.27501544
q012,doc003_p017,7,11.89481900,43,0.26345253
q012,doc010_p001,16,10.51996200,44,0.23170975
q012,doc003_p016,39,8.05380600,45,0.16197807
q012,doc003_p014,38,8.05380600,46,0.11114243
q012,doc001_p004,36,8.05496600,47,0.10228249
q012,doc003_p015,9,11.59389900,48,0.07123137
q012,doc002_p001,3,15.08507200,49,-0.06638096
q012,doc001_p003,27,8.61489200,50,-0.41582102
q013,doc003_p012,2,14.45816600,1,1.19222522
q013,doc003_p013,3,12.06323300,2,0.72466338
q013,doc004_p014,27,6.81832800,3,0.61865586
q013,doc004_p015,48,5.43329300,4,0.57076913
q013,doc004_p010,15,7.65908800,5,0.52014703
q013,doc006_p013,5,10.35061100,6,0.51252657
q013,doc005_p006,35,6.23946800,7,0.51177984
q013,doc001_p002,32,6.45397800,8,0.49942446
q013,doc004_p003,31,6.52099100,9,0.49915287
q013,doc004_p019,21,7.15969900,10,0.49737465
q013,doc006_p002,33,6.32821100,11,0.45696789
q013,doc005_p004,47,5.46080300,12,0.44458762
q013,doc006_p016,24,6.98159600,13,0.44440567
q013,doc009_p003,37,6.05705100,14,0.43736434
q013,doc004_p009,50,5.34823800,15,0.41021970
q013,doc003_p004,11,8.78343300,16,0.39372444
q013,doc003_p028,25,6.93412200,17,0.39366102
q013,doc005_p009,22,7.08172700,18,0.39186770
q013,doc003_p003,9,9.83942600,19,0.35482922
q013,doc006_p019,14,8.26248200,20,0.34891278
q013,doc006_p009,18,7.60517000,21,0.33646059
q013,doc003_p022,13,8.46433300,22,0.30486724
q013,doc006_p010,19,7.40988500,23,0.29617149
q013,doc010_p002,12,8.77777300,24,0.29210919
q013,doc005_p001,44,5.53634900,25,0.29199246
q013,doc003_p020,29,6.72108700,26,0.28003281
q013,doc006_p003,20,7.31226100,27,0.27669266
q013,doc006_p011,10,9.50516400,28,0.26945835
q013,doc003_p011,16,7.65497500,29,0.25590399
q013,doc006_p006,30,6.69171400,30,0.25070059
q013,doc007_p001,43,5.58171000,31,0.25036108
q013,doc006_p012,46,5.46680300,32,0.24910370
q013,doc003_p009,45,5.48168500,33,0.22202930
q013,doc006_p014,49,5.35361400,34,0.21417078
q013,doc007_p002,23,7.02188800,35,0.21397376
q013,doc001_p005,36,6.15188600,36,0.20957373
q013,doc005_p008,40,5.74357700,37,0.19370022
q013,doc003_p001,39,5.79106200,38,0.18596661
q013,doc010_p001,41,5.72189200,39,0.15876967
q013,doc003_p010,4,10.75784100,40,0.15249962
q013,doc003_p029,1,16.85439600,41,0.13285330
q013,doc001_p004,38,6.01381700,42,0.12952369
q013,doc003_p019,8,9.91729600,43,0.10945539
q013,doc003_p017,17,7.65497500,44,0.09201564
q013,doc003_p016,7,9.91729600,45,0.07431485
q013,doc002_p001,26,6.91164300,46,0.05837849
q013,doc003_p014,6,9.91729600,47,0.05723455
q013,doc003_p015,28,6.72108700,48,0.05353209
q013,doc001_p001,34,6.31883200,49,-0.22809210
q013,doc001_p003,42,5.62418900,50,-0.29859805
q014,doc003_p012,3,11.26195700,1,1.09869623
q014,doc003_p013,2,15.49994100,2,0.60722458
q014,doc001_p002,31,6.45397800,3,0.43196070
q014,doc004_p014,24,6.81832800,4,0.43001258
q014,doc006_p013,6,10.35061100,5,0.35089886
q014,doc004_p003,30,6.52099100,6,0.34520906
q014,doc004_p019,18,7.15969900,7,0.32484931
q014,doc004_p010,13,7.65908800,8,0.32005993
q014,doc005_p006,34,6.23946800,9,0.31332070
q014,doc006_p002,32,6.32821100,10,0.31026918
q014,doc004_p015,49,5.43329300,11,0.30710784
q014,doc005_p004,48,5.46080300,12,0.27125111
q014,doc003_p004,29,6.56956200,13,0.23512256
q014,doc009_p003,36,6.05705100,14,0.22708187
q014,doc006_p016,21,6.98159600,15,0.22554626
q014,doc003_p003,9,10.04088900,16,0.20730747
q014,doc006_p019,12,8.26248200,17,0.20055911
q014,doc003_p028,22,6.93412200,18,0.15923339
q014,doc006_p010,16,7.40988500,19,0.14644802
q014,doc003_p020,8,10.26118100,20,0.13938384
q014,doc005_p009,19,7.08172700,21,0.13861352
q014,doc006_p009,15,7.60517000,22,0.13556249
q014,doc003_p022,38,5.85650300,23,0.12957941
q014,doc010_p002,11,8.77777300,24,0.12334419
q014,doc006_p011,10,9.50516400,25,0.10798527
q014,doc005_p001,45,5.53634900,26,0.10583743
q014,doc003_p011,4,11.09168300,27,0.09736973
q014,doc006_p012,47,5.46680300,28,0.07916718
q014,doc007_p001,44,5.58171000,29,0.07618108
q014,doc006_p006,28,6.69171400,30,0.07023983
q014,doc006_p014,50,5.35361400,31,0.06850827
q014,doc001_p004,37,6.01381700,32,0.05862672
q014,doc006_p003,17,7.31226100,33,0.05191436
q014,doc007_p002,20,7.02188800,34,0.05000082
q014,doc003_p008,42,5.67875000,35,0.04197861
q014,doc003_p010,14,7.65497500,36,0.03617526
q014,doc003_p009,46,5.48168500,37,0.02426191
q014,doc005_p008,40,5.74357700,38,0.02176320
q014,doc001_p005,35,6.15188600,39,0.01084630
q014,doc003_p001,39,5.79106200,40,-0.02247215
q014,doc010_p001,41,5.72189200,41,-0.02745339
q014,doc003_p019,27,6.72108700,42,-0.05015182
q014,doc003_p017,5,11.09168300,43,-0.05420347
q014,doc003_p015,7,10.26118100,44,-0.06169652
q014,doc003_p016,26,6.72108700,45,-0.06217202
q014,doc003_p014,25,6.72108700,46,-0.07704873
q014,doc003_p029,1,17.30116900,47,-0.09017535
q014,doc002_p001,23,6.91164300,48,-0.17055246
q014,doc001_p001,33,6.31883200,49,-0.39552769
q014,doc001_p003,43,5.62418900,50,-0.51707071
q015,doc003_p012,11,11.25001500,1,1.24539196
q015,doc005_p006,20,9.54390800,2,0.87200034
q015,doc005_p004,24,8.93577200,3,0.81690288
q015,doc004_p019,21,9.16508000,4,0.80974174
q015,doc004_p003,29,8.51551100,5,0.80785716
q015,doc006_p002,35,8.35243500,6,0.80130529
q015,doc004_p015,43,7.61498600,7,0.77034235
q015,doc009_p003,38,8.10832200,8,0.75543576
q015,doc004_p010,9,11.32723800,9,0.75267649
q015,doc004_p014,26,8.77428200,10,0.74884170
q015,doc004_p018,42,7.76289400,11,0.72640538
q015,doc003_p013,32,8.45811100,12,0.70788091
q015,doc006_p013,7,12.14820400,13,0.70411730
q015,doc006_p016,27,8.65834300,14,0.69254363
q015,doc003_p004,15,10.53405500,15,0.69002509
q015,doc003_p028,25,8.81521000,16,0.68677878
q015,doc003_p003,10,11.28724000,17,0.67950177
q015,doc004_p009,37,8.16118600,18,0.67763686
q015,doc003_p006,4,12.36978100,19,0.66925812
q015,doc005_p001,18,9.64107000,20,0.62584978
q015,doc003_p020,41,8.05380600,21,0.58842242
q015,doc006_p005,30,8.47066700,22,0.57918084
q015,doc006_p019,5,12.34209900,23,0.54184794
q015,doc005_p002,49,6.87649400,24,0.54114759
q015,doc006_p011,14,10.87154200,25,0.52711779
q015,doc003_p022,19,9.62110200,26,0.51775867
q015,doc006_p012,46,7.16905900,27,0.51551878
q015,doc006_p010,45,7.40988500,28,0.50375009
q015,doc005_p009,17,10.39891800,29,0.49313316
q015,doc003_p011,31,8.45811100,30,0.48689762
q015,doc001_p002,50,6.78471900,31,0.48382321
q015,doc006_p003,22,9.14044600,32,0.47801238
q015,doc010_p002,34,8.35433400,33,0.46310014
q015,doc006_p006,39,8.06528800,34,0.45894173
q015,doc006_p009,44,7.60517000,35,0.45499921
q015,doc007_p002,23,9.10376400,36,0.42588887
q015,doc007_p001,36,8.20223000,37,0.42579761
q015,doc006_p014,48,7.01097400,38,0.38781494
q015,doc003_p029,1,17.42948800,39,0.38458502
q015,doc003_p019,13,11.25001500,40,0.35500056
q015,doc003_p001,47,7.14760700,41,0.35046074
q015,doc010_p001,16,10.51996200,42,0.33863986
q015,doc003_p010,8,11.56097700,43,0.33245611
q015,doc003_p017,33,8.45811100,44,0.27152294
q015,doc003_p016,12,11.25001500,45,0.22300479
q015,doc003_p014,2,15.47940700,46,0.19070852
q015,doc003_p015,6,12.28319900,47,0.13518307
q015,doc001_p004,40,8.05496600,48,0.07767525
q015,doc002_p001,3,15.08507200,49,-0.03655767
q015,doc001_p003,28,8.61489200,50,-0.50495636
q016,doc003_p012,38,8.05380600,1,1.24726820
q016,doc005_p006,18,9.54390800,2,0.81274861
q016,doc005_p004,22,8.93577200,3,0.80935639
q016,doc006_p002,31,8.35243500,4,0.76562965
q016,doc004_p019,19,9.16508000,5,0.75680423
q016,doc004_p003,27,8.51551100,6,0.74756366
q016,doc004_p014,24,8.77428200,7,0.72302163
q016,doc004_p018,41,7.76289400,8,0.71180123
q016,doc006_p013,7,12.14820400,9,0.69522130
q016,doc004_p010,13,11.32723800,10,0.69129854
q016,doc003_p004,32,8.32018400,11,0.68948877
q016,doc003_p013,9,11.89481900,12,0.68497288
q016,doc003_p006,4,12.36978100,13,0.68038040
q016,doc009_p003,35,8.10832200,14,0.66886103
q016,doc004_p015,42,7.61498600,15,0.66129386
q016,doc003_p003,12,11.48870200,16,0.65581745
q016,doc006_p016,25,8.65834300,17,0.64304310
q016,doc004_p009,34,8.16118600,18,0.62777185
q016,doc003_p028,23,8.81521000,19,0.61938274
q016,doc005_p001,17,9.64107000,20,0.61873317
q016,doc003_p020,11,11.59389900,21,0.56663692
q016,doc006_p019,5,12.34209900,22,0.54803282
q016,doc006_p005,28,8.47066700,23,0.51222765
q016,doc005_p002,50,6.87649400,24,0.51113892
q016,doc006_p011,14,10.87154200,25,0.50243497
q016,doc003_p022,48,7.01327200,26,0.49875197
q016,doc006_p010,44,7.40988500,27,0.48520941
q016,doc006_p012,45,7.16905900,28,0.48453969
q016,doc003_p011,8,11.89481900,29,0.47186452
q016,doc010_p002,30,8.35433400,30,0.44776690
q016,doc006_p009,43,7.60517000,31,0.43447137
q016,doc003_p008,47,7.04485900,32,0.43018627
q016,doc006_p003,20,9.14044600,33,0.41756853
q016,doc006_p006,36,8.06528800,34,0.41229180
q016,doc007_p002,21,9.10376400,35,0.41173020
q016,doc005_p009,16,10.39891800,36,0.39782742
q016,doc007_p001,33,8.20223000,37,0.39167887
q016,doc006_p014,49,7.01097400,38,0.38234058
q016,doc003_p029,1,17.87626100,39,0.33388007
q016,doc003_p001,46,7.14760700,40,0.32127455
q016,doc003_p019,40,8.05380600,41,0.30771399
q016,doc003_p010,29,8.45811100,42,0.29854208
q016,doc010_p001,15,10.51996200,43,0.26411003
q016,doc003_p017,10,11.89481900,44,0.25475422
q016,doc003_p016,39,8.05380600,45,0.18022250
q016,doc003_p014,6,12.28319900,46,0.14710429
q016,doc003_p015,2,15.82329200,47,0.09751026
q016,doc001_p004,37,8.05496600,48,0.05846925
q016,doc002_p001,3,15.08507200,49,-0.10208221
q016,doc001_p003,26,8.61489200,50,-0.54947239
q017,doc003_p012,9,9.91729600,1,1.72633147
q017,doc003_p013,14,7.65497500,2,1.03907537
q017,doc001_p002,39,4.88741400,3,0.95697075
q017,doc004_p015,50,4.03307700,4,0.76917648
q017,doc005_p006,23,6.70579100,5,0.74798685
q017,doc004_p010,25,5.97155700,6,0.74265766
q017,doc004_p019,34,5.23947000,7,0.73430526
q017,doc004_p014,37,5.12399900,8,0.72182488
q017,doc004_p018,19,6.92817500,9,0.71537137
q017,doc005_p004,21,6.83932300,10,0.70486063
q017,doc006_p013,24,6.49654300,11,0.70255268
q017,doc004_p009,45,4.50464500,12,0.66381955
q017,doc004_p003,41,4.70233900,13,0.65801370
q017,doc003_p006,26,5.90940100,14,0.62743580
q017,doc005_p009,35,5.23085000,15,0.60529447
q017,doc003_p020,22,6.72108700,16,0.59196365
q017,doc004_p013,48,4.10860400,17,0.58654386
q017,doc009_p003,32,5.46404300,18,0.58393848
q017,doc006_p016,31,5.69336700,19,0.56856030
q017,doc006_p011,46,4.26364600,20,0.55987567
q017,doc006_p002,40,4.78737200,21,0.55808729
q017,doc003_p004,8,10.53480500,22,0.54579073
q017,doc003_p028,38,5.09721800,23,0.53332657
q017,doc006_p019,12,8.26248200,24,0.52067184
q017,doc003_p003,4,12.31718600,25,0.48407167
q017,doc003_p011,13,7.65497500,26,0.46990782
q017,doc005_p001,47,4.19693300,27,0.45594695
q017,doc003_p022,20,6.90305700,28,0.44554600
q017,doc010_p002,11,8.77777300,29,0.41357827
q017,doc005_p008,30,5.74357700,30,0.40560749
q017,doc006_p009,15,7.60517000,31,0.39760479
q017,doc006_p003,16,7.34493100,32,0.38925743
q017,doc006_p004,17,7.26100900,33,0.38148403
q017,doc003_p010,7,10.75784100,34,0.33697090
q017,doc006_p006,33,5.31814000,35,0.33079755
q017,doc003_p029,1,18.64791100,36,0.32081240
q017,doc003_p019,10,9.91729600,37,0.31951284
q017,doc010_p001,49,4.04808500,38,0.31744570
q017,doc003_p001,29,5.79106200,39,0.31521794
q017,doc006_p010,27,5.87091400,40,0.30377656
q017,doc003_p017,5,12.06323300,41,0.27771854
q017,doc007_p002,18,7.02188800,42,0.26386139
q017,doc001_p005,36,5.14629500,43,0.24190639
q017,doc003_p016,2,14.45816600,44,0.21513385
q017,doc003_p015,6,10.95048000,45,0.17867333
q017,doc003_p014,3,14.14668900,46,0.17216390
q017,doc001_p004,42,4.69085100,47,0.14998963
q017,doc002_p001,28,5.79838700,48,-0.07854042
q017,doc001_p003,44,4.63702800,49,-0.28692779
q017,doc001_p001,43,4.68801800,50,-0.44305298
q018,doc003_p012,11,12.34609500,1,1.65191793
q018,doc003_p013,5,13.44955100,2,1.00678480
q018,doc001_p002,40,4.88741400,3,0.94316417
q018,doc004_p019,35,5.23947000,4,0.84674758
q018,doc005_p006,24,6.70579100,5,0.81663883
q018,doc004_p018,22,6.92817500,6,0.80407226
q018,doc004_p010,26,5.97155700,7,0.78704327
q018,doc006_p013,25,6.49654300,8,0.77851444
q018,doc004_p003,42,4.70233900,9,0.77552664
q018,doc004_p014,38,5.12399900,10,0.76190019
q018,doc004_p009,46,4.50464500,11,0.73869729
q018,doc003_p004,8,12.92270800,12,0.70179111
q018,doc005_p004,23,6.83932300,13,0.68106955
q018,doc004_p013,49,4.10860400,14,0.67217678
q018,doc009_p003,33,5.46404300,15,0.66521055
q018,doc006_p019,16,8.26248200,16,0.65467489
q018,doc006_p016,31,5.69336700,17,0.64266998
q018,doc006_p011,47,4.26364600,18,0.64071202
q018,doc003_p020,10,12.68997900,19,0.63043696
q018,doc005_p001,48,4.19693300,20,0.62713259
q018,doc006_p002,41,4.78737200,21,0.62525320
q018,doc003_p003,6,13.33625900,22,0.61010247
q018,doc005_p009,36,5.23085000,23,0.58888751
q018,doc003_p028,39,5.09721800,24,0.58032465
q018,doc003_p022,14,8.88474700,25,0.57269651
q018,doc003_p011,4,13.44955100,26,0.52412832
q018,doc010_p002,15,8.77777300,27,0.52057928
q018,doc006_p004,19,7.26100900,28,0.49617070
q018,doc006_p009,17,7.60517000,29,0.47952923
q018,doc006_p003,18,7.34493100,30,0.46794897
q018,doc006_p010,27,5.87091400,31,0.46581483
q018,doc003_p007,32,5.63724500,32,0.46019489
q018,doc006_p006,34,5.31814000,33,0.45098063
q018,doc005_p008,30,5.74357700,34,0.44657311
q018,doc003_p008,20,7.06440000,35,0.43809277
q018,doc003_p010,7,13.11570900,36,0.41306731
q018,doc007_p002,21,7.02188800,37,0.40892506
q018,doc003_p001,29,5.79106200,38,0.38881361
q018,doc003_p029,1,22.91883100,39,0.33144546
q018,doc003_p019,13,12.34609500,40,0.31902203
q018,doc010_p001,50,4.04808500,41,0.31600821
q018,doc001_p005,37,5.14629500,42,0.29411501
q018,doc003_p017,2,17.85780900,43,0.29359645
q018,doc001_p004,43,4.69085100,44,0.26718357
q018,doc003_p016,3,16.88696400,45,0.21658106
q018,doc003_p015,9,12.68997900,46,0.21111691
q018,doc003_p014,12,12.34609500,47,0.18716890
q018,doc002_p001,28,5.79838700,48,0.05303520
q018,doc001_p003,45,4.63702800,49,-0.21951485
q018,doc001_p001,44,4.68801800,50,-0.35881823
q019,doc003_p012,18,8.05380600,1,1.56236959
q019,doc004_p019,31,6.35467300,2,0.94227564
q019,doc005_p002,27,6.66593800,3,0.92733508
q019,doc004_p003,44,5.03900900,4,0.90726626
q019,doc004_p013,24,7.05255400,5,0.88599443
q019,doc005_p006,47,4.73122300,6,0.87047452
q019,doc006_p002,30,6.42572300,7,0.83709717
q019,doc004_p018,49,3.89828100,8,0.81551498
q019,doc004_p014,42,5.15958300,9,0.79613054
q019,doc004_p010,22,7.14088700,10,0.79454124
q019,doc004_p009,43,5.11459000,11,0.78722090
q019,doc003_p013,16,8.15244400,12,0.74992210
q019,doc009_p003,28,6.63221900,13,0.73257279
q019,doc006_p013,2,15.91038500,14,0.72261816
q019,doc003_p006,48,4.72352600,15,0.63930702
q019,doc003_p004,7,12.54174200,16,0.63405412
q019,doc003_p022,6,12.67014500,17,0.63121510
q019,doc006_p010,40,5.48376700,18,0.62542081
q019,doc003_p028,26,6.89323400,19,0.61862415
q019,doc006_p019,11,11.10252800,20,0.60270798
q019,doc006_p016,12,8.84723900,21,0.59908986
q019,doc003_p007,4,13.19295000,22,0.57959026
q019,doc003_p021,50,3.88162000,23,0.57688314
q019,doc003_p003,5,12.68866800,24,0.55359536
q019,doc003_p018,10,11.10428100,25,0.53832674
q019,doc003_p008,3,14.40199600,26,0.53253204
q019,doc007_p001,36,5.97721000,27,0.51206982
q019,doc003_p011,15,8.15244400,28,0.51170921
q019,doc003_p020,8,12.36507700,29,0.48222905
q019,doc010_p002,25,7.00748000,30,0.47444826
q019,doc006_p026,34,6.05304400,31,0.46701610
q019,doc010_p001,37,5.96457700,32,0.44973496
q019,doc005_p009,33,6.11284400,33,0.42265826
q019,doc006_p003,38,5.87762700,34,0.41645190
q019,doc006_p009,32,6.14343900,35,0.41523337
q019,doc007_p002,39,5.60572000,36,0.41335711
q019,doc006_p011,13,8.73971900,37,0.40532270
q019,doc006_p004,29,6.58210800,38,0.40361464
q019,doc004_p020,35,6.00793700,39,0.39895707
q019,doc003_p009,41,5.28720000,40,0.39117119
q019,doc006_p006,23,7.12355400,41,0.33304995
q019,doc003_p029,1,25.85552400,42,0.30586272
q019,doc003_p010,21,7.81860200,43,0.28758568
q019,doc003_p001,45,4.87314200,44,0.23025513
q019,doc003_p019,9,12.02119300,45,0.22743037
q019,doc002_p001,46,4.76111100,46,0.19590928
q019,doc003_p016,20,8.05380600,47,0.09221648
q019,doc003_p017,17,8.15244400,48,0.07947768
q019,doc003_p015,14,8.39769100,49,0.03825717
q019,doc003_p014,19,8.05380600,50,0.00988012
q020,doc003_p012,14,5.62500700,1,1.24635577
q020,doc005_p006,10,6.12932600,2,0.87007689
q020,doc004_p019,36,3.14796800,3,0.82710612
q020,doc004_p018,38,3.09190600,4,0.80514681
q020,doc004_p010,17,5.47649200,5,0.79773158
q020,doc001_p002,43,2.72734700,6,0.79484087
q020,doc005_p004,6,7.03630600,7,0.79020697
q020,doc004_p015,42,2.79801500,8,0.78735220
q020,doc003_p013,47,2.35786800,9,0.77476585
q020,doc004_p009,34,3.31181400,10,0.77176005
q020,doc004_p003,40,3.04448900,11,0.76430219
q020,doc009_p003,44,2.47453800,12,0.75789350
q020,doc006_p013,25,4.28155300,13,0.75594294
q020,doc003_p020,8,6.39618500,14,0.75331658
q020,doc004_p014,35,3.20362900,15,0.73480463
q020,doc003_p028,37,3.14572100,16,0.72745371
q020,doc003_p006,12,5.73497400,17,0.72535765
q020,doc006_p002,41,2.91035900,18,0.71081424
q020,doc003_p003,5,7.56154600,19,0.70884103
q020,doc006_p016,33,3.47238400,20,0.69124186
q020,doc005_p009,22,4.51716700,21,0.68375826
q020,doc006_p019,4,8.72530300,22,0.67592543
q020,doc003_p004,2,10.89154100,23,0.67329353
q020,doc005_p001,23,4.48367500,24,0.66769999
q020,doc005_p002,30,3.84733700,25,0.66007417
q020,doc003_p011,46,2.35786800,26,0.65263462
q020,doc006_p005,31,3.69402300,27,0.64204913
q020,doc006_p009,9,6.14343900,28,0.62062430
q020,doc003_p022,11,5.74628900,29,0.61465192
q020,doc010_p002,13,5.66062600,30,0.60362643
q020,doc003_p009,19,5.28720000,31,0.57556266
q020,doc006_p004,50,2.15478300,32,0.56534910
q020,doc005_p003,32,3.54811600,33,0.56486446
q020,doc003_p007,28,3.93721200,34,0.55813038
q020,doc003_p029,1,13.40445000,35,0.55331665
q020,doc003_p008,49,2.34031600,36,0.53455007
q020,doc006_p006,27,3.94456600,37,0.52643114
q020,doc006_p003,21,5.14663700,38,0.52489352
q020,doc003_p019,3,9.59239400,39,0.52468538
q020,doc010_p001,20,5.20935100,40,0.51681381
q020,doc006_p010,26,3.99528800,41,0.49969590
q020,doc007_p001,39,3.06080100,42,0.49813899
q020,doc003_p010,18,5.46073400,43,0.47603369
q020,doc007_p002,7,6.94890000,44,0.46923894
q020,doc003_p017,48,2.35786800,45,0.46045604
q020,doc003_p016,16,5.62500700,46,0.44182250
q020,doc003_p018,24,4.42671500,47,0.41911811
q020,doc003_p014,15,5.62500700,48,0.39340019
q020,doc003_p015,45,2.42879900,49,0.36428893
q020,doc002_p001,29,3.86612700,50,0.15527248
q021,doc003_p012,45,2.42879900,1,1.14040589
q021,doc004_p018,38,3.09190600,2,0.73102725
q021,doc005_p006,10,6.12932600,3,0.71541464
q021,doc004_p019,35,3.14796800,4,0.70566189
q021,doc005_p004,6,7.03630600,5,0.68401688
q021,doc004_p010,17,5.47649200,6,0.67055017
q021,doc003_p020,2,9.93627900,7,0.66217601
q021,doc003_p013,13,5.79457600,8,0.65468806
q021,doc003_p006,15,5.73497400,9,0.65367323
q021,doc001_p002,43,2.72734700,10,0.64625221
q021,doc004_p014,34,3.20362900,11,0.64471054
q021,doc006_p013,25,4.28155300,12,0.63580483
q021,doc004_p009,33,3.31181400,13,0.63094783
q021,doc004_p003,40,3.04448900,14,0.62160915
q021,doc009_p003,44,2.47453800,15,0.60751939
q021,doc005_p001,23,4.48367500,16,0.57632548
q021,doc006_p019,3,8.72530300,17,0.57284468
q021,doc003_p004,4,8.67766900,18,0.56967247
q021,doc006_p002,41,2.91035900,19,0.56835341
q021,doc003_p028,36,3.14572100,20,0.55707741
q021,doc006_p016,32,3.47238400,21,0.55618757
q021,doc003_p003,5,7.76300800,22,0.55253166
q021,doc004_p015,42,2.79801500,23,0.54265684
q021,doc003_p011,12,5.79457600,24,0.52880687
q021,doc005_p009,22,4.51716700,25,0.52761948
q021,doc005_p002,29,3.84733700,26,0.52555770
q021,doc003_p022,37,3.13845900,27,0.48542950
q021,doc006_p011,50,2.13182300,28,0.48398194
q021,doc010_p002,16,5.66062600,29,0.47705203
q021,doc006_p009,9,6.14343900,30,0.46358150
q021,doc006_p005,30,3.69402300,31,0.45832065
q021,doc005_p003,31,3.54811600,32,0.45748621
q021,doc006_p004,49,2.15478300,33,0.44392169
q021,doc003_p009,18,5.28720000,34,0.43889922
q021,doc003_p008,21,4.72408400,35,0.41541758
q021,doc003_p019,8,6.39618500,36,0.40141809
q021,doc006_p006,27,3.94456600,37,0.39437866
q021,doc003_p029,1,13.85122300,38,0.38114348
q021,doc006_p010,26,3.99528800,39,0.37953508
q021,doc007_p001,39,3.06080100,40,0.37741444
q021,doc006_p003,20,5.14663700,41,0.37261349
q021,doc010_p001,19,5.20935100,42,0.36854318
q021,doc003_p010,48,2.35786800,43,0.36812416
q021,doc003_p017,14,5.79457600,44,0.35778856
q021,doc007_p002,7,6.94890000,45,0.34881973
q021,doc003_p018,24,4.42671500,46,0.31369299
q021,doc003_p016,47,2.42879900,47,0.31077832
q021,doc003_p014,46,2.42879900,48,0.26974243
q021,doc003_p015,11,5.96889200,49,0.23236617
q021,doc002_p001,28,3.86612700,50,0.02189618
q022,doc004_p013,37,2.90555300,1,0.53019494
q022,doc005_p004,35,3.10266900,2,0.51385808
q022,doc004_p019,20,4.22575700,3,0.47787184
q022,doc006_p019,7,6.45408400,4,0.47489345
q022,doc005_p006,15,5.46510700,5,0.47372440
q022,doc004_p005,39,2.56579100,6,0.45831740
q022,doc004_p003,25,3.94274500,7,0.44634169
q022,doc003_p021,45,1.93660100,8,0.44477165
q022,doc004_p010,27,3.70745800,9,0.42577270
q022,doc006_p013,5,8.41818700,10,0.42258537
q022,doc003_p006,2,10.88195300,11,0.38753349
q022,doc004_p009,38,2.80369600,12,0.37453645
q022,doc003_p027,8,6.38838700,13,0.36908448
q022,doc003_p026,10,6.23359500,14,0.35711780
q022,doc009_p003,21,4.11292900,15,0.34938353
q022,doc003_p024,13,6.12564800,16,0.32636923
q022,doc004_p018,36,3.04321700,17,0.32182801
