query_id,page_id,coarse_rank,coarse_score,fine_rank,fine_score
q006,doc006_p016,16,6.92899800,28,0.30922604
q006,doc003_p020,54,4.21154500,29,0.30873448
q006,doc003_p004,73,2.55683200,30,0.30692029
q006,doc006_p001,94,0.00000000,31,0.30167717
q006,doc004_p002,47,4.41666800,32,0.29591978
q006,doc006_p021,88,0.23082900,33,0.28996000
q006,doc004_p017,65,3.36122600,34,0.28718293
q006,doc006_p009,20,6.50774900,35,0.28430247
q006,doc005_p005,92,0.00000000,36,0.27982059
q006,doc006_p002,22,6.33396200,37,0.27961937
q006,doc003_p003,32,5.35551800,38,0.27884808
q006,doc004_p004,81,1.46285900,39,0.27826419
q006,doc005_p002,69,3.02915800,40,0.27240166
q006,doc010_p002,14,7.00748000,41,0.26907825
q006,doc003_p022,59,3.87481300,42,0.26385689
q006,doc003_p024,87,1.23643200,43,0.26188707
q006,doc003_p026,85,1.26974400,44,0.25828600
q006,doc005_p001,36,5.06358000,45,0.25721478
q006,doc003_p027,91,0.00000000,46,0.25199035
q006,doc006_p012,64,3.40451300,47,0.25008065
q006,doc005_p009,13,7.12011600,48,0.24991603
q006,doc004_p008,76,1.89387100,49,0.24811383
q006,doc004_p018,21,6.34288400,50,0.24627727
q006,doc003_p025,86,1.24871700,51,0.24271758
q006,doc003_p023,84,1.26974400,52,0.23538499
q006,doc006_p006,12,7.21537200,53,0.23390865
q006,doc006_p010,25,5.91557400,54,0.22987176
q006,doc007_p002,29,5.60572000,55,0.22975616
q006,doc003_p011,43,4.74703100,56,0.22913948
q006,doc003_p005,70,2.87881800,57,0.22656827
q006,doc006_p004,33,5.28878500,58,0.22086100
q006,doc006_p026,60,3.82544900,59,0.21326034
q006,doc009_p003,7,7.66481400,60,0.20975165
q006,doc006_p024,98,0.00000000,61,0.20307429
q006,doc006_p014,62,3.73864000,62,0.18172072
q006,doc005_p003,57,4.04471200,63,0.16861828
q006,doc003_p007,68,3.17631400,64,0.16849382
q006,doc003_p001,18,6.77058900,65,0.16220649
q006,doc005_p007,93,0.00000000,66,0.15938689
q006,doc003_p008,67,3.21308900,67,0.15885623
q006,doc003_p009,77,1.82722800,68,0.15349966
q006,doc006_p022,96,0.00000000,69,0.14521649
q006,doc008_p003,3,9.19338600,70,0.14389294
q006,doc006_p027,100,0.00000000,71,0.14058384
q006,doc003_p019,53,4.21154500,72,0.13761783
q006,doc006_p011,61,3.74994400,73,0.11937036
q006,doc006_p025,99,0.00000000,74,0.10867886
q006,doc005_p008,63,3.50657500,75,0.10859923
q006,doc006_p003,17,6.90773100,76,0.10736419
q006,doc006_p005,39,4.77664400,77,0.10569672
q006,doc009_p002,89,0.22855100,78,0.10509094
q006,doc006_p020,95,0.00000000,79,0.09681498
q006,doc006_p015,71,2.83229400,80,0.09518443
q006,doc004_p020,26,5.86542700,81,0.09486286
q006,doc003_p010,42,4.74703100,82,0.08513318
q006,doc003_p018,75,1.96488100,83,0.07146224
q006,doc008_p002,72,2.74346900,84,0.06363516
q006,doc006_p023,97,0.00000000,85,0.06134837
q006,doc007_p001,38,4.91838600,86,0.05968622
q006,doc003_p017,45,4.74703100,87,0.04536091
q006,doc008_p001,10,7.50461300,88,0.01751122
q006,doc001_p005,37,5.00310400,89,0.00252761
q006,doc003_p015,51,4.21154500,90,0.00194592
q006,doc010_p001,34,5.13483700,91,0.00127184
q006,doc001_p004,55,4.07844900,92,-0.01857511
q006,doc006_p007,82,1.45297500,93,-0.02056164
q006,doc003_p029,66,3.35233100,94,-0.03787023
q006,doc002_p001,1,11.90010800,95,-0.04027573
q006,doc003_p014,50,4.21154500,96,-0.04271895
q006,doc006_p018,78,1.69883900,97,-0.06310854
q006,doc003_p016,52,4.21154500,98,-0.06402940
q006,doc001_p001,46,4.57088100,99,-0.36215740
q006,doc001_p003,41,4.74891800,100,-0.44543964
q007,doc003_p012,57,3.84655700,1,1.20223534
q007,doc003_p013,53,4.37373100,2,0.74824727
q007,doc003_p006,78,2.37175100,3,0.51708287
q007,doc004_p015,33,6.50454400,4,0.45810902
q007,doc004_p019,15,8.14360000,5,0.43693981
q007,doc004_p016,39,5.72764700,6,0.43281680
q007,doc001_p002,56,4.20640800,7,0.41762519
q007,doc004_p003,19,7.75285800,8,0.41305134
q007,doc006_p002,14,8.16777000,9,0.41111365
q007,doc004_p013,38,6.20711800,10,0.40877637
q007,doc005_p006,22,7.25189700,11,0.36906573
q007,doc006_p013,6,9.62721400,12,0.36529362
q007,doc006_p019,1,17.41773700,13,0.36519870
q007,doc003_p021,47,5.13199400,14,0.35950479
q007,doc004_p014,16,7.99516500,15,0.35687914
q007,doc003_p020,62,3.84655700,16,0.34988660
q007,doc005_p004,18,7.97847600,17,0.34837019
q007,doc004_p005,49,4.65491500,18,0.32594162
q007,doc004_p018,40,5.67512100,19,0.32331455
q007,doc004_p009,29,6.71721400,20,0.32329381
q007,doc006_p027,31,6.68943100,21,0.31101197
q007,doc004_p010,21,7.29410600,22,0.29517621
q007,doc004_p012,74,2.86786900,23,0.29440790
q007,doc003_p002,84,1.40194300,24,0.28485441
q007,doc006_p017,83,1.57139100,25,0.27887672
q007,doc003_p004,55,4.27561600,26,0.26481414
q007,doc004_p002,76,2.66514600,27,0.26003593
q007,doc003_p028,26,7.00681000,28,0.25986263
q007,doc006_p016,8,8.78106700,29,0.24912003
q007,doc006_p008,5,9.81867700,30,0.24310370
q007,doc006_p010,41,5.53425900,31,0.23670323
q007,doc004_p007,71,3.03785600,32,0.23550926
q007,doc009_p003,17,7.99154700,33,0.23000428
q007,doc005_p003,70,3.34644800,34,0.22868283
q007,doc006_p024,99,0.00000000,35,0.21985538
q007,doc003_p003,34,6.49828400,36,0.21744315
q007,doc004_p006,75,2.72288800,37,0.21254431
q007,doc004_p011,73,2.87881800,38,0.20012663
q007,doc008_p003,36,6.25956800,39,0.19519380
q007,doc005_p001,28,6.78767400,40,0.19374627
q007,doc003_p011,52,4.37373100,41,0.19337086
q007,doc003_p022,67,3.47030500,42,0.19292022
q007,doc005_p005,42,5.43819400,43,0.18775451
q007,doc004_p001,81,1.83927500,44,0.18663077
q007,doc003_p027,85,1.31859200,45,0.18453677
q007,doc006_p001,94,0.00000000,46,0.18148105
q007,doc005_p009,10,8.71052700,47,0.18127334
q007,doc008_p001,30,6.69435800,48,0.18076974
q007,doc006_p005,4,9.97927800,49,0.18059984
q007,doc003_p023,86,1.26974400,50,0.17750794
q007,doc006_p012,69,3.40451300,51,0.17483887
q007,doc006_p011,32,6.65778400,52,0.17239389
q007,doc006_p021,96,0.00000000,53,0.17209978
q007,doc003_p025,88,1.24871700,54,0.17195110
q007,doc003_p024,89,1.23643200,55,0.16791795
q007,doc003_p026,87,1.26974400,56,0.16679335
q007,doc004_p004,91,1.11900300,57,0.16198815
q007,doc003_p007,77,2.39662700,58,0.15975875
q007,doc003_p010,51,4.37373100,59,0.15954353
q007,doc003_p018,92,0.94038000,60,0.15512536
q007,doc005_p002,50,4.54373600,61,0.15393656
q007,doc006_p006,11,8.49102500,62,0.15358140
q007,doc008_p002,44,5.36870300,63,0.15228580
q007,doc003_p005,72,2.87881800,64,0.14943787
q007,doc006_p009,7,9.12213800,65,0.14881332
q007,doc006_p004,35,6.33238200,66,0.14518781
q007,doc004_p008,90,1.18961700,67,0.14022607
q007,doc006_p007,23,7.19156600,68,0.13950512
q007,doc006_p026,63,3.82544900,69,0.13104825
q007,doc003_p017,54,4.37373100,70,0.13021861
q007,doc004_p020,65,3.69195800,71,0.12978920
q007,doc006_p014,48,4.77096900,72,0.12495757
q007,doc003_p009,68,3.45947500,73,0.12134896
q007,doc007_p001,45,5.27247800,74,0.11787918
q007,doc006_p003,13,8.26754700,75,0.11350543
q007,doc006_p015,66,3.67376100,76,0.11032680
q007,doc003_p008,79,2.32077500,77,0.11003886
q007,doc003_p019,61,3.84655700,78,0.10846144
q007,doc003_p016,60,3.84655700,79,0.10467262
q007,doc005_p007,93,0.00000000,80,0.10287392
q007,doc005_p008,3,13.29842900,81,0.09346649
q007,doc010_p002,9,8.73311000,82,0.09064420
q007,doc007_p002,20,7.30911800,83,0.08211306
q007,doc003_p001,43,5.41404300,84,0.07853335
q007,doc003_p029,64,3.75793600,85,0.06714830
q007,doc006_p022,97,0.00000000,86,0.06281650
q007,doc010_p001,46,5.24956500,87,0.06140872
q007,doc006_p023,98,0.00000000,88,0.06006055
q007,doc004_p017,80,2.02196700,89,0.04987613
q007,doc001_p004,24,7.14833900,90,0.04681052
q007,doc006_p020,95,0.00000000,91,0.03752697
q007,doc006_p025,100,0.00000000,92,0.02868520
q007,doc003_p015,59,3.84655700,93,-0.00446397
q007,doc003_p014,58,3.84655700,94,-0.00973049
q007,doc002_p001,2,13.48620900,95,-0.09961462
q007,doc006_p018,82,1.69883900,96,-0.11218950
q007,doc001_p005,25,7.12965800,97,-0.17760335
q007,doc009_p001,37,6.23844700,98,-0.20985004
q007,doc001_p003,27,6.80167800,99,-0.23414981
q007,doc001_p001,12,8.46111900,100,-0.27679124
q008,doc003_p012,10,7.94956900,1,1.08390713
q008,doc005_p002,24,5.15136000,2,0.73833597
q008,doc005_p006,16,5.74396300,3,0.71264827
q008,doc005_p004,47,2.90252700,4,0.70815659
q008,doc004_p006,78,0.00000000,5,0.69098622
q008,doc004_p010,39,3.70745800,6,0.66532642
q008,doc004_p015,40,3.70411200,7,0.65209067
q008,doc001_p002,62,1.56656400,8,0.64843827
q008,doc003_p026,73,0.00000000,9,0.63985205
q008,doc003_p027,74,0.00000000,10,0.63397127
q008,doc003_p023,70,0.00000000,11,0.63356584
q008,doc003_p022,4,13.61283900,12,0.63277966
q008,doc004_p004,77,0.00000000,13,0.62930745
q008,doc003_p024,71,0.00000000,14,0.62667710
q008,doc004_p016,48,2.79092200,15,0.62474930
q008,doc003_p005,65,1.43940900,16,0.62458313
q008,doc004_p008,80,0.00000000,17,0.61587548
q008,doc004_p009,43,3.12779300,18,0.61372602
q008,doc006_p012,60,1.70225700,19,0.61344862
q008,doc004_p019,35,4.09648400,20,0.61303520
q008,doc003_p025,72,0.00000000,21,0.60986167
q008,doc006_p017,89,0.00000000,22,0.60252982
q008,doc004_p014,30,4.56220100,23,0.59859848
q008,doc003_p028,42,3.14572100,24,0.59731424
q008,doc003_p002,69,0.00000000,25,0.59583330
q008,doc004_p013,27,4.73126600,26,0.59470332
q008,doc003_p013,22,5.22660700,27,0.59254831
q008,doc004_p002,76,0.00000000,28,0.59198332
q008,doc004_p012,82,0.00000000,29,0.58928192
q008,doc005_p005,84,0.00000000,30,0.58675915
q008,doc003_p006,67,1.18587600,31,0.57428139
q008,doc006_p024,94,0.00000000,32,0.56978297
q008,doc009_p003,37,3.92354800,33,0.56891912
q008,doc004_p003,34,4.21953800,34,0.56062692
q008,doc003_p007,1,20.22260600,35,0.55796361
q008,doc006_p013,8,8.60126400,36,0.54882151
q008,doc004_p018,54,2.12144100,37,0.54682499
q008,doc006_p014,56,1.84812700,38,0.54420841
q008,doc006_p010,36,3.99528800,39,0.54353935
q008,doc006_p001,87,0.00000000,40,0.54335886
q008,doc005_p008,86,0.00000000,41,0.54118681
q008,doc003_p004,5,9.30020900,42,0.53892052
q008,doc004_p005,63,1.55163800,43,0.53867179
q008,doc003_p021,52,2.38653800,44,0.53832781
q008,doc004_p011,81,0.00000000,45,0.53394753
q008,doc006_p008,64,1.50851900,46,0.53302807
q008,doc004_p017,83,0.00000000,47,0.52643150
q008,doc006_p019,6,9.29413000,48,0.52383798
q008,doc003_p003,15,6.92917700,49,0.51759923
q008,doc003_p008,2,18.08574500,50,0.51679122
q008,doc006_p002,33,4.26653400,51,0.51370192
q008,doc004_p007,79,0.00000000,52,0.50852114
q008,doc006_p016,19,5.29084000,53,0.49710852
q008,doc003_p018,49,2.64607500,54,0.48788124
q008,doc006_p021,91,0.00000000,55,0.48468015
q008,doc007_p001,45,3.00233100,56,0.47816044
q008,doc006_p026,68,0.89997500,57,0.45490271
q008,doc010_p002,17,5.66062600,58,0.45232823
q008,doc010_p001,46,2.98161400,59,0.44760144
q008,doc004_p001,75,0.00000000,60,0.44137087
q008,doc007_p002,31,4.52828800,61,0.43959993
q008,doc005_p007,85,0.00000000,62,0.43953171
q008,doc001_p005,61,1.64159400,63,0.43505368
q008,doc006_p022,92,0.00000000,64,0.42818275
q008,doc003_p011,21,5.22660700,65,0.42447212
q008,doc006_p009,14,7.66040700,66,0.42158094
q008,doc006_p023,93,0.00000000,67,0.41886684
q008,doc003_p020,26,4.75336100,68,0.41842133
q008,doc006_p015,50,2.59939900,69,0.41639128
q008,doc003_p009,57,1.82722800,70,0.41453835
q008,doc006_p027,96,0.00000000,71,0.40937531
q008,doc008_p003,99,0.00000000,72,0.39796600
q008,doc005_p003,59,1.72458200,73,0.39228827
q008,doc005_p009,28,4.72022800,74,0.38766944
q008,doc008_p002,98,0.00000000,75,0.38299406
q008,doc003_p010,9,8.32947300,76,0.37293151
q008,doc005_p001,20,5.25160300,77,0.36293462
q008,doc006_p011,7,8.79135200,78,0.35849819
q008,doc006_p025,95,0.00000000,79,0.34978071
q008,doc006_p004,29,4.69908500,80,0.34793502
q008,doc006_p005,55,1.97517400,81,0.34371892
q008,doc004_p020,44,3.01474000,82,0.33116531
q008,doc006_p006,18,5.37004500,83,0.32258376
q008,doc003_p001,58,1.73356400,84,0.32158428
q008,doc006_p003,32,4.50469000,85,0.31958318
q008,doc001_p004,53,2.27052100,86,0.30111971
q008,doc003_p019,13,7.94956900,87,0.28725728
q008,doc008_p001,97,0.00000000,88,0.27539888
q008,doc003_p029,3,17.10521700,89,0.27531031
q008,doc003_p016,12,7.94956900,90,0.27482808
q008,doc006_p020,38,3.82522600,91,0.25598544
q008,doc006_p018,90,0.00000000,92,0.23585227
q008,doc003_p017,23,5.22660700,93,0.22690596
q008,doc002_p001,41,3.66474300,94,0.19654723
q008,doc006_p007,88,0.00000000,95,0.17842805
q008,doc003_p014,11,7.94956900,96,0.13573116
q008,doc003_p015,25,4.75336100,97,0.06332701
q008,doc009_p001,100,0.00000000,98,0.00811917
q008,doc001_p001,51,2.56357700,99,-0.05114797
q008,doc001_p003,66,1.39905900,100,-0.20664959
q009,doc003_p012,23,4.75336100,1,1.12314641
q009,doc004_p006,78,0.00000000,2,0.83746880
q009,doc005_p002,22,5.15136000,3,0.79725146
q009,doc005_p004,47,2.90252700,4,0.78003925
q009,doc005_p006,16,5.74396300,5,0.76595199
q009,doc004_p004,77,0.00000000,6,0.75765580
q009,doc004_p008,80,0.00000000,7,0.74270356
q009,doc001_p002,62,1.56656400,8,0.72772068
q009,doc004_p019,35,4.09648400,9,0.72564304
q009,doc003_p026,73,0.00000000,10,0.72319674
q009,doc006_p012,60,1.70225700,11,0.72156322
q009,doc004_p010,39,3.70745800,12,0.70991337
q009,doc004_p016,48,2.79092200,13,0.70845854
q009,doc004_p014,30,4.56220100,14,0.70574522
q009,doc003_p024,71,0.00000000,15,0.70236063
q009,doc003_p027,74,0.00000000,16,0.69967568
q009,doc003_p022,4,11.00500900,17,0.69894534
q009,doc004_p013,27,4.73126600,18,0.69157058
q009,doc003_p023,70,0.00000000,19,0.69067246
q009,doc003_p006,67,1.18587600,20,0.68264019
q009,doc006_p010,36,3.99528800,21,0.67807895
q009,doc003_p025,72,0.00000000,22,0.67455590
q009,doc006_p014,56,1.84812700,23,0.66405606
q009,doc003_p004,15,7.08633800,24,0.66305590
q009,doc003_p021,52,2.38653800,25,0.65924311
q009,doc005_p005,84,0.00000000,26,0.65844220
q009,doc003_p005,65,1.43940900,27,0.65489030
q009,doc004_p009,43,3.12779300,28,0.65484291
q009,doc006_p019,5,9.29413000,29,0.65220094
q009,doc004_p012,82,0.00000000,30,0.65207034
q009,doc004_p003,34,4.21953800,31,0.65031052
q009,doc004_p002,76,0.00000000,32,0.64617658
q009,doc003_p002,69,0.00000000,33,0.64290351
q009,doc006_p013,10,8.60126400,34,0.64183205
q009,doc004_p015,40,3.70411200,35,0.63670707
q009,doc006_p017,89,0.00000000,36,0.63311428
q009,doc003_p007,2,17.98542700,37,0.62880611
q009,doc006_p002,33,4.26653400,38,0.62677026
q009,doc009_p003,37,3.92354800,39,0.62660068
q009,doc003_p028,42,3.14572100,40,0.62348974
q009,doc006_p024,94,0.00000000,41,0.62093323
q009,doc005_p008,86,0.00000000,42,0.61699528
q009,doc004_p005,63,1.55163800,43,0.61650765
q009,doc003_p013,8,8.66331400,44,0.61334509
q009,doc004_p007,79,0.00000000,45,0.61322826
q009,doc004_p018,54,2.12144100,46,0.61313367
q009,doc004_p017,83,0.00000000,47,0.61018395
q009,doc003_p003,14,7.13063900,48,0.60278630
q009,doc004_p011,81,0.00000000,49,0.59467924
q009,doc006_p021,91,0.00000000,50,0.59444052
q009,doc003_p008,1,20.46951300,51,0.59261864
q009,doc007_p001,45,3.00233100,52,0.59199297
q009,doc006_p008,64,1.50851900,53,0.58950597
q009,doc003_p018,49,2.64607500,54,0.57291240
q009,doc006_p016,19,5.29084000,55,0.56344754
q009,doc006_p001,87,0.00000000,56,0.55136371
q009,doc007_p002,31,4.52828800,57,0.54257900
q009,doc005_p003,59,1.72458200,58,0.54056293
q009,doc005_p007,85,0.00000000,59,0.53487760
q009,doc010_p002,17,5.66062600,60,0.53427941
q009,doc006_p027,96,0.00000000,61,0.52349806
q009,doc010_p001,46,2.98161400,62,0.52192158
q009,doc006_p026,68,0.89997500,63,0.51972753
q009,doc003_p020,12,8.29345400,64,0.50852436
q009,doc004_p001,75,0.00000000,65,0.50755781
q009,doc008_p003,99,0.00000000,66,0.50598133
q009,doc006_p015,50,2.59939900,67,0.50458926
q009,doc005_p001,20,5.25160300,68,0.49928045
q009,doc006_p022,92,0.00000000,69,0.49382195
q009,doc008_p002,98,0.00000000,70,0.49112326
q009,doc006_p023,93,0.00000000,71,0.47598794
q009,doc001_p005,61,1.64159400,72,0.47334272
q009,doc003_p009,57,1.82722800,73,0.47012928
q009,doc003_p011,7,8.66331400,74,0.46587867
q009,doc006_p004,29,4.69908500,75,0.46175715
q009,doc006_p009,13,7.66040700,76,0.44810915
q009,doc003_p010,21,5.22660700,77,0.44381922
q009,doc005_p009,28,4.72022800,78,0.43207723
q009,doc003_p001,58,1.73356400,79,0.41463023
q009,doc006_p006,18,5.37004500,80,0.41348341
q009,doc004_p020,44,3.01474000,81,0.41344887
q009,doc006_p011,6,8.79135200,82,0.40713251
q009,doc006_p003,32,4.50469000,83,0.40074134
q009,doc001_p004,53,2.27052100,84,0.38615641
q009,doc006_p025,95,0.00000000,85,0.38462186
q009,doc006_p005,55,1.97517400,86,0.36119413
q009,doc006_p020,38,3.82522600,87,0.36001706
q009,doc008_p001,97,0.00000000,88,0.35097012
q009,doc003_p019,26,4.75336100,89,0.32619491
q009,doc003_p017,9,8.66331400,90,0.30601180
q009,doc003_p016,25,4.75336100,91,0.29963779
q009,doc003_p029,3,17.55199000,92,0.29326153
q009,doc006_p007,88,0.00000000,93,0.28317231
q009,doc006_p018,90,0.00000000,94,0.28276035
q009,doc002_p001,41,3.66474300,95,0.26613694
q009,doc003_p014,24,4.75336100,96,0.12971804
q009,doc003_p015,11,8.29345400,97,0.11955182
q009,doc009_p001,100,0.00000000,98,0.05983482
q009,doc001_p001,51,2.56357700,99,-0.02250782
q009,doc001_p003,66,1.39905900,100,-0.16359749
q010,doc003_p012,83,0.37837800,1,0.94739002
q010,doc003_p013,81,0.46695600,2,0.70396769
q010,doc005_p004,24,6.37749500,3,0.67515886
q010,doc001_p002,45,4.13717600,4,0.65437502
q010,doc004_p010,17,7.58141000,5,0.64304680
q010,doc003_p020,88,0.37837800,6,0.64129359
q010,doc006_p024,47,3.67578200,7,0.62511128
q010,doc003_p021,49,3.55767900,8,0.62409413
q010,doc005_p005,63,1.96536400,9,0.62067139
q010,doc005_p006,18,7.14786500,10,0.61999404
q010,doc004_p018,35,5.18076800,11,0.61069930
q010,doc004_p017,75,1.28080000,12,0.59860092
q010,doc004_p016,2,14.72899300,13,0.59570181
q010,doc005_p002,32,5.36191600,14,0.55945724
q010,doc004_p014,22,6.80281300,15,0.54022944
q010,doc004_p005,52,3.40918400,16,0.53602391
q010,doc004_p015,12,9.37148800,17,0.53413701
q010,doc004_p002,67,1.68821600,18,0.53324157
q010,doc003_p002,92,0.00000000,19,0.52530062
q010,doc003_p023,94,0.00000000,20,0.52310145
q010,doc003_p024,95,0.00000000,21,0.52216095
q010,doc003_p026,97,0.00000000,22,0.52174097
q010,doc003_p006,76,1.18587600,23,0.52091372
q010,doc003_p025,96,0.00000000,24,0.51866037
q010,doc003_p027,98,0.00000000,25,0.51834339
q010,doc004_p006,74,1.36144400,26,0.51354074
q010,doc006_p013,9,10.39885700,27,0.51177353
q010,doc003_p005,71,1.43940900,28,0.50768751
q010,doc004_p019,28,6.18721600,29,0.50462335
q010,doc003_p011,80,0.46695600,30,0.50305289
q010,doc004_p009,29,6.16588300,31,0.50182325
q010,doc009_p003,30,5.97481900,32,0.49892136
q010,doc005_p008,78,0.54326200,33,0.49263495
q010,doc004_p004,77,1.11900300,34,0.49165756
q010,doc004_p007,68,1.68227000,35,0.47972238
q010,doc006_p021,62,2.06789000,36,0.47651309
q010,doc004_p012,65,1.81663000,37,0.47629127
q010,doc003_p004,44,4.16363500,38,0.46969694
q010,doc006_p002,26,6.29075800,39,0.46844831
q010,doc003_p007,72,1.40427000,40,0.46350652
q010,doc003_p018,93,0.00000000,41,0.46299642
q010,doc006_p001,100,0.00000000,42,0.46261963
q010,doc004_p003,23,6.41177200,43,0.46130371
q010,doc004_p008,99,0.00000000,44,0.45920685
q010,doc004_p011,64,1.82356500,45,0.45898864
q010,doc006_p016,21,6.96758700,46,0.45799136
q010,doc003_p019,87,0.37837800,47,0.44851261
q010,doc006_p008,34,5.26215100,48,0.44825590
q010,doc003_p003,33,5.26409600,49,0.44391468
q010,doc004_p013,39,4.75689300,50,0.44298989
q010,doc003_p022,59,2.31353700,51,0.43923259
q010,doc004_p001,60,2.23710100,52,0.43771058
q010,doc006_p027,91,0.21689200,53,0.43618411
q010,doc006_p017,69,1.57139100,54,0.43018338
q010,doc003_p008,73,1.36610800,55,0.42675906
q010,doc006_p010,46,3.99528800,56,0.42392743
q010,doc006_p005,31,5.53840300,57,0.42355460
q010,doc005_p001,15,7.83346600,58,0.40543219
q010,doc010_p002,20,7.00748000,59,0.39998114
q010,doc006_p022,54,3.19420100,60,0.39527100
q010,doc006_p014,50,3.50548700,61,0.39499199
q010,doc006_p004,40,4.68427600,62,0.39419639
q010,doc006_p019,1,18.57466200,63,0.38994613
q010,doc003_p028,37,5.02680900,64,0.38829049
q010,doc003_p009,3,13.19011200,65,0.38761508
q010,doc006_p023,57,3.04270900,66,0.38344637
q010,doc005_p009,13,8.03741900,67,0.37440947
q010,doc006_p009,16,7.66040700,68,0.36672223
q010,doc005_p003,43,4.35904900,69,0.36269659
q010,doc007_p001,41,4.62785100,70,0.35407549
q010,doc003_p016,86,0.37837800,71,0.35233808
q010,doc006_p012,53,3.40451300,72,0.35149223
q010,doc006_p025,56,3.09610500,73,0.34616444
q010,doc006_p003,25,6.33287500,74,0.34485036
q010,doc003_p010,79,0.46695600,75,0.33697718
q010,doc003_p001,51,3.45215100,76,0.33602050
q010,doc010_p001,38,4.94606000,77,0.33291090
q010,doc007_p002,14,8.02633200,78,0.32916394
q010,doc001_p005,27,6.18794000,79,0.32883188
q010,doc005_p007,70,1.55287000,80,0.32726189
q010,doc003_p017,82,0.46695600,81,0.31988281
q010,doc006_p006,11,9.82467800,82,0.31196734
q010,doc006_p011,10,10.15773000,83,0.30963799
q010,doc003_p014,84,0.37837800,84,0.30491686
q010,doc006_p015,48,3.67376100,85,0.30332750
q010,doc003_p029,19,7.04785400,86,0.29700950
q010,doc004_p020,6,11.69692900,87,0.29559681
q010,doc009_p002,89,0.33107000,88,0.29218599
q010,doc006_p026,4,12.67405500,89,0.28912741
q010,doc006_p007,5,11.77228100,90,0.26059559
q010,doc003_p015,85,0.37837800,91,0.25611410
q010,doc008_p003,58,2.47486700,92,0.24639656
q010,doc008_p001,55,3.16046600,93,0.24571843
q010,doc006_p018,66,1.69883900,94,0.23440993
q010,doc001_p004,7,11.36885800,95,0.20266186
q010,doc008_p002,61,2.09671900,96,0.19633834
q010,doc002_p001,8,10.67486300,97,0.17445496
q010,doc009_p001,90,0.30223300,98,-0.02457417
q010,doc001_p001,42,4.45635200,99,-0.16685690
q010,doc001_p003,36,5.11766200,100,-0.27205577
q011,doc003_p012,10,11.25001500,1,1.33726823
q011,doc005_p006,15,10.99892900,2,0.88828802
q011,doc004_p019,22,9.16508000,3,0.87856364
q011,doc004_p005,52,6.41394400,4,0.86829150
q011,doc003_p002,79,1.77019100,5,0.86674273
q011,doc006_p002,34,8.35243500,6,0.86448336
q011,doc009_p003,37,8.10832200,7,0.86020380
q011,doc005_p004,7,11.87437400,8,0.85118842
q011,doc004_p003,29,8.51551100,9,0.84879190
q011,doc004_p016,56,5.99749200,10,0.78998303
q011,doc004_p015,43,7.61498600,11,0.78316641
q011,doc006_p013,20,9.39821500,12,0.77909398
q011,doc004_p010,8,11.32723800,13,0.77448893
q011,doc003_p013,31,8.45811100,14,0.76650804
q011,doc003_p006,24,8.83213000,15,0.76293975
q011,doc004_p002,68,3.04643600,16,0.73828447
q011,doc003_p004,4,13.67931300,17,0.72939289
q011,doc003_p003,9,11.28724000,18,0.72902656
q011,doc004_p018,42,7.76289400,19,0.72220492
q011,doc006_p016,27,8.65834300,20,0.71996033
q011,doc003_p028,25,8.81521000,21,0.71875274
q011,doc004_p014,26,8.77428200,22,0.71617621
q011,doc006_p017,81,1.57139100,23,0.71523857
q011,doc004_p009,36,8.16118600,24,0.71036434
q011,doc003_p021,60,5.29181200,25,0.70895755
q011,doc006_p008,66,4.52555700,26,0.70825970
q011,doc004_p013,51,6.53894600,27,0.69077373
q011,doc004_p007,69,3.03785600,28,0.66590732
q011,doc005_p001,18,9.64107000,29,0.64293766
q011,doc005_p009,17,10.39891800,30,0.62811190
q011,doc006_p004,57,5.95767300,31,0.62485182
q011,doc006_p019,6,12.34209900,32,0.62445945
q011,doc005_p008,67,3.16607500,33,0.61801070
q011,doc006_p005,30,8.47066700,34,0.60987544
q011,doc006_p011,59,5.63002400,35,0.60981899
q011,doc004_p012,84,1.43393500,36,0.60675383
q011,doc004_p001,78,1.83927500,37,0.59991360
q011,doc006_p003,14,11.00130000,38,0.59904552
q011,doc005_p005,77,1.96536400,39,0.59580135
q011,doc006_p021,75,2.06789000,40,0.58769321
q011,doc006_p027,88,0.81268100,41,0.57520354
q011,doc001_p002,50,6.78471900,42,0.57272482
q011,doc003_p020,41,8.05380600,43,0.57194793
q011,doc003_p005,71,2.87881800,44,0.56958908
q011,doc006_p001,95,0.00000000,45,0.56741154
q011,doc006_p024,99,0.00000000,46,0.55961025
q011,doc006_p009,44,7.60517000,47,0.55874979
q011,doc004_p011,83,1.43940900,48,0.54938519
q011,doc005_p003,55,6.08363100,49,0.54087830
q011,doc006_p006,38,8.06528800,50,0.53555441
q011,doc003_p023,89,0.00000000,51,0.52822304
q011,doc003_p022,19,9.62110200,52,0.51757812
q011,doc003_p027,93,0.00000000,53,0.51694632
q011,doc005_p002,49,6.87649400,54,0.51578254
q011,doc003_p011,5,12.56398800,55,0.50721484
q011,doc003_p024,90,0.00000000,56,0.50692892
q011,doc006_p022,97,0.00000000,57,0.50651932
q011,doc006_p012,46,7.16905900,58,0.50566828
q011,doc003_p026,92,0.00000000,59,0.50313354
q011,doc010_p002,33,8.35433400,60,0.50170290
q011,doc003_p009,21,9.17015300,61,0.50016212
q011,doc003_p025,91,0.00000000,62,0.49028316
q011,doc004_p006,72,2.72288800,63,0.48888731
