query_id,page_id,coarse_rank,fine_rank,bm25_score_raw,mv_score_raw,bm25_score_norm,mv_score_norm,alpha,hybrid_score,hybrid_rank
q006,doc006_p019,4,44,8.26248200,-0.17738011,0.52687830,0.41541094,0.5,0.47114462,25
q006,doc003_p003,32,17,5.35551800,0.21404073,0.14878892,0.79141630,0.5,0.47010261,26
q006,doc008_p001,10,39,7.50461300,-0.08617633,0.42830734,0.50302281,0.5,0.46566507,27
q006,doc005_p009,13,36,7.12011600,-0.03650274,0.37829839,0.55074008,0.5,0.46451923,28
q006,doc007_p002,29,23,5.60572000,0.14874186,0.18133102,0.72868912,0.5,0.45501007,29
q006,doc005_p001,36,16,5.06358000,0.21426488,0.11081850,0.79163162,0.5,0.45122506,30
q006,doc004_p002,47,8,4.41666800,0.29591978,0.02667898,0.87007067,0.5,0.44837483,31
q006,doc006_p004,33,20,5.28878500,0.17349492,0.14010941,0.75246732,0.5,0.44628837,32
q006,doc004_p020,26,28,5.86542700,0.08962534,0.21510938,0.67190081,0.5,0.44350510,33
q006,doc004_p013,23,35,6.30793400,0.02404313,0.27266330,0.60890145,0.5,0.44078237,34
q006,doc004_p015,31,26,5.40500900,0.13205263,0.15522589,0.71265717,0.5,0.43394153,35
q006,doc004_p016,28,29,5.63046900,0.08460525,0.18454996,0.66707843,0.5,0.42581420,36
q006,doc006_p005,39,27,4.77664400,0.09120589,0.07349865,0.67341911,0.5,0.37345888,37
q006,doc007_p001,38,33,4.91838600,0.03539453,0.09193408,0.61980579,0.5,0.35586994,38
q006,doc003_p017,45,32,4.74703100,0.04536089,0.06964708,0.62937964,0.5,0.34951336,39
q006,doc010_p001,34,37,5.13483700,-0.03683238,0.12008642,0.55042342,0.5,0.33525492,40
q006,doc003_p012,49,34,4.21154500,0.02659876,0.00000000,0.61135643,0.5,0.30567821,41
q006,doc003_p013,44,38,4.74703100,-0.04937461,0.06964708,0.53837515,0.5,0.30401111,42
q006,doc004_p012,40,41,4.75262100,-0.12303777,0.07037414,0.46761309,0.5,0.26899362,43
q006,doc003_p011,43,42,4.74703100,-0.15634608,0.06964708,0.43561658,0.5,0.25263183,44
q006,doc001_p002,48,43,4.40668800,-0.16870715,0.02538095,0.42374233,0.5,0.22456164,45
q006,doc003_p010,42,45,4.74703100,-0.37064466,0.06964708,0.22975781,0.5,0.14970245,46
q006,doc003_p014,50,46,4.21154500,-0.39268625,0.00000000,0.20858429,0.5,0.10429215,47
q006,doc001_p005,37,48,5.00310400,-0.53621852,0.10295279,0.07070481,0.5,0.08682880,48
q006,doc001_p001,46,47,4.57088100,-0.50898284,0.04673643,0.09686786,0.5,0.07180214,49
q006,doc001_p003,41,50,4.74891800,-0.60982209,0.06989251,0.00000000,0.5,0.03494626,50
q007,doc006_p019,1,44,17.41773700,-0.11272398,1.00000000,0.46525588,0.5,0.73262794,1
q007,doc006_p013,6,10,9.62721400,0.26455218,0.39486388,0.88713598,0.5,0.64099993,2
q007,doc004_p019,15,2,8.14360000,0.35899392,0.27962278,0.99274321,0.5,0.63618299,3
q007,doc006_p008,5,12,9.81867700,0.24230324,0.40973595,0.86225663,0.5,0.63599629,4
q007,doc006_p002,14,4,8.16777000,0.31810167,0.28150021,0.94701643,0.5,0.61425832,5
q007,doc005_p006,22,1,7.25189700,0.36548346,0.21035892,0.99999999,0.5,0.60517946,6
q007,doc004_p003,19,3,7.75285800,0.32355163,0.24927154,0.95311072,0.5,0.60119113,7
q007,doc006_p016,8,15,8.78106700,0.19648130,0.32913863,0.81101734,0.5,0.57007798,8
q007,doc004_p010,21,8,7.29410600,0.28709054,0.21363755,0.91233897,0.5,0.56298826,9
q007,doc009_p003,17,14,7.99154700,0.21429288,0.26781193,0.83093471,0.5,0.54937332,10
q007,doc006_p005,4,30,9.97927800,0.07160813,0.42221078,0.67138088,0.5,0.54679583,11
q007,doc004_p009,29,7,6.71721400,0.28946587,0.16882692,0.91499512,0.5,0.54191102,12
q007,doc006_p027,31,9,6.68943100,0.27113953,0.16666885,0.89450213,0.5,0.53058549,13
q007,doc004_p015,33,11,6.50454400,0.26147377,0.15230758,0.88369362,0.5,0.51800060,14
q007,doc005_p004,18,19,7.97847600,0.15844473,0.26679662,0.76848385,0.5,0.51764024,15
q007,doc004_p018,40,6,5.67512100,0.30638611,0.08788138,0.93391578,0.5,0.51089858,16
q007,doc005_p001,28,16,6.78767400,0.18055576,0.17429997,0.79320898,0.5,0.48375447,17
q007,doc004_p014,16,26,7.99516500,0.09563623,0.26809296,0.69824973,0.5,0.48317135,18
q007,doc004_p005,49,5,4.65491500,0.31802893,0.00863593,0.94693509,0.5,0.47778551,19
q007,doc010_p002,9,33,8.73311000,0.03312818,0.32541352,0.62835159,0.5,0.47688255,20
q007,doc003_p028,26,21,7.00681000,0.14936174,0.19132156,0.75832701,0.5,0.47482429,21
q007,doc006_p003,13,32,8.26754700,0.05509241,0.28925048,0.65291257,0.5,0.47108153,22
q007,doc006_p009,7,41,9.12213800,-0.00696936,0.35563163,0.58351347,0.5,0.46957255,23
q007,doc006_p007,23,23,7.19156600,0.12168630,0.20567266,0.72737961,0.5,0.46652613,24
q007,doc006_p010,41,13,5.53425900,0.23054834,0.07693980,0.84911200,0.5,0.46302590,25
q007,doc005_p009,10,38,8.71052700,0.00325815,0.32365937,0.59495014,0.5,0.45930476,26
q007,doc006_p006,11,42,8.49102500,-0.01374701,0.30660934,0.57593452,0.5,0.44127193,27
q007,doc004_p016,39,18,5.72764700,0.16654381,0.09196139,0.77754045,0.5,0.43475092,28
q007,doc002_p001,2,48,13.48620900,-0.38223937,0.69461491,0.16387669,0.5,0.42924580,29
q007,doc003_p003,34,25,6.49828400,0.10159612,0.15182133,0.70491424,0.5,0.42836779,30
q007,doc006_p011,32,29,6.65778400,0.07503301,0.16421064,0.67521067,0.5,0.41971065,31
q007,doc003_p021,47,17,5.13199400,0.16876251,0.04569349,0.78002146,0.5,0.41285748,32
q007,doc005_p005,42,22,5.43819400,0.13839108,0.06947786,0.74605933,0.5,0.40776860,33
q007,doc001_p004,24,34,7.14833900,0.01925060,0.20231496,0.61283332,0.5,0.40757414,34
q007,doc006_p004,35,28,6.33238200,0.07527608,0.13893474,0.67548248,0.5,0.40720861,35
q007,doc007_p002,20,43,7.30911800,-0.01647153,0.21480362,0.57288789,0.5,0.39384575,36
q007,doc008_p002,44,24,5.36870300,0.11334700,0.06408008,0.71805438,0.5,0.39106723,37
q007,doc005_p002,50,20,4.54373600,0.15068978,0.00000000,0.75981206,0.5,0.37990603,38
q007,doc008_p001,30,40,6.69435800,-0.00429929,0.16705156,0.58649921,0.5,0.37677539,39
q007,doc008_p003,36,35,6.25956800,0.00767058,0.13327885,0.59988423,0.5,0.36658154,40
q007,doc004_p013,38,36,6.20711800,0.00754358,0.12920474,0.59974222,0.5,0.36447348,41
q007,doc007_p001,45,31,5.27247800,0.06344789,0.05660571,0.66225589,0.5,0.35943080,42
q007,doc006_p014,48,27,4.77096900,0.07536039,0.01765053,0.67557676,0.5,0.34661365,43
q007,doc005_p008,3,50,13.29842900,-0.52878994,0.68002892,0.00000000,0.5,0.34001446,44
q007,doc003_p001,43,39,5.41404300,0.00013375,0.06760191,0.59145635,0.5,0.32952913,45
q007,doc010_p001,46,37,5.24956500,0.00560250,0.05482592,0.59757165,0.5,0.32619878,46
q007,doc001_p001,12,45,8.46111900,-0.34360769,0.30428637,0.20707565,0.5,0.25568101,47
q007,doc001_p003,27,47,6.80167800,-0.37651867,0.17538774,0.17027373,0.5,0.17283074,48
q007,doc009_p001,37,46,6.23844700,-0.37400153,0.13163825,0.17308846,0.5,0.15236336,49
q007,doc001_p005,25,49,7.12965800,-0.52729571,0.20086390,0.00167089,0.5,0.10126740,50
q008,doc003_p007,1,6,20.22260600,0.55796361,1.00000000,0.81725409,0.5,0.90862705,1
q008,doc003_p008,2,19,18.08574500,0.42821267,0.87874732,0.68420214,0.5,0.78147473,2
q008,doc003_p022,4,9,13.61283900,0.51286918,0.62493960,0.77101241,0.5,0.69797601,3
q008,doc005_p006,16,2,5.74396300,0.71264821,0.17843313,0.97587404,0.5,0.57715359,4
q008,doc005_p002,24,1,5.15136000,0.73617560,0.14480684,0.99999999,0.5,0.57240341,5
q008,doc003_p004,5,13,9.30020900,0.47026044,0.38022648,0.72731966,0.5,0.55377307,6
q008,doc006_p013,8,17,8.60126400,0.43718696,0.34056599,0.69340475,0.5,0.51698537,7
q008,doc005_p004,47,3,2.90252700,0.68744922,0.01720050,0.95003396,0.5,0.48361723,8
q008,doc003_p029,3,48,17.10521700,-0.10908835,0.82310887,0.13323159,0.5,0.47817023,9
q008,doc003_p012,10,24,7.94956900,0.38250020,0.30358663,0.63732670,0.5,0.47045667,10
q008,doc006_p011,7,30,8.79135200,0.30535939,0.35135223,0.55822334,0.5,0.45478778,11
q008,doc009_p003,37,5,3.92354800,0.56676614,0.07513666,0.82628057,0.5,0.45070861,12
q008,doc004_p010,39,4,3.70745800,0.57481557,0.06287499,0.83453478,0.5,0.44870488,13
q008,doc003_p003,15,23,6.92917700,0.38767108,0.24568616,0.64262913,0.5,0.44415764,14
q008,doc006_p010,36,8,3.99528800,0.53963602,0.07920743,0.79846023,0.5,0.43883383,15
q008,doc010_p002,17,15,5.66062600,0.44315144,0.17370431,0.69952097,0.5,0.43661264,16
q008,doc006_p016,19,14,5.29084000,0.45535991,0.15272141,0.71204004,0.5,0.43238073,17
q008,doc004_p003,34,10,4.21953800,0.49984854,0.09193213,0.75766051,0.5,0.42479632,18
q008,doc006_p002,33,11,4.26653400,0.48221800,0.09459884,0.73958143,0.5,0.41709013,19
q008,doc004_p009,43,7,3.12779300,0.54279655,0.02998285,0.80170116,0.5,0.41584201,20
q008,doc004_p019,35,12,4.09648400,0.47590762,0.08494963,0.73311051,0.5,0.40903007,21
q008,doc003_p016,12,36,7.94956900,0.24379160,0.30358663,0.49508920,0.5,0.39933792,22
q008,doc007_p002,31,20,4.52828800,0.41453874,0.10945165,0.67018033,0.5,0.38981599,23
q008,doc003_p019,13,38,7.94956900,0.22309966,0.30358663,0.47387083,0.5,0.38872873,24
q008,doc004_p014,30,21,4.56220100,0.39690763,0.11137598,0.65210067,0.5,0.38173833,25
q008,doc006_p009,14,40,7.66040700,0.20468509,0.28717860,0.45498778,0.5,0.37108319,26
q008,doc003_p020,26,26,4.75336100,0.36286768,0.12222304,0.61719471,0.5,0.36970888,27
q008,doc005_p001,20,28,5.25160300,0.32270908,0.15049497,0.57601443,0.5,0.36325470,28
q008,doc006_p019,6,42,9.29413000,0.08885519,0.37988154,0.33621104,0.5,0.35804629,29
q008,doc004_p015,40,22,3.70411200,0.39625722,0.06268513,0.65143371,0.5,0.35705942,30
q008,doc004_p016,48,16,2.79092200,0.44273859,0.01086766,0.69909762,0.5,0.35498264,31
q008,doc010_p001,46,18,2.98161400,0.43095237,0.02168816,0.68701154,0.5,0.35434985,32
q008,doc006_p006,18,32,5.37004500,0.27030098,0.15721577,0.52227301,0.5,0.33974439,33
q008,doc006_p003,32,31,4.50469000,0.30218351,0.10811262,0.55496666,0.5,0.33153964,34
q008,doc003_p013,22,33,5.22660700,0.25217655,0.14907661,0.50368747,0.5,0.32638204,35
q008,doc003_p028,42,25,3.14572100,0.36481822,0.03100015,0.61919487,0.5,0.32509751,36
q008,doc007_p001,45,27,3.00233100,0.36166108,0.02286372,0.61595741,0.5,0.31941057,37
q008,doc003_p017,23,37,5.22660700,0.22349988,0.14907661,0.47428123,0.5,0.31167892,38
q008,doc006_p004,29,35,4.69908500,0.24709319,0.11914324,0.49847478,0.5,0.30880901,39
q008,doc003_p011,21,39,5.22660700,0.20539078,0.14907661,0.45571142,0.5,0.30239401,40
q008,doc004_p020,44,29,3.01474000,0.31422713,0.02356784,0.56731669,0.5,0.29544226,41
q008,doc006_p020,38,34,3.82522600,0.25142443,0.06955754,0.50291622,0.5,0.28623688,42
q008,doc003_p010,9,46,8.32947300,-0.03744811,0.32514366,0.20669444,0.5,0.26591905,43
q008,doc003_p014,11,47,7.94956900,-0.03991964,0.30358663,0.20416003,0.5,0.25387333,44
q008,doc004_p013,27,41,4.73126600,0.12470848,0.12096930,0.37297647,0.5,0.24697289,45
q008,doc005_p009,28,43,4.72022800,0.08689222,0.12034297,0.33419813,0.5,0.22727055,46
q008,doc003_p015,25,45,4.75336100,-0.01989536,0.12222304,0.22469375,0.5,0.17345839,47
q008,doc003_p018,49,44,2.64607500,0.03740678,0.00264855,0.28345372,0.5,0.14305114,48
q008,doc006_p015,50,49,2.59939900,-0.16633241,0.00000000,0.07453118,0.5,0.03726559,49
q008,doc002_p001,41,50,3.66474300,-0.23901448,0.06045120,0.00000000,0.5,0.03022560,50
q009,doc003_p008,1,19,20.46951300,0.51174450,1.00000000,0.72925256,0.5,0.86462628,1
q009,doc003_p007,2,6,17.98542700,0.62880611,0.86099216,0.84110889,0.5,0.85105053,2
q009,doc003_p022,4,12,11.00500900,0.58967805,0.47037249,0.80372071,0.5,0.63704660,3
q009,doc005_p006,16,2,5.74396300,0.76595193,0.17596776,0.97215636,0.5,0.57406206,4
q009,doc005_p002,22,1,5.15136000,0.79509127,0.14280608,0.99999999,0.5,0.57140304,5
q009,doc006_p013,10,14,8.60126400,0.53737158,0.33586048,0.75374011,0.5,0.54480029,6
q009,doc003_p004,15,10,7.08633800,0.59189993,0.25108620,0.80584379,0.5,0.52846499,7
q009,doc003_p029,3,47,17.55199000,-0.05798298,0.83673730,0.18485868,0.5,0.51079799,8
q009,doc005_p004,47,3,2.90252700,0.74241281,0.01696285,0.94966394,0.5,0.48331339,9
q009,doc003_p003,14,22,7.13063900,0.49086389,0.25356525,0.70930043,0.5,0.48143284,10
q009,doc006_p010,36,4,3.99528800,0.67417562,0.07811304,0.88446099,0.5,0.48128701,11
q009,doc006_p011,6,32,8.79135200,0.35561770,0.34649768,0.58006812,0.5,0.46328290,12
q009,doc003_p020,12,28,8.29345400,0.37937614,0.31863563,0.60277012,0.5,0.46070287,13
q009,doc010_p002,17,17,5.66062600,0.52181435,0.17130428,0.73887465,0.5,0.45508946,14
q009,doc009_p003,37,7,3.92354800,0.61919355,0.07409852,0.83192377,0.5,0.45301114,15
q009,doc004_p010,39,5,3.70745800,0.62925267,0.06200626,0.84153560,0.5,0.45177093,16
q009,doc004_p003,34,9,4.21953800,0.59874666,0.09066193,0.81238607,0.5,0.45152400,17
q009,doc004_p019,35,8,4.09648400,0.60358399,0.08377591,0.81700830,0.5,0.45039210,18
q009,doc003_p013,8,33,8.66331400,0.33526808,0.33933275,0.56062337,0.5,0.44997806,19
q009,doc006_p016,19,16,5.29084000,0.52636719,0.15061129,0.74322504,0.5,0.44691817,20
q009,doc006_p002,33,13,4.26653400,0.57638061,0.09329179,0.79101455,0.5,0.44215317,21
q009,doc003_p017,9,35,8.66331400,0.30601180,0.33933275,0.53266801,0.5,0.43600038,22
q009,doc007_p002,31,18,4.52828800,0.51603639,0.10793938,0.73335361,0.5,0.42064650,23
q009,doc004_p009,43,11,3.12779300,0.58989525,0.02956859,0.80392825,0.5,0.41674842,24
q009,doc003_p011,7,39,8.66331400,0.25425491,0.33933275,0.48321255,0.5,0.41127265,25
q009,doc006_p019,5,40,9.29413000,0.21332191,0.37463281,0.44409968,0.5,0.40936624,26
q009,doc005_p001,20,25,5.25160300,0.42297661,0.14841562,0.64443184,0.5,0.39642373,27
q009,doc003_p012,23,23,4.75336100,0.44920751,0.12053432,0.66949635,0.5,0.39501533,28
q009,doc004_p014,30,24,4.56220100,0.44265851,0.10983713,0.66323856,0.5,0.38653784,29
q009,doc006_p009,13,38,7.66040700,0.25545073,0.28321073,0.48435519,0.5,0.38378296,30
q009,doc004_p016,48,15,2.79092200,0.53311050,0.01071750,0.74966850,0.5,0.38019300,31
q009,doc010_p001,46,20,2.98161400,0.50527257,0.02138850,0.72306841,0.5,0.37222846,32
q009,doc006_p006,18,29,5.37004500,0.36470166,0.15504355,0.58874815,0.5,0.37189585,33
q009,doc007_p001,45,21,3.00233100,0.50204557,0.02254781,0.71998491,0.5,0.37126636,34
q009,doc006_p004,29,31,4.69908500,0.35721502,0.11749707,0.58159442,0.5,0.34954574,35
q009,doc006_p003,32,30,4.50469000,0.36202201,0.10661885,0.58618766,0.5,0.34640326,36
q009,doc004_p020,44,26,3.01474000,0.40821147,0.02324221,0.63032325,0.5,0.32678273,37
q009,doc003_p028,42,27,3.14572100,0.40031314,0.03057183,0.62277613,0.5,0.32667398,38
q009,doc003_p016,25,37,4.75336100,0.29632854,0.12053432,0.52341532,0.5,0.32197482,39
q009,doc006_p020,38,34,3.82522600,0.33501685,0.06859648,0.56038331,0.5,0.31448989,40
q009,doc004_p015,40,36,3.70411200,0.30101788,0.06181902,0.52789615,0.5,0.29485759,41
q009,doc003_p015,11,45,8.29345400,0.03163139,0.31863563,0.27048824,0.5,0.29456193,42
q009,doc003_p019,26,41,4.75336100,0.20257986,0.12053432,0.43383529,0.5,0.27718480,43
q009,doc005_p009,28,43,4.72022800,0.15306014,0.11868022,0.38651752,0.5,0.25259887,44
q009,doc004_p013,27,44,4.73126600,0.14938284,0.11929790,0.38300373,0.5,0.25115081,45
q009,doc003_p018,49,42,2.64607500,0.16550645,0.00261196,0.39841039,0.5,0.20051118,46
q009,doc003_p014,24,46,4.75336100,-0.03843257,0.12053432,0.20353975,0.5,0.16203703,47
q009,doc003_p010,21,48,5.22660700,-0.08682806,0.14701686,0.15729623,0.5,0.15215655,48
q009,doc006_p015,50,49,2.59939900,-0.11916421,0.00000000,0.12639794,0.5,0.06319897,49
q009,doc002_p001,41,50,3.66474300,-0.25144413,0.05961596,0.00000000,0.5,0.02980798,50
q010,doc004_p016,2,18,14.72899300,0.40266833,0.74479897,0.78332730,0.5,0.76406314,1
q010,doc006_p019,1,42,18.57466200,0.06610956,1.00000000,0.49370073,0.5,0.74685037,2
q010,doc003_p009,3,19,13.19011200,0.38688058,0.64267785,0.76974111,0.5,0.70620948,3
q010,doc006_p013,9,6,10.39885700,0.45303738,0.45744840,0.82667253,0.5,0.64206046,4
q010,doc006_p026,4,32,12.67405500,0.26900417,0.60843198,0.66830224,0.5,0.63836711,5
q010,doc004_p010,17,3,7.58141000,0.61268765,0.27048083,0.96406000,0.5,0.61727042,6
q010,doc004_p020,6,31,11.69692900,0.27588379,0.54358928,0.67422252,0.5,0.60890590,7
q010,doc005_p006,18,2,7.14786500,0.61999393,0.24171051,0.97034744,0.5,0.60602897,8
q010,doc006_p007,5,34,11.77228100,0.25677341,0.54858969,0.65777703,0.5,0.60318336,9
q010,doc005_p004,24,1,6.37749500,0.65445149,0.19058827,0.99999999,0.5,0.59529413,10
q010,doc001_p004,7,40,11.36885800,0.17072764,0.52181828,0.58373010,0.5,0.55277419,11
q010,doc006_p006,11,36,9.82467800,0.24652676,0.41934552,0.64895924,0.5,0.53415238,12
q010,doc006_p011,10,38,10.15773000,0.21658579,0.44144706,0.62319346,0.5,0.53232026,13
q010,doc005_p001,15,20,7.83346600,0.38179204,0.28720743,0.76536215,0.5,0.52628479,14
q010,doc005_p002,32,4,5.36191600,0.55729687,0.12319380,0.91639332,0.5,0.51979356,15
q010,doc006_p016,21,13,6.96758700,0.41880369,0.22974715,0.79721263,0.5,0.51347989,16
q010,doc009_p003,30,5,5.97481900,0.49030840,0.16386644,0.85874620,0.5,0.51130632,17
q010,doc006_p002,26,10,6.29075800,0.43696442,0.18483235,0.81284090,0.5,0.49883662,18
q010,doc004_p009,29,9,6.16588300,0.44459203,0.17654556,0.81940486,0.5,0.49797521,19
q010,doc004_p015,12,39,9.37148800,0.19449101,0.38927154,0.60417974,0.5,0.49672564,20
q010,doc010_p002,20,21,7.00748000,0.37562120,0.23239447,0.76005182,0.5,0.49622315,21
q010,doc004_p003,23,14,6.41177200,0.41797584,0.19286291,0.79650022,0.5,0.49468156,22
q010,doc007_p002,14,30,8.02633200,0.28636426,0.30000614,0.68324151,0.5,0.49162383,23
q010,doc004_p019,28,11,6.18721600,0.42075956,0.17796124,0.79889576,0.5,0.48842850,24
q010,doc006_p008,34,7,5.26215100,0.44745553,0.11657334,0.82186905,0.5,0.46922119,25
q010,doc004_p014,22,27,6.80281300,0.31213272,0.21881264,0.70541663,0.5,0.46211463,26
q010,doc006_p009,16,37,7.66040700,0.23264703,0.27572312,0.63701501,0.5,0.45636907,27
q010,doc004_p018,35,12,5.18076800,0.41982418,0.11117271,0.79809082,0.5,0.45463176,28
q010,doc006_p003,25,29,6.33287500,0.28952879,0.18762726,0.68596476,0.5,0.43679601,29
q010,doc006_p005,31,23,5.53840300,0.34318525,0.13490559,0.73213897,0.5,0.43352228,30
q010,doc003_p004,44,8,4.16363500,0.44640273,0.04367512,0.82096306,0.5,0.43231909,31
q010,doc003_p003,33,22,5.26409600,0.34383169,0.11670241,0.73269527,0.5,0.42469884,32
q010,doc006_p010,46,15,3.99528800,0.41016948,0.03250350,0.78978244,0.5,0.41114297,33
q010,doc005_p009,13,41,8.03741900,0.09620183,0.30074188,0.51959671,0.5,0.41016929,34
q010,doc010_p001,38,26,4.94606000,0.31496522,0.09559734,0.70785415,0.5,0.40172574,35
q010,doc006_p024,47,16,3.67578200,0.40707695,0.01130088,0.78712115,0.5,0.39921102,36
q010,doc006_p004,40,25,4.68427600,0.32463270,0.07822518,0.71617353,0.5,0.39719935,37
q010,doc003_p028,37,28,5.02680900,0.29230118,0.10095589,0.68835055,0.5,0.39465322,38
q010,doc003_p021,49,17,3.55767900,0.40308949,0.00346349,0.78368973,0.5,0.39357661,39
q010,doc005_p003,43,24,4.35904900,0.32953697,0.05664292,0.72039391,0.5,0.38851842,40
q010,doc007_p001,41,35,4.62785100,0.24765700,0.07448079,0.64993188,0.5,0.36220633,41
q010,doc003_p029,19,44,7.04785400,-0.00969260,0.23507372,0.42846897,0.5,0.33177134,42
q010,doc006_p014,50,33,3.50548700,0.25819156,0.00000000,0.65899742,0.5,0.32949871,43
q010,doc002_p001,8,49,10.67486300,-0.30621836,0.47576433,0.17329291,0.5,0.32452862,44
q010,doc001_p002,45,43,4.13717600,0.00932097,0.04191928,0.44483115,0.5,0.24337522,45
q010,doc001_p005,27,46,6.18794000,-0.15002733,0.17800928,0.30770353,0.5,0.24285640,46
q010,doc004_p013,39,45,4.75689300,-0.12662685,0.08304409,0.32784088,0.5,0.20544249,47
q010,doc001_p001,42,48,4.45635200,-0.19879968,0.06310000,0.26573235,0.5,0.16441617,48
q010,doc006_p015,48,47,3.67376100,-0.19454534,0.01116677,0.26939344,0.5,0.14028010,49
q010,doc001_p003,36,50,5.11766200,-0.50759232,0.10698495,0.00000000,0.5,0.05349247,50
q011,doc003_p004,4,10,13.67931300,0.61585355,0.64769785,0.81225307,0.5,0.72997546,1
q011,doc005_p004,7,4,11.87437400,0.79646736,0.47813673,0.94040596,0.5,0.70927134,2
q011,doc005_p006,15,1,10.99892900,0.88045692,0.39589492,0.99999999,0.5,0.69794745,3
q011,doc003_p029,1,45,17.42948800,-0.00918075,1.00000000,0.36876565,0.5,0.68438283,4
q011,doc004_p010,8,8,11.32723800,0.64115083,0.42673721,0.83020253,0.5,0.62846987,5
q011,doc003_p010,2,47,15.66685400,-0.05292527,0.83441313,0.33772712,0.5,0.58607012,6
q011,doc003_p003,9,17,11.28724000,0.49526167,0.42297968,0.72668820,0.5,0.57483394,7
q011,doc006_p003,14,18,11.00130000,0.49498171,0.39611766,0.72648955,0.5,0.56130360,8
q011,doc006_p002,34,2,8.35243500,0.83733094,0.14727572,0.96940034,0.5,0.55833803,9
q011,doc009_p003,37,3,8.10832200,0.82892287,0.12434305,0.96343447,0.5,0.54388876,10
q011,doc003_p012,10,26,11.25001500,0.41206014,0.41948266,0.66765330,0.5,0.54356798,11
q011,doc004_p003,29,5,8.51551100,0.71975315,0.16259554,0.88597409,0.5,0.52428482,12
q011,doc004_p019,22,9,9.16508000,0.62704813,0.22361791,0.82019608,0.5,0.52190700,13
q011,doc006_p013,20,12,9.39821500,0.56277746,0.24551928,0.77459341,0.5,0.51005634,14
q011,doc006_p016,27,6,8.65834300,0.65326011,0.17601359,0.83879456,0.5,0.50740407,15
q011,doc003_p011,5,41,12.56398800,0.13147065,0.54292103,0.46856358,0.5,0.50574231,16
q011,doc005_p001,18,20,9.64107000,0.48487127,0.26833377,0.71931578,0.5,0.49382477,17
q011,doc003_p019,13,36,11.25001500,0.24381524,0.41948266,0.54827666,0.5,0.48387966,18
q011,doc004_p009,36,7,8.16118600,0.64497960,0.12930924,0.83291920,0.5,0.48111422,19
q011,doc010_p001,16,30,10.51996200,0.32768196,0.35089939,0.60778353,0.5,0.47934146,20
q011,doc003_p009,21,19,9.17015300,0.49017030,0.22409448,0.72307566,0.5,0.47358507,21
q011,doc005_p009,17,31,10.39891800,0.32521266,0.33952818,0.60603146,0.5,0.47277982,22
q011,doc006_p019,6,43,12.34209900,0.06780639,0.52207615,0.42339118,0.5,0.47273366,23
q011,doc006_p005,30,13,8.47066700,0.55611461,0.15838277,0.76986585,0.5,0.46412431,24
q011,doc003_p016,12,38,11.25001500,0.18339138,0.41948266,0.50540346,0.5,0.46244306,25
q011,doc003_p006,24,16,8.83213000,0.49812675,0.19233964,0.72872109,0.5,0.46053036,26
q011,doc002_p001,3,49,15.08507200,-0.34169686,0.77975886,0.13283186,0.5,0.45629536,27
q011,doc003_p022,19,28,9.62110200,0.37722605,0.26645792,0.64293709,0.5,0.45469751,28
q011,doc004_p014,26,22,8.77428200,0.45548493,0.18690523,0.69846497,0.5,0.44268510,29
q011,doc004_p018,42,11,7.76289400,0.58023721,0.09189255,0.78698182,0.5,0.43943719,30
q011,doc003_p028,25,24,8.81521000,0.43734688,0.19075012,0.68559528,0.5,0.43817270,31
q011,doc003_p020,41,14,8.05380600,0.52355665,0.11922166,0.74676464,0.5,0.43299315,32
q011,doc007_p002,23,27,9.10376400,0.38258302,0.21785771,0.64673808,0.5,0.43229789,33
q011,doc010_p002,33,21,8.35433400,0.46011621,0.14745412,0.70175105,0.5,0.42460259,34
q011,doc006_p006,38,25,8.06528800,0.42158100,0.12030031,0.67440874,0.5,0.39735452,35
q011,doc006_p010,45,23,7.40988500,0.44529122,0.05872988,0.69123212,0.5,0.37498100,36
q011,doc005_p002,49,15,6.87649400,0.51362216,0.00862161,0.73971572,0.5,0.37416866,37
q011,doc003_p014,11,48,11.25001500,-0.06557232,0.41948266,0.32875352,0.5,0.37411809,38
q011,doc003_p017,32,34,8.45811100,0.28362262,0.15720322,0.57652163,0.5,0.36686242,39
q011,doc007_p001,35,32,8.20223000,0.30628952,0.13316503,0.59260472,0.5,0.36288487,40
q011,doc003_p013,31,37,8.45811100,0.23659886,0.15720322,0.54315634,0.5,0.35017978,41
q011,doc003_p001,47,29,7.14760700,0.37063670,0.03409074,0.63826168,0.5,0.33617621,42
q011,doc004_p015,43,33,7.61498600,0.29073215,0.07799765,0.58156613,0.5,0.32978189,43
q011,doc006_p009,44,35,7.60517000,0.27656084,0.07707551,0.57151100,0.5,0.32429326,44
q011,doc001_p004,39,42,8.05496600,0.10865885,0.11933063,0.45237767,0.5,0.28585415,45
q011,doc006_p012,46,39,7.16905900,0.18251121,0.03610600,0.50477894,0.5,0.27044247,46
q011,doc006_p014,48,40,7.01097400,0.17389013,0.02125504,0.49866193,0.5,0.25995848,47
q011,doc003_p015,40,44,8.05380600,0.00983988,0.11922166,0.38226157,0.5,0.25074161,48
q011,doc001_p002,50,46,6.78471900,-0.04029864,0.00000000,0.34668623,0.5,0.17334311,49
q011,doc001_p003,28,50,8.61489200,-0.52890503,0.17193168,0.00000000,0.5,0.08596584,50
q012,doc005_p004,8,3,11.87437400,0.74729931,0.45436235,0.97080578,0.5,0.71258406,1
