query_id,page_id,coarse_rank,fine_rank,bm25_score_raw,mv_score_raw,bm25_score_norm,mv_score_norm,alpha,hybrid_score,hybrid_rank
q006,doc004_p016,28,3,5.63046900,0.51156986,0.18454996,0.48125044,0.7,0.27356010,26
q006,doc004_p005,27,5,5.75607400,0.43181437,0.20088656,0.44114387,0.7,0.27296375,27
q006,doc003_p013,44,2,4.74703100,0.95596087,0.06964708,0.70472091,0.7,0.26016923,28
q006,doc006_p010,25,31,5.91557400,0.22987176,0.22163166,0.33959319,0.7,0.25702012,29
q006,doc004_p020,26,40,5.86542700,0.09486286,0.21510938,0.27170139,0.7,0.23208698,30
q006,doc004_p015,31,13,5.40500900,0.37030563,0.15522589,0.41021303,0.7,0.23172203,31
q006,doc004_p007,30,19,5.45683700,0.32858461,0.16196681,0.38923282,0.7,0.23014661,32
q006,doc007_p002,29,32,5.60572000,0.22975616,0.18133102,0.33953506,0.7,0.22879223,33
q006,doc005_p004,35,6,5.12549800,0.43076843,0.11887176,0.44061790,0.7,0.21539560,34
q006,doc003_p003,32,25,5.35551800,0.27884808,0.14878892,0.36422186,0.7,0.21341880,35
q006,doc006_p004,33,34,5.28878500,0.22086100,0.14010941,0.33506196,0.7,0.19859518,36
q006,doc005_p001,36,27,5.06358000,0.25721478,0.11081850,0.35334315,0.7,0.18357590,37
q006,doc004_p012,40,11,4.75262100,0.37747836,0.07037414,0.41381998,0.7,0.17340789,38
q006,doc001_p002,48,4,4.40668800,0.44738582,0.02538095,0.44897427,0.7,0.15245895,39
q006,doc010_p001,34,46,5.13483700,0.00127184,0.12008642,0.22463737,0.7,0.15145170,40
q006,doc003_p011,43,33,4.74703100,0.22913948,0.06964708,0.33922495,0.7,0.15052044,41
q006,doc007_p001,38,42,4.91838600,0.05968622,0.09193408,0.25401215,0.7,0.14055750,42
q006,doc001_p005,37,45,5.00310400,0.00252761,0.10295279,0.22526886,0.7,0.13964761,43
q006,doc006_p005,39,39,4.77664400,0.10569672,0.07349865,0.27714941,0.7,0.13459388,44
q006,doc004_p002,47,22,4.41666800,0.29591978,0.02667898,0.37280669,0.7,0.13051729,45
q006,doc003_p010,42,41,4.74703100,0.08513318,0.06964708,0.26680864,0.7,0.12879555,46
q006,doc003_p017,45,43,4.74703100,0.04536091,0.06964708,0.24680840,0.7,0.12279548,47
q006,doc003_p014,50,48,4.21154500,-0.04271895,0.00000000,0.20251576,0.7,0.06075473,48
q006,doc001_p003,41,50,4.74891800,-0.44543964,0.06989251,0.00000000,0.7,0.04892476,49
q006,doc001_p001,46,49,4.57088100,-0.36215740,0.04673643,0.04188006,0.7,0.04527952,50
q007,doc006_p019,1,9,17.41773700,0.36519870,1.00000000,0.87357423,0.7,0.96207227,1
q007,doc005_p008,3,40,13.29842900,0.09346649,0.68002892,0.50382038,0.7,0.62716636,2
q007,doc002_p001,2,46,13.48620900,-0.09961462,0.69461491,0.24108934,0.7,0.55855724,3
q007,doc006_p013,6,8,9.62721400,0.36529362,0.39486388,0.87370339,0.7,0.53851573,4
q007,doc006_p008,5,20,9.81867700,0.24310370,0.40973595,0.70743604,0.7,0.49904598,5
q007,doc004_p019,15,2,8.14360000,0.43693981,0.27962278,0.97119443,0.7,0.48709428,6
q007,doc006_p005,4,29,9.97927800,0.18059984,0.42221078,0.62238524,0.7,0.48226312,7
q007,doc006_p002,14,5,8.16777000,0.41111365,0.28150021,0.93605203,0.7,0.47786576,8
q007,doc004_p003,19,4,7.75285800,0.41305134,0.24927154,0.93868870,0.7,0.45609669,9
q007,doc004_p014,16,11,7.99516500,0.35687914,0.26809296,0.86225357,0.7,0.44634114,10
q007,doc006_p016,8,19,8.78106700,0.24912003,0.32913863,0.71562264,0.7,0.44508383,11
q007,doc005_p004,18,12,7.97847600,0.34837019,0.26679662,0.85067519,0.7,0.44196019,12
q007,doc006_p009,7,34,9.12213800,0.14881332,0.35563163,0.57913240,0.7,0.42268186,13
q007,doc005_p009,10,27,8.71052700,0.18127334,0.32365937,0.62330169,0.7,0.41355207,14
q007,doc005_p006,22,7,7.25189700,0.36906573,0.21035892,0.87883621,0.7,0.41090211,15
q007,doc004_p015,33,1,6.50454400,0.45810902,0.15230758,0.99999999,0.7,0.40661530,16
q007,doc009_p003,17,22,7.99154700,0.23000428,0.26781193,0.68961129,0.7,0.39435174,17
q007,doc006_p006,11,32,8.49102500,0.15358140,0.30660934,0.58562047,0.7,0.39031268,18
q007,doc004_p010,21,17,7.29410600,0.29517621,0.21363755,0.77829261,0.7,0.38303407,19
q007,doc010_p002,9,41,8.73311000,0.09064420,0.32541352,0.49998000,0.7,0.37778346,20
q007,doc004_p013,38,6,6.20711800,0.40877637,0.12920474,0.93287163,0.7,0.37030481,21
q007,doc004_p009,29,15,6.71721400,0.32329381,0.16882692,0.81655304,0.7,0.36314476,22
q007,doc006_p003,13,39,8.26754700,0.11350543,0.28925048,0.53108794,0.7,0.36180172,23
q007,doc006_p027,31,16,6.68943100,0.31101197,0.16666885,0.79984079,0.7,0.35662043,24
q007,doc004_p016,39,3,5.72764700,0.43281680,0.09196139,0.96558413,0.7,0.35404821,25
q007,doc003_p028,26,18,7.00681000,0.25986263,0.19132156,0.73024040,0.7,0.35299721,26
q007,doc005_p001,28,25,6.78767400,0.19374627,0.17429997,0.64027397,0.7,0.31409217,27
q007,doc006_p007,23,36,7.19156600,0.13950512,0.20567266,0.56646647,0.7,0.31391080,28
q007,doc003_p003,34,23,6.49828400,0.21744315,0.15182133,0.67251899,0.7,0.30803063,29
q007,doc004_p018,40,14,5.67512100,0.32331455,0.08788138,0.81658126,0.7,0.30649134,30
q007,doc008_p001,30,28,6.69435800,0.18076974,0.16705156,0.62261643,0.7,0.30372102,31
q007,doc006_p011,32,30,6.65778400,0.17239389,0.16421064,0.61121917,0.7,0.29831320,32
q007,doc007_p002,20,42,7.30911800,0.08211306,0.21480362,0.48837144,0.7,0.29687397,33
q007,doc003_p021,47,10,5.13199400,0.35950479,0.04569349,0.86582637,0.7,0.29173335,34
q007,doc008_p003,36,24,6.25956800,0.19519380,0.13327885,0.64224366,0.7,0.28596829,35
q007,doc001_p004,24,45,7.14833900,0.04681052,0.20231496,0.44033425,0.7,0.27372075,36
q007,doc006_p004,35,35,6.33238200,0.14518781,0.13893474,0.57419907,0.7,0.26951404,37
q007,doc006_p010,41,21,5.53425900,0.23670323,0.07693980,0.69872674,0.7,0.26347588,38
q007,doc004_p005,49,13,4.65491500,0.32594162,0.00863593,0.82015599,0.7,0.25209195,39
q007,doc005_p005,42,26,5.43819400,0.18775451,0.06947786,0.63212080,0.7,0.23827074,40
q007,doc008_p002,44,33,5.36870300,0.15228580,0.06408008,0.58385751,0.7,0.22001331,41
q007,doc001_p001,12,50,8.46111900,-0.27679124,0.30428637,0.00000000,0.7,0.21300046,42
q007,doc007_p001,45,38,5.27247800,0.11787918,0.05660571,0.53703943,0.7,0.20073583,43
q007,doc003_p001,43,43,5.41404300,0.07853335,0.06760191,0.48350042,0.7,0.19237146,44
q007,doc001_p005,25,47,7.12965800,-0.17760335,0.20086390,0.13496782,0.7,0.18109508,45
q007,doc010_p001,46,44,5.24956500,0.06140872,0.05482592,0.46019844,0.7,0.17643768,46
q007,doc006_p014,48,37,4.77096900,0.12495757,0.01765053,0.54667120,0.7,0.17635673,47
q007,doc005_p002,50,31,4.54373600,0.15393656,0.00000000,0.58610374,0.7,0.17583112,48
q007,doc001_p003,27,49,6.80167800,-0.23414981,0.17538774,0.05802342,0.7,0.14017844,49
q007,doc009_p001,37,48,6.23844700,-0.20985004,0.13163825,0.09108882,0.7,0.11947342,50
q008,doc003_p007,1,17,20.22260600,0.55796361,1.00000000,0.48466219,0.7,0.84539866,1
q008,doc003_p008,2,23,18.08574500,0.51679122,0.87874732,0.44432005,0.7,0.74841914,2
q008,doc003_p029,3,44,17.10521700,0.27531031,0.82310887,0.20770863,0.7,0.63848880,3
q008,doc003_p022,4,7,13.61283900,0.63277966,0.62493960,0.55796956,0.7,0.60484859,4
q008,doc003_p012,10,1,7.94956900,1.08390713,0.30358663,0.99999999,0.7,0.51251064,5
q008,doc003_p004,5,20,9.30020900,0.53892052,0.38022648,0.46600311,0.7,0.40595947,6
q008,doc006_p019,6,21,9.29413000,0.52383798,0.37988154,0.45122471,0.7,0.40128449,7
q008,doc006_p013,8,18,8.60126400,0.54882151,0.34056599,0.47570444,0.7,0.38110753,8
q008,doc006_p011,7,38,8.79135200,0.35849819,0.35135223,0.28921902,0.7,0.33271227,9
q008,doc003_p010,9,36,8.32947300,0.37293151,0.32514366,0.30336129,0.7,0.31860895,10
q008,doc005_p006,16,3,5.74396300,0.71264827,0.17843313,0.63622761,0.7,0.31577147,11
q008,doc006_p009,14,32,7.66040700,0.42158094,0.28717860,0.35102969,0.7,0.30633393,12
q008,doc003_p003,15,22,6.92917700,0.51759923,0.24568616,0.44511176,0.7,0.30551384,13
q008,doc005_p002,24,2,5.15136000,0.73833597,0.14480684,0.66139732,0.7,0.29978398,14
q008,doc003_p019,13,43,7.94956900,0.28725728,0.30358663,0.21941469,0.7,0.27833505,15
q008,doc003_p016,12,45,7.94956900,0.27482808,0.30358663,0.20723612,0.7,0.27468148,16
q008,doc003_p013,22,14,5.22660700,0.59254831,0.14907661,0.51854948,0.7,0.25991847,17
q008,doc004_p013,27,13,4.73126600,0.59470332,0.12096930,0.52066104,0.7,0.24087682,18
q008,doc010_p002,17,28,5.66062600,0.45232823,0.17370431,0.38115696,0.7,0.23594011,19
q008,doc004_p014,30,11,4.56220100,0.59859848,0.11137598,0.52447765,0.7,0.23530648,20
q008,doc006_p016,19,25,5.29084000,0.49710852,0.15272141,0.42503425,0.7,0.23441526,21
q008,doc003_p014,11,49,7.94956900,0.13573116,0.30358663,0.07094411,0.7,0.23379387,22
q008,doc004_p019,35,10,4.09648400,0.61303520,0.08494963,0.53862325,0.7,0.22105172,23
q008,doc004_p010,39,5,3.70745800,0.66532642,0.06287499,0.58986001,0.7,0.22097050,24
q008,doc004_p015,40,6,3.70411200,0.65209067,0.06268513,0.57689116,0.7,0.21694694,25
q008,doc004_p003,34,16,4.21953800,0.56062692,0.09193213,0.48727179,0.7,0.21053403,26
q008,doc003_p011,21,31,5.22660700,0.42447212,0.14907661,0.35386257,0.7,0.21051240,27
q008,doc005_p004,47,4,2.90252700,0.70815659,0.01720050,0.63182651,0.7,0.20158830,28
q008,doc009_p003,37,15,3.92354800,0.56891912,0.07513666,0.49539678,0.7,0.20121470,29
q008,doc006_p002,33,24,4.26653400,0.51370192,0.09459884,0.44129304,0.7,0.19860710,30
q008,doc006_p010,36,19,3.99528800,0.54353935,0.07920743,0.47052880,0.7,0.19660384,31
q008,doc005_p001,20,37,5.25160300,0.36293462,0.15049497,0.29356598,0.7,0.19341627,32
q008,doc003_p020,26,33,4.75336100,0.41842133,0.12222304,0.34793380,0.7,0.18993627,33
q008,doc007_p002,31,30,4.52828800,0.43959993,0.10945165,0.36868533,0.7,0.18722175,34
q008,doc006_p006,18,41,5.37004500,0.32258376,0.15721577,0.25402880,0.7,0.18625968,35
q008,doc004_p009,43,9,3.12779300,0.61372602,0.02998285,0.53930014,0.7,0.18277804,36
q008,doc005_p009,28,35,4.72022800,0.38766944,0.12034297,0.31780202,0.7,0.17958069,37
q008,doc003_p028,42,12,3.14572100,0.59731424,0.03100015,0.52321931,0.7,0.17866590,38
q008,doc004_p016,48,8,2.79092200,0.62474930,0.01086766,0.55010114,0.7,0.17263770,39
q008,doc006_p004,29,39,4.69908500,0.34793502,0.11914324,0.27886885,0.7,0.16706092,40
q008,doc003_p017,23,47,5.22660700,0.22690596,0.14907661,0.16028036,0.7,0.15243773,41
q008,doc006_p003,32,42,4.50469000,0.31958318,0.10811262,0.25108873,0.7,0.15100545,42
q008,doc007_p001,45,27,3.00233100,0.47816044,0.02286372,0.40646826,0.7,0.13794508,43
q008,doc010_p001,46,29,2.98161400,0.44760144,0.02168816,0.37652549,0.7,0.12813936,44
q008,doc003_p018,49,26,2.64607500,0.48788124,0.00264855,0.41599304,0.7,0.12665190,45
q008,doc006_p020,38,46,3.82522600,0.25598544,0.06955754,0.18877345,0.7,0.10532231,46
q008,doc006_p015,50,34,2.59939900,0.41639128,0.00000000,0.34594468,0.7,0.10378340,47
q008,doc004_p020,44,40,3.01474000,0.33116531,0.02356784,0.26243731,0.7,0.09522868,48
q008,doc003_p015,25,50,4.75336100,0.06332701,0.12222304,0.00000000,0.7,0.08555613,49
q008,doc002_p001,41,48,3.66474300,0.19654723,0.06045120,0.13053382,0.7,0.08147599,50
q009,doc003_p008,1,24,20.46951300,0.59261864,1.00000000,0.47137242,0.7,0.84141173,1
q009,doc003_p007,2,18,17.98542700,0.62880611,0.86099216,0.50743028,0.7,0.75492360,2
q009,doc003_p029,3,47,17.55199000,0.29326153,0.83673730,0.17308753,0.7,0.63764237,3
q009,doc003_p022,4,9,11.00500900,0.69894534,0.47037249,0.57731829,0.7,0.50245623,4
q009,doc006_p019,5,14,9.29413000,0.65220094,0.37463281,0.53074132,0.7,0.42146536,5
q009,doc006_p013,10,16,8.60126400,0.64183205,0.33586048,0.52040957,0.7,0.39122521,6
q009,doc003_p013,8,22,8.66331400,0.61334509,0.33933275,0.49202464,0.7,0.38514032,7
q009,doc003_p012,23,1,4.75336100,1.12314641,0.12053432,0.99999999,0.7,0.38437402,8
q009,doc003_p011,7,34,8.66331400,0.46587867,0.33933275,0.34508640,0.7,0.34105885,9
q009,doc003_p020,12,31,8.29345400,0.50852436,0.31863563,0.38757935,0.7,0.33931875,10
q009,doc003_p004,15,12,7.08633800,0.66305590,0.25108620,0.54155740,0.7,0.33822756,11
q009,doc006_p011,6,41,8.79135200,0.40713251,0.34649768,0.28655066,0.7,0.32851357,12
q009,doc003_p003,14,23,7.13063900,0.60278630,0.25356525,0.48150367,0.7,0.32194678,13
q009,doc005_p006,16,4,5.74396300,0.76595199,0.17596776,0.64408494,0.7,0.31640291,14
q009,doc005_p002,22,2,5.15136000,0.79725146,0.14280608,0.67527231,0.7,0.30254595,15
q009,doc006_p009,13,36,7.66040700,0.44810915,0.28321073,0.32738053,0.7,0.29646167,16
q009,doc003_p017,9,45,8.66331400,0.30601180,0.33933275,0.18579213,0.7,0.29327056,17
q009,doc004_p013,27,10,4.73126600,0.69157058,0.11929790,0.56996995,0.7,0.25449952,18
q009,doc004_p014,30,8,4.56220100,0.70574522,0.10983713,0.58409382,0.7,0.25211414,19
q009,doc010_p002,17,29,5.66062600,0.53427941,0.17130428,0.41324215,0.7,0.24388564,20
q009,doc004_p019,35,5,4.09648400,0.72564304,0.08377591,0.60392037,0.7,0.23981925,21
q009,doc006_p016,19,27,5.29084000,0.56344754,0.15061129,0.44230581,0.7,0.23811965,22
q009,doc003_p015,11,50,8.29345400,0.11955182,0.31863563,0.00000000,0.7,0.22304494,23
q009,doc004_p003,34,15,4.21953800,0.65031052,0.09066193,0.52885767,0.7,0.22212065,24
q009,doc006_p010,36,11,3.99528800,0.67807895,0.07811304,0.55652664,0.7,0.22163712,25
q009,doc004_p010,39,6,3.70745800,0.70991337,0.06200626,0.58824704,0.7,0.21987849,26
q009,doc005_p001,20,33,5.25160300,0.49928045,0.14841562,0.37836855,0.7,0.21740150,27
q009,doc006_p002,33,19,4.26653400,0.62677026,0.09329179,0.50540172,0.7,0.21692477,28
q009,doc005_p004,47,3,2.90252700,0.78003925,0.01696285,0.65812175,0.7,0.20931052,29
q009,doc009_p003,37,20,3.92354800,0.62660068,0.07409852,0.50523275,0.7,0.20343879,30
q009,doc007_p002,31,28,4.52828800,0.54257900,0.10793938,0.42151201,0.7,0.20201117,31
q009,doc003_p010,21,37,5.22660700,0.44381922,0.14701686,0.32310596,0.7,0.19984359,32
q009,doc004_p015,40,17,3.70411200,0.63670707,0.06181902,0.51530294,0.7,0.19786420,33
q009,doc006_p006,18,39,5.37004500,0.41348341,0.15504355,0.29287881,0.7,0.19639413,34
q009,doc006_p004,29,35,4.69908500,0.46175715,0.11749707,0.34097964,0.7,0.18454184,35
q009,doc004_p016,48,7,2.79092200,0.70845854,0.01071750,0.58679742,0.7,0.18354148,36
q009,doc004_p009,43,13,3.12779300,0.65484291,0.02956859,0.53337382,0.7,0.18071016,37
q009,doc005_p009,28,38,4.72022800,0.43207723,0.11868022,0.31140603,0.7,0.17649796,38
q009,doc003_p028,42,21,3.14572100,0.62348974,0.03057183,0.50213295,0.7,0.17204017,39
q009,doc006_p003,32,42,4.50469000,0.40074134,0.10661885,0.28018238,0.7,0.15868791,40
q009,doc007_p001,45,25,3.00233100,0.59199297,0.02254781,0.47074900,0.7,0.15700817,41
q009,doc003_p019,26,44,4.75336100,0.32619491,0.12053432,0.20590295,0.7,0.14614491,42
q009,doc003_p016,25,46,4.75336100,0.29963779,0.12053432,0.17944095,0.7,0.13820631,43
q009,doc003_p018,49,26,2.64607500,0.57291240,0.00261196,0.45173677,0.7,0.13734940,44
q009,doc010_p001,46,30,2.98161400,0.52192158,0.02138850,0.40092858,0.7,0.13525052,45
q009,doc006_p020,38,43,3.82522600,0.36001706,0.06859648,0.23960396,0.7,0.11989872,46
q009,doc006_p015,50,32,2.59939900,0.50458926,0.00000000,0.38365834,0.7,0.11509750,47
q009,doc004_p020,44,40,3.01474000,0.41344887,0.02324221,0.29284439,0.7,0.10412286,48
q009,doc003_p014,24,49,4.75336100,0.12971804,0.12053432,0.01012981,0.7,0.08741297,49
q009,doc002_p001,41,48,3.66474300,0.26613694,0.05961596,0.14606009,0.7,0.08554920,50
q010,doc006_p019,1,29,18.57466200,0.38994613,1.00000000,0.69889323,0.7,0.90966797,1
q010,doc004_p016,2,8,14.72899300,0.59570181,0.74479897,0.91611504,0.7,0.79619379,2
q010,doc003_p009,3,31,13.19011200,0.38761508,0.64267785,0.69643228,0.7,0.65880418,3
q010,doc006_p026,4,45,12.67405500,0.28912741,0.60843198,0.59245619,0.7,0.60363924,4
q010,doc006_p013,9,12,10.39885700,0.51177353,0.45744840,0.82750970,0.7,0.56846679,5
q010,doc004_p020,6,44,11.69692900,0.29559681,0.54358928,0.59928611,0.7,0.56029833,6
q010,doc006_p007,5,46,11.77228100,0.26059559,0.54858969,0.56233438,0.7,0.55271310,7
q010,doc004_p015,12,11,9.37148800,0.53413701,0.38927154,0.85111943,0.7,0.52782591,8
q010,doc001_p004,7,47,11.36885800,0.20266186,0.52181828,0.50117218,0.7,0.51562445,9
q010,doc006_p011,10,41,10.15773000,0.30963799,0.44144706,0.61410977,0.7,0.49324587,10
q010,doc004_p010,17,3,7.58141000,0.64304680,0.27048083,0.96609842,0.7,0.47916611,11
q010,doc006_p006,11,40,9.82467800,0.31196734,0.41934552,0.61656892,0.7,0.47851254,12
q010,doc002_p001,8,48,10.67486300,0.17445496,0.47576433,0.47139340,0.7,0.47445305,13
q010,doc005_p006,18,6,7.14786500,0.61999404,0.24171051,0.94176100,0.7,0.45172566,14
q010,doc005_p004,24,1,6.37749500,0.67515886,0.19058827,0.99999999,0.7,0.43341179,15
q010,doc005_p001,15,25,7.83346600,0.40543219,0.28720743,0.71524228,0.7,0.41561789,16
q010,doc005_p009,13,32,8.03741900,0.37440947,0.30074188,0.68249076,0.7,0.41526654,17
q010,doc004_p014,22,10,6.80281300,0.54022944,0.21881264,0.85755137,0.7,0.41043426,18
q010,doc007_p002,14,38,8.02633200,0.32916394,0.30000614,0.63472384,0.7,0.40042145,19
q010,doc006_p009,16,33,7.66040700,0.36672223,0.27572312,0.67437513,0.7,0.39531872,20
q010,doc006_p016,21,19,6.96758700,0.45799136,0.22974715,0.77073041,0.7,0.39204213,21
q010,doc010_p002,20,26,7.00748000,0.39998114,0.23239447,0.70948746,0.7,0.37552237,22
q010,doc004_p019,28,13,6.18721600,0.50462335,0.17796124,0.81996106,0.7,0.37056119,23
q010,doc004_p009,29,14,6.16588300,0.50182325,0.17654556,0.81700492,0.7,0.36868337,24
q010,doc004_p003,23,18,6.41177200,0.46130371,0.19286291,0.77422735,0.7,0.36727224,25
q010,doc006_p002,26,17,6.29075800,0.46844831,0.18483235,0.78177010,0.7,0.36391368,26
q010,doc009_p003,30,15,5.97481900,0.49892136,0.16386644,0.81394132,0.7,0.35888890,27
q010,doc004_p018,35,7,5.18076800,0.61069930,0.11117271,0.93194830,0.7,0.35740539,28
q010,doc005_p002,32,9,5.36191600,0.55945724,0.12319380,0.87785067,0.7,0.34959086,29
q010,doc003_p029,19,43,7.04785400,0.29700950,0.23507372,0.60077753,0.7,0.34478486,30
q010,doc006_p003,25,36,6.33287500,0.34485036,0.18762726,0.65128441,0.7,0.32672440,31
q010,doc001_p002,45,2,4.13717600,0.65437502,0.04191928,0.97805793,0.7,0.32276088,32
q010,doc001_p005,27,39,6.18794000,0.32883188,0.17800928,0.63437327,0.7,0.31491848,33
q010,doc006_p005,31,24,5.53840300,0.42355460,0.13490559,0.73437460,0.7,0.31474629,34
q010,doc006_p008,34,20,5.26215100,0.44825590,0.11657334,0.76045243,0.7,0.30973707,35
q010,doc003_p003,33,21,5.26409600,0.44391468,0.11670241,0.75586928,0.7,0.30845247,36
q010,doc006_p024,47,4,3.67578200,0.62511128,0.01130088,0.94716341,0.7,0.29205964,37
q010,doc003_p021,49,5,3.55767900,0.62409413,0.00346349,0.94608958,0.7,0.28625132,38
q010,doc004_p013,39,22,4.75689300,0.44298989,0.08304409,0.75489296,0.7,0.28459875,39
q010,doc003_p028,37,30,5.02680900,0.38829049,0.10095589,0.69714533,0.7,0.27981272,40
q010,doc006_p004,40,28,4.68427600,0.39419639,0.07822518,0.70338034,0.7,0.26577173,41
q010,doc003_p004,44,16,4.16363500,0.46969694,0.04367512,0.78308831,0.7,0.26549908,42
q010,doc010_p001,38,37,4.94606000,0.33291090,0.09559734,0.63867960,0.7,0.25852202,43
q010,doc007_p001,41,35,4.62785100,0.35407549,0.07448079,0.66102363,0.7,0.25044364,44
q010,doc006_p010,46,23,3.99528800,0.42392743,0.03250350,0.73476820,0.7,0.24318291,45
q010,doc005_p003,43,34,4.35904900,0.36269659,0.05664292,0.67012516,0.7,0.24068759,46
q010,doc006_p014,50,27,3.50548700,0.39499199,0.00000000,0.70422028,0.7,0.21126608,47
q010,doc006_p015,48,42,3.67376100,0.30332750,0.01116677,0.60744761,0.7,0.19005102,48
q010,doc001_p001,42,49,4.45635200,-0.16685690,0.06310000,0.11106128,0.7,0.07748838,49
q010,doc001_p003,36,50,5.11766200,-0.27205577,0.10698495,0.00000000,0.7,0.07488946,50
q011,doc003_p029,1,39,17.42948800,0.43075544,1.00000000,0.47089886,0.7,0.84126966,1
q011,doc003_p010,2,40,15.66685400,0.38326907,0.83441313,0.44318266,0.7,0.71704399,2
q011,doc003_p004,4,13,13.67931300,0.72939289,0.64769785,0.64520353,0.7,0.64694955,3
q011,doc002_p001,3,49,15.08507200,0.01311940,0.77975886,0.22713870,0.7,0.61397281,4
q011,doc003_p012,10,1,11.25001500,1.33726823,0.41948266,0.99999999,0.7,0.59363786,5
q011,doc005_p004,7,6,11.87437400,0.85118842,0.47813673,0.71629150,0.7,0.54958316,6
q011,doc006_p019,6,22,12.34209900,0.62445945,0.52207615,0.58395740,0.7,0.54064052,7
q011,doc003_p011,5,31,12.56398800,0.50721484,0.54292103,0.51552565,0.7,0.53470242,8
q011,doc004_p010,8,10,11.32723800,0.77448893,0.42673721,0.67152458,0.7,0.50017342,9
q011,doc005_p006,15,2,10.99892900,0.88828802,0.39589492,0.73794529,0.7,0.49851003,10
q011,doc003_p003,9,14,11.28724000,0.72902656,0.42297968,0.64498972,0.7,0.48958269,11
q011,doc006_p003,14,24,11.00130000,0.59904552,0.39611766,0.56912414,0.7,0.44801960,12
q011,doc003_p019,13,42,11.25001500,0.34690577,0.41948266,0.42195862,0.7,0.42022545,13
q011,doc005_p009,17,21,10.39891800,0.62811190,0.33952818,0.58608921,0.7,0.41349649,14
q011,doc003_p016,12,45,11.25001500,0.22641507,0.41948266,0.35163223,0.7,0.39912753,15
q011,doc003_p014,11,46,11.25001500,0.19687937,0.41948266,0.33439323,0.7,0.39395583,16
q011,doc004_p019,22,3,9.16508000,0.87856364,0.22361791,0.73226950,0.7,0.37621339,17
q011,doc006_p013,20,9,9.39821500,0.77909398,0.24551928,0.67421239,0.7,0.37412721,18
q011,doc010_p001,16,43,10.51996200,0.34659928,0.35089939,0.42177973,0.7,0.37216349,19
q011,doc005_p001,18,20,9.64107000,0.64293766,0.26833377,0.59474251,0.7,0.36625639,20
q011,doc003_p022,19,29,9.62110200,0.51757812,0.26645792,0.52157435,0.7,0.34299285,21
q011,doc003_p006,24,12,8.83213000,0.76293975,0.19233964,0.66478371,0.7,0.33407286,22
q011,doc004_p003,29,7,8.51551100,0.84879190,0.16259554,0.71489273,0.7,0.32828470,23
q011,doc003_p028,25,17,8.81521000,0.71875274,0.19075012,0.63899323,0.7,0.32522305,24
q011,doc004_p014,26,18,8.77428200,0.71617621,0.18690523,0.63748940,0.7,0.32208048,25
q011,doc006_p002,34,4,8.35243500,0.86448336,0.14727572,0.72405131,0.7,0.32030840,26
q011,doc006_p016,27,16,8.65834300,0.71996033,0.17601359,0.63969806,0.7,0.31511893,27
q011,doc003_p009,21,34,9.17015300,0.50016212,0.22409448,0.51140921,0.7,0.31028890,28
q011,doc003_p013,31,11,8.45811100,0.76650804,0.15720322,0.66686640,0.7,0.31010217,29
q011,doc009_p003,37,5,8.10832200,0.86020380,0.12434305,0.72155347,0.7,0.30350618,30
q011,doc007_p002,23,36,9.10376400,0.45387933,0.21785771,0.48439550,0.7,0.29781905,31
q011,doc006_p005,30,23,8.47066700,0.60987544,0.15838277,0.57544520,0.7,0.28350150,32
q011,doc004_p009,36,19,8.16118600,0.71036434,0.12930924,0.63409720,0.7,0.28074563,33
q011,doc004_p015,43,8,7.61498600,0.78316641,0.07799765,0.67658933,0.7,0.25757515,34
q011,doc010_p002,33,33,8.35433400,0.50170290,0.14745412,0.51230851,0.7,0.25691044,35
q011,doc004_p018,42,15,7.76289400,0.72220492,0.09189255,0.64100815,0.7,0.25662723,36
q011,doc003_p020,41,26,8.05380600,0.57194793,0.11922166,0.55330818,0.7,0.24944762,37
q011,doc006_p006,38,28,8.06528800,0.53555441,0.12030031,0.53206651,0.7,0.24383017,38
q011,doc007_p001,35,37,8.20223000,0.44926941,0.13316503,0.48170484,0.7,0.23772697,39
q011,doc003_p017,32,44,8.45811100,0.28454787,0.15720322,0.38556240,0.7,0.22571097,40
q011,doc006_p009,44,27,7.60517000,0.55874979,0.07707551,0.54560487,0.7,0.21763432,41
q011,doc006_p010,45,35,7.40988500,0.47490060,0.05872988,0.49666491,0.7,0.19011039,42
q011,doc006_p012,46,32,7.16905900,0.50566828,0.03610600,0.51462297,0.7,0.17966109,43
q011,doc001_p004,39,47,8.05496600,0.15599149,0.11933063,0.31052835,0.7,0.17668995,44
q011,doc003_p015,40,48,8.05380600,0.13215974,0.11922166,0.29661856,0.7,0.17244073,45
q011,doc001_p002,50,25,6.78471900,0.57272482,0.00000000,0.55376163,0.7,0.16612849,46
q011,doc003_p001,47,38,7.14760700,0.43549636,0.03409074,0.47366597,0.7,0.16596331,47
q011,doc005_p002,49,30,6.87649400,0.51578254,0.00862161,0.52052633,0.7,0.16219303,48
q011,doc006_p014,48,41,7.01097400,0.37482548,0.02125504,0.43825442,0.7,0.14635485,49
q011,doc001_p003,28,50,8.61489200,-0.37603897,0.17193168,0.00000000,0.7,0.12035218,50
q012,doc003_p029,1,40,17.87626100,0.30460969,1.00000000,0.40568774,0.7,0.82170632,1
q012,doc003_p011,2,28,16.00069600,0.44439799,0.82949048,0.48440509,0.7,0.72596486,2
q012,doc002_p001,3,49,15.08507200,-0.06638096,0.74625017,0.19677610,0.7,0.58140795,3
