query_id,page_id,coarse_rank,coarse_score,fine_rank,fine_score,bm25_score_raw,mv_score_raw,bm25_score_norm,mv_score_norm,query_bm25_min,query_bm25_max,query_mv_min,query_mv_max
q008,doc007_p002,31,4.52828800,30,0.43959993,4.52828800,0.43959993,0.10945165,0.36868533,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc003_p011,21,5.22660700,31,0.42447212,5.22660700,0.42447212,0.14907661,0.35386257,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc006_p009,14,7.66040700,32,0.42158094,7.66040700,0.42158094,0.28717860,0.35102969,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc003_p020,26,4.75336100,33,0.41842133,4.75336100,0.41842133,0.12222304,0.34793380,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc006_p015,50,2.59939900,34,0.41639128,2.59939900,0.41639128,0.00000000,0.34594468,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc005_p009,28,4.72022800,35,0.38766944,4.72022800,0.38766944,0.12034297,0.31780202,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc003_p010,9,8.32947300,36,0.37293151,8.32947300,0.37293151,0.32514366,0.30336129,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc005_p001,20,5.25160300,37,0.36293462,5.25160300,0.36293462,0.15049497,0.29356598,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc006_p011,7,8.79135200,38,0.35849819,8.79135200,0.35849819,0.35135223,0.28921902,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc006_p004,29,4.69908500,39,0.34793502,4.69908500,0.34793502,0.11914324,0.27886885,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc004_p020,44,3.01474000,40,0.33116531,3.01474000,0.33116531,0.02356784,0.26243731,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc006_p006,18,5.37004500,41,0.32258376,5.37004500,0.32258376,0.15721577,0.25402880,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc006_p003,32,4.50469000,42,0.31958318,4.50469000,0.31958318,0.10811262,0.25108873,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc003_p019,13,7.94956900,43,0.28725728,7.94956900,0.28725728,0.30358663,0.21941469,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc003_p029,3,17.10521700,44,0.27531031,17.10521700,0.27531031,0.82310887,0.20770863,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc003_p016,12,7.94956900,45,0.27482808,7.94956900,0.27482808,0.30358663,0.20723612,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc006_p020,38,3.82522600,46,0.25598544,3.82522600,0.25598544,0.06955754,0.18877345,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc003_p017,23,5.22660700,47,0.22690596,5.22660700,0.22690596,0.14907661,0.16028036,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc002_p001,41,3.66474300,48,0.19654723,3.66474300,0.19654723,0.06045120,0.13053382,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc003_p014,11,7.94956900,49,0.13573116,7.94956900,0.13573116,0.30358663,0.07094411,2.59939900,20.22260600,0.06332701,1.08390713
q008,doc003_p015,25,4.75336100,50,0.06332701,4.75336100,0.06332701,0.12222304,0.00000000,2.59939900,20.22260600,0.06332701,1.08390713
q009,doc003_p012,23,4.75336100,1,1.12314641,4.75336100,1.12314641,0.12053432,0.99999999,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc005_p002,22,5.15136000,2,0.79725146,5.15136000,0.79725146,0.14280608,0.67527231,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc005_p004,47,2.90252700,3,0.78003925,2.90252700,0.78003925,0.01696285,0.65812175,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc005_p006,16,5.74396300,4,0.76595199,5.74396300,0.76595199,0.17596776,0.64408494,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc004_p019,35,4.09648400,5,0.72564304,4.09648400,0.72564304,0.08377591,0.60392037,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc004_p010,39,3.70745800,6,0.70991337,3.70745800,0.70991337,0.06200626,0.58824704,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc004_p016,48,2.79092200,7,0.70845854,2.79092200,0.70845854,0.01071750,0.58679742,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc004_p014,30,4.56220100,8,0.70574522,4.56220100,0.70574522,0.10983713,0.58409382,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p022,4,11.00500900,9,0.69894534,11.00500900,0.69894534,0.47037249,0.57731829,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc004_p013,27,4.73126600,10,0.69157058,4.73126600,0.69157058,0.11929790,0.56996995,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc006_p010,36,3.99528800,11,0.67807895,3.99528800,0.67807895,0.07811304,0.55652664,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p004,15,7.08633800,12,0.66305590,7.08633800,0.66305590,0.25108620,0.54155740,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc004_p009,43,3.12779300,13,0.65484291,3.12779300,0.65484291,0.02956859,0.53337382,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc006_p019,5,9.29413000,14,0.65220094,9.29413000,0.65220094,0.37463281,0.53074132,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc004_p003,34,4.21953800,15,0.65031052,4.21953800,0.65031052,0.09066193,0.52885767,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc006_p013,10,8.60126400,16,0.64183205,8.60126400,0.64183205,0.33586048,0.52040957,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc004_p015,40,3.70411200,17,0.63670707,3.70411200,0.63670707,0.06181902,0.51530294,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p007,2,17.98542700,18,0.62880611,17.98542700,0.62880611,0.86099216,0.50743028,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc006_p002,33,4.26653400,19,0.62677026,4.26653400,0.62677026,0.09329179,0.50540172,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc009_p003,37,3.92354800,20,0.62660068,3.92354800,0.62660068,0.07409852,0.50523275,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p028,42,3.14572100,21,0.62348974,3.14572100,0.62348974,0.03057183,0.50213295,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p013,8,8.66331400,22,0.61334509,8.66331400,0.61334509,0.33933275,0.49202464,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p003,14,7.13063900,23,0.60278630,7.13063900,0.60278630,0.25356525,0.48150367,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p008,1,20.46951300,24,0.59261864,20.46951300,0.59261864,1.00000000,0.47137242,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc007_p001,45,3.00233100,25,0.59199297,3.00233100,0.59199297,0.02254781,0.47074900,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p018,49,2.64607500,26,0.57291240,2.64607500,0.57291240,0.00261196,0.45173677,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc006_p016,19,5.29084000,27,0.56344754,5.29084000,0.56344754,0.15061129,0.44230581,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc007_p002,31,4.52828800,28,0.54257900,4.52828800,0.54257900,0.10793938,0.42151201,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc010_p002,17,5.66062600,29,0.53427941,5.66062600,0.53427941,0.17130428,0.41324215,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc010_p001,46,2.98161400,30,0.52192158,2.98161400,0.52192158,0.02138850,0.40092858,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p020,12,8.29345400,31,0.50852436,8.29345400,0.50852436,0.31863563,0.38757935,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc006_p015,50,2.59939900,32,0.50458926,2.59939900,0.50458926,0.00000000,0.38365834,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc005_p001,20,5.25160300,33,0.49928045,5.25160300,0.49928045,0.14841562,0.37836855,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p011,7,8.66331400,34,0.46587867,8.66331400,0.46587867,0.33933275,0.34508640,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc006_p004,29,4.69908500,35,0.46175715,4.69908500,0.46175715,0.11749707,0.34097964,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc006_p009,13,7.66040700,36,0.44810915,7.66040700,0.44810915,0.28321073,0.32738053,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p010,21,5.22660700,37,0.44381922,5.22660700,0.44381922,0.14701686,0.32310596,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc005_p009,28,4.72022800,38,0.43207723,4.72022800,0.43207723,0.11868022,0.31140603,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc006_p006,18,5.37004500,39,0.41348341,5.37004500,0.41348341,0.15504355,0.29287881,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc004_p020,44,3.01474000,40,0.41344887,3.01474000,0.41344887,0.02324221,0.29284439,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc006_p011,6,8.79135200,41,0.40713251,8.79135200,0.40713251,0.34649768,0.28655066,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc006_p003,32,4.50469000,42,0.40074134,4.50469000,0.40074134,0.10661885,0.28018238,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc006_p020,38,3.82522600,43,0.36001706,3.82522600,0.36001706,0.06859648,0.23960396,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p019,26,4.75336100,44,0.32619491,4.75336100,0.32619491,0.12053432,0.20590295,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p017,9,8.66331400,45,0.30601180,8.66331400,0.30601180,0.33933275,0.18579213,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p016,25,4.75336100,46,0.29963779,4.75336100,0.29963779,0.12053432,0.17944095,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p029,3,17.55199000,47,0.29326153,17.55199000,0.29326153,0.83673730,0.17308753,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc002_p001,41,3.66474300,48,0.26613694,3.66474300,0.26613694,0.05961596,0.14606009,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p014,24,4.75336100,49,0.12971804,4.75336100,0.12971804,0.12053432,0.01012981,2.59939900,20.46951300,0.11955182,1.12314641
q009,doc003_p015,11,8.29345400,50,0.11955182,8.29345400,0.11955182,0.31863563,0.00000000,2.59939900,20.46951300,0.11955182,1.12314641
q010,doc005_p004,24,6.37749500,1,0.67515886,6.37749500,0.67515886,0.19058827,0.99999999,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc001_p002,45,4.13717600,2,0.65437502,4.13717600,0.65437502,0.04191928,0.97805793,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc004_p010,17,7.58141000,3,0.64304680,7.58141000,0.64304680,0.27048083,0.96609842,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p024,47,3.67578200,4,0.62511128,3.67578200,0.62511128,0.01130088,0.94716341,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc003_p021,49,3.55767900,5,0.62409413,3.55767900,0.62409413,0.00346349,0.94608958,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc005_p006,18,7.14786500,6,0.61999404,7.14786500,0.61999404,0.24171051,0.94176100,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc004_p018,35,5.18076800,7,0.61069930,5.18076800,0.61069930,0.11117271,0.93194830,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc004_p016,2,14.72899300,8,0.59570181,14.72899300,0.59570181,0.74479897,0.91611504,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc005_p002,32,5.36191600,9,0.55945724,5.36191600,0.55945724,0.12319380,0.87785067,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc004_p014,22,6.80281300,10,0.54022944,6.80281300,0.54022944,0.21881264,0.85755137,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc004_p015,12,9.37148800,11,0.53413701,9.37148800,0.53413701,0.38927154,0.85111943,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p013,9,10.39885700,12,0.51177353,10.39885700,0.51177353,0.45744840,0.82750970,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc004_p019,28,6.18721600,13,0.50462335,6.18721600,0.50462335,0.17796124,0.81996106,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc004_p009,29,6.16588300,14,0.50182325,6.16588300,0.50182325,0.17654556,0.81700492,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc009_p003,30,5.97481900,15,0.49892136,5.97481900,0.49892136,0.16386644,0.81394132,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc003_p004,44,4.16363500,16,0.46969694,4.16363500,0.46969694,0.04367512,0.78308831,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p002,26,6.29075800,17,0.46844831,6.29075800,0.46844831,0.18483235,0.78177010,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc004_p003,23,6.41177200,18,0.46130371,6.41177200,0.46130371,0.19286291,0.77422735,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p016,21,6.96758700,19,0.45799136,6.96758700,0.45799136,0.22974715,0.77073041,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p008,34,5.26215100,20,0.44825590,5.26215100,0.44825590,0.11657334,0.76045243,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc003_p003,33,5.26409600,21,0.44391468,5.26409600,0.44391468,0.11670241,0.75586928,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc004_p013,39,4.75689300,22,0.44298989,4.75689300,0.44298989,0.08304409,0.75489296,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p010,46,3.99528800,23,0.42392743,3.99528800,0.42392743,0.03250350,0.73476820,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p005,31,5.53840300,24,0.42355460,5.53840300,0.42355460,0.13490559,0.73437460,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc005_p001,15,7.83346600,25,0.40543219,7.83346600,0.40543219,0.28720743,0.71524228,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc010_p002,20,7.00748000,26,0.39998114,7.00748000,0.39998114,0.23239447,0.70948746,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p014,50,3.50548700,27,0.39499199,3.50548700,0.39499199,0.00000000,0.70422028,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p004,40,4.68427600,28,0.39419639,4.68427600,0.39419639,0.07822518,0.70338034,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p019,1,18.57466200,29,0.38994613,18.57466200,0.38994613,1.00000000,0.69889323,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc003_p028,37,5.02680900,30,0.38829049,5.02680900,0.38829049,0.10095589,0.69714533,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc003_p009,3,13.19011200,31,0.38761508,13.19011200,0.38761508,0.64267785,0.69643228,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc005_p009,13,8.03741900,32,0.37440947,8.03741900,0.37440947,0.30074188,0.68249076,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p009,16,7.66040700,33,0.36672223,7.66040700,0.36672223,0.27572312,0.67437513,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc005_p003,43,4.35904900,34,0.36269659,4.35904900,0.36269659,0.05664292,0.67012516,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc007_p001,41,4.62785100,35,0.35407549,4.62785100,0.35407549,0.07448079,0.66102363,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p003,25,6.33287500,36,0.34485036,6.33287500,0.34485036,0.18762726,0.65128441,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc010_p001,38,4.94606000,37,0.33291090,4.94606000,0.33291090,0.09559734,0.63867960,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc007_p002,14,8.02633200,38,0.32916394,8.02633200,0.32916394,0.30000614,0.63472384,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc001_p005,27,6.18794000,39,0.32883188,6.18794000,0.32883188,0.17800928,0.63437327,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p006,11,9.82467800,40,0.31196734,9.82467800,0.31196734,0.41934552,0.61656892,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p011,10,10.15773000,41,0.30963799,10.15773000,0.30963799,0.44144706,0.61410977,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p015,48,3.67376100,42,0.30332750,3.67376100,0.30332750,0.01116677,0.60744761,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc003_p029,19,7.04785400,43,0.29700950,7.04785400,0.29700950,0.23507372,0.60077753,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc004_p020,6,11.69692900,44,0.29559681,11.69692900,0.29559681,0.54358928,0.59928611,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p026,4,12.67405500,45,0.28912741,12.67405500,0.28912741,0.60843198,0.59245619,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc006_p007,5,11.77228100,46,0.26059559,11.77228100,0.26059559,0.54858969,0.56233438,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc001_p004,7,11.36885800,47,0.20266186,11.36885800,0.20266186,0.52181828,0.50117218,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc002_p001,8,10.67486300,48,0.17445496,10.67486300,0.17445496,0.47576433,0.47139340,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc001_p001,42,4.45635200,49,-0.16685690,4.45635200,-0.16685690,0.06310000,0.11106128,3.50548700,18.57466200,-0.27205577,0.67515886
q010,doc001_p003,36,5.11766200,50,-0.27205577,5.11766200,-0.27205577,0.10698495,0.00000000,3.50548700,18.57466200,-0.27205577,0.67515886
q011,doc003_p012,10,11.25001500,1,1.33726823,11.25001500,1.33726823,0.41948266,0.99999999,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc005_p006,15,10.99892900,2,0.88828802,10.99892900,0.88828802,0.39589492,0.73794529,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc004_p019,22,9.16508000,3,0.87856364,9.16508000,0.87856364,0.22361791,0.73226950,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc006_p002,34,8.35243500,4,0.86448336,8.35243500,0.86448336,0.14727572,0.72405131,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc009_p003,37,8.10832200,5,0.86020380,8.10832200,0.86020380,0.12434305,0.72155347,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc005_p004,7,11.87437400,6,0.85118842,11.87437400,0.85118842,0.47813673,0.71629150,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc004_p003,29,8.51551100,7,0.84879190,8.51551100,0.84879190,0.16259554,0.71489273,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc004_p015,43,7.61498600,8,0.78316641,7.61498600,0.78316641,0.07799765,0.67658933,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc006_p013,20,9.39821500,9,0.77909398,9.39821500,0.77909398,0.24551928,0.67421239,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc004_p010,8,11.32723800,10,0.77448893,11.32723800,0.77448893,0.42673721,0.67152458,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p013,31,8.45811100,11,0.76650804,8.45811100,0.76650804,0.15720322,0.66686640,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p006,24,8.83213000,12,0.76293975,8.83213000,0.76293975,0.19233964,0.66478371,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p004,4,13.67931300,13,0.72939289,13.67931300,0.72939289,0.64769785,0.64520353,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p003,9,11.28724000,14,0.72902656,11.28724000,0.72902656,0.42297968,0.64498972,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc004_p018,42,7.76289400,15,0.72220492,7.76289400,0.72220492,0.09189255,0.64100815,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc006_p016,27,8.65834300,16,0.71996033,8.65834300,0.71996033,0.17601359,0.63969806,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p028,25,8.81521000,17,0.71875274,8.81521000,0.71875274,0.19075012,0.63899323,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc004_p014,26,8.77428200,18,0.71617621,8.77428200,0.71617621,0.18690523,0.63748940,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc004_p009,36,8.16118600,19,0.71036434,8.16118600,0.71036434,0.12930924,0.63409720,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc005_p001,18,9.64107000,20,0.64293766,9.64107000,0.64293766,0.26833377,0.59474251,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc005_p009,17,10.39891800,21,0.62811190,10.39891800,0.62811190,0.33952818,0.58608921,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc006_p019,6,12.34209900,22,0.62445945,12.34209900,0.62445945,0.52207615,0.58395740,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc006_p005,30,8.47066700,23,0.60987544,8.47066700,0.60987544,0.15838277,0.57544520,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc006_p003,14,11.00130000,24,0.59904552,11.00130000,0.59904552,0.39611766,0.56912414,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc001_p002,50,6.78471900,25,0.57272482,6.78471900,0.57272482,0.00000000,0.55376163,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p020,41,8.05380600,26,0.57194793,8.05380600,0.57194793,0.11922166,0.55330818,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc006_p009,44,7.60517000,27,0.55874979,7.60517000,0.55874979,0.07707551,0.54560487,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc006_p006,38,8.06528800,28,0.53555441,8.06528800,0.53555441,0.12030031,0.53206651,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p022,19,9.62110200,29,0.51757812,9.62110200,0.51757812,0.26645792,0.52157435,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc005_p002,49,6.87649400,30,0.51578254,6.87649400,0.51578254,0.00862161,0.52052633,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p011,5,12.56398800,31,0.50721484,12.56398800,0.50721484,0.54292103,0.51552565,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc006_p012,46,7.16905900,32,0.50566828,7.16905900,0.50566828,0.03610600,0.51462297,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc010_p002,33,8.35433400,33,0.50170290,8.35433400,0.50170290,0.14745412,0.51230851,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p009,21,9.17015300,34,0.50016212,9.17015300,0.50016212,0.22409448,0.51140921,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc006_p010,45,7.40988500,35,0.47490060,7.40988500,0.47490060,0.05872988,0.49666491,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc007_p002,23,9.10376400,36,0.45387933,9.10376400,0.45387933,0.21785771,0.48439550,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc007_p001,35,8.20223000,37,0.44926941,8.20223000,0.44926941,0.13316503,0.48170484,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p001,47,7.14760700,38,0.43549636,7.14760700,0.43549636,0.03409074,0.47366597,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p029,1,17.42948800,39,0.43075544,17.42948800,0.43075544,1.00000000,0.47089886,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p010,2,15.66685400,40,0.38326907,15.66685400,0.38326907,0.83441313,0.44318266,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc006_p014,48,7.01097400,41,0.37482548,7.01097400,0.37482548,0.02125504,0.43825442,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p019,13,11.25001500,42,0.34690577,11.25001500,0.34690577,0.41948266,0.42195862,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc010_p001,16,10.51996200,43,0.34659928,10.51996200,0.34659928,0.35089939,0.42177973,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p017,32,8.45811100,44,0.28454787,8.45811100,0.28454787,0.15720322,0.38556240,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p016,12,11.25001500,45,0.22641507,11.25001500,0.22641507,0.41948266,0.35163223,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p014,11,11.25001500,46,0.19687937,11.25001500,0.19687937,0.41948266,0.33439323,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc001_p004,39,8.05496600,47,0.15599149,8.05496600,0.15599149,0.11933063,0.31052835,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc003_p015,40,8.05380600,48,0.13215974,8.05380600,0.13215974,0.11922166,0.29661856,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc002_p001,3,15.08507200,49,0.01311940,15.08507200,0.01311940,0.77975886,0.22713870,6.78471900,17.42948800,-0.37603897,1.33726823
q011,doc001_p003,28,8.61489200,50,-0.37603897,8.61489200,-0.37603897,0.17193168,0.00000000,6.78471900,17.42948800,-0.37603897,1.33726823
q012,doc003_p012,37,8.05380600,1,1.36000466,8.05380600,1.36000466,0.10703063,0.99999999,6.87649400,17.87626100,-0.41582102,1.36000466
q012,doc005_p004,8,11.87437400,2,0.80202037,11.87437400,0.80202037,0.45436235,0.68578881,6.87649400,17.87626100,-0.41582102,1.36000466
q012,doc006_p002,31,8.35243500,3,0.79626441,8.35243500,0.79626441,0.13417930,0.68254753,6.87649400,17.87626100,-0.41582102,1.36000466
q012,doc005_p006,15,10.99892900,4,0.79551727,10.99892900,0.79551727,0.37477476,0.68212680,6.87649400,17.87626100,-0.41582102,1.36000466
q012,doc004_p019,21,9.16508000,5,0.78473026,9.16508000,0.78473026,0.20805768,0.67605243,6.87649400,17.87626100,-0.41582102,1.36000466
q012,doc003_p006,23,8.83213000,6,0.76708078,8.83213000,0.76708078,0.17778886,0.66611369,6.87649400,17.87626100,-0.41582102,1.36000466
q012,doc009_p003,34,8.10832200,7,0.74763513,8.10832200,0.74763513,0.11198674,0.65516349,6.87649400,17.87626100,-0.41582102,1.36000466
q012,doc004_p003,28,8.51551100,8,0.74598777,8.51551100,0.74598777,0.14900470,0.65423583,6.87649400,17.87626100,-0.41582102,1.36000466
q012,doc003_p013,6,11.89481900,9,0.74515909,11.89481900,0.74515909,0.45622103,0.65376918,6.87649400,17.87626100,-0.41582102,1.36000466
q012,doc006_p013,19,9.39821500,10,0.70604652,9.39821500,0.70604652,0.22925222,0.63174418,6.87649400,17.87626100,-0.41582102,1.36000466
q012,doc004_p010,13,11.32723800,11,0.68212074,11.32723800,0.68212074,0.40462166,0.61827113,6.87649400,17.87626100,-0.41582102,1.36000466
q012,doc003_p004,12,11.46544200,12,0.66176623,11.46544200,0.66176623,0.41718593,0.60680913,6.87649400,17.87626100,-0.41582102,1.36000466
q012,doc003_p003,11,11.48870200,13,0.65767395,11.48870200,0.65767395,0.41930052,0.60450470,6.87649400,17.87626100,-0.41582102,1.36000466
q012,doc004_p018,41,7.76289400,14,0.65641147,7.76289400,0.65641147,0.08058353,0.60379377,6.87649400,17.87626100,-0.41582102,1.36000466
q012,doc004_p014,25,8.77428200,15,0.64882302,8.77428200,0.64882302,0.17252984,0.59952058,6.87649400,17.87626100,-0.41582102,1.36000466
