query_id,page_id,coarse_rank,coarse_score,fine_rank,fine_score,bm25_score_raw,mv_score_raw,bm25_score_norm,mv_score_norm,query_bm25_min,query_bm25_max,query_mv_min,query_mv_max,page_tokens_before,page_tokens_after
q009,doc006_p019,5,9.29413000,12,0.06862941,9.29413000,0.06862941,0.26564272,0.45692716,5.25160300,20.46951300,-0.39620745,0.62110317,49,8
q009,doc006_p006,18,5.37004500,13,0.05444190,5.37004500,0.05444190,0.00778307,0.44298107,5.25160300,20.46951300,-0.39620745,0.62110317,49,8
q009,doc005_p006,16,5.74396300,14,0.00499278,5.74396300,0.00499278,0.03235398,0.39437338,5.25160300,20.46951300,-0.39620745,0.62110317,49,8
q009,doc003_p013,8,8.66331400,15,-0.03786839,8.66331400,-0.03786839,0.22419051,0.35224154,5.25160300,20.46951300,-0.39620745,0.62110317,49,8
q009,doc003_p017,9,8.66331400,16,-0.05261867,8.66331400,-0.05261867,0.22419051,0.33774225,5.25160300,20.46951300,-0.39620745,0.62110317,49,8
q009,doc003_p029,3,17.55199000,17,-0.06938879,17.55199000,-0.06938879,0.80828359,0.32125749,5.25160300,20.46951300,-0.39620745,0.62110317,49,8
q009,doc006_p011,6,8.79135200,18,-0.11094639,8.79135200,-0.11094639,0.23260415,0.28040704,5.25160300,20.46951300,-0.39620745,0.62110317,49,8
q009,doc003_p015,11,8.29345400,19,-0.38061774,8.29345400,-0.38061774,0.19988625,0.01532443,5.25160300,20.46951300,-0.39620745,0.62110317,49,8
q009,doc003_p011,7,8.66331400,20,-0.39620745,8.66331400,-0.39620745,0.22419051,0.00000000,5.25160300,20.46951300,-0.39620745,0.62110317,49,8
q010,doc004_p010,17,7.58141000,1,0.59085399,7.58141000,0.59085399,0.04961710,0.99999999,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc006_p013,9,10.39885700,2,0.44104105,10.39885700,0.44104105,0.29318956,0.88763158,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc004_p016,2,14.72899300,3,0.40266836,14.72899300,0.40266836,0.66753622,0.85884983,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc003_p009,3,13.19011200,4,0.38688058,13.19011200,0.38688058,0.53449768,0.84700808,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc010_p002,20,7.00748000,5,0.37562120,7.00748000,0.37562120,0.00000000,0.83856289,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc005_p001,15,7.83346600,6,0.32572594,7.83346600,0.32572594,0.07140771,0.80113855,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc004_p020,6,11.69692900,7,0.26788548,11.69692900,0.26788548,0.40540980,0.75775484,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc006_p007,5,11.77228100,8,0.23572841,11.77228100,0.23572841,0.41192410,0.73363517,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc006_p009,16,7.66040700,9,0.03249991,7.66040700,0.03249991,0.05644651,0.58120199,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc003_p029,19,7.04785400,10,-0.00969257,7.04785400,-0.00969257,0.00349039,0.54955517,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc006_p006,11,9.82467800,11,-0.02393477,9.82467800,-0.02393477,0.24355094,0.53887270,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc004_p015,12,9.37148800,12,-0.03552862,9.37148800,-0.03552862,0.20437199,0.53017663,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc006_p026,4,12.67405500,13,-0.08273551,12.67405500,-0.08273551,0.48988379,0.49476872,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc006_p019,1,18.57466200,14,-0.08506377,18.57466200,-0.08506377,1.00000000,0.49302239,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc005_p009,13,8.03741900,15,-0.13063630,8.03741900,-0.13063630,0.08903975,0.45884035,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc005_p006,18,7.14786500,16,-0.14016670,7.14786500,-0.14016670,0.01213649,0.45169199,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc006_p011,10,10.15773000,17,-0.14219722,10.15773000,-0.14219722,0.27234377,0.45016899,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc007_p002,14,8.02633200,18,-0.28413606,8.02633200,-0.28413606,0.08808126,0.34370661,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc002_p001,8,10.67486300,19,-0.56098282,10.67486300,-0.56098282,0.31705069,0.13605545,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q010,doc001_p004,7,11.36885800,20,-0.74237603,11.36885800,-0.74237603,0.37704758,0.00000000,7.00748000,18.57466200,-0.74237603,0.59085399,49,8
q011,doc005_p004,7,11.87437400,1,0.78521419,11.87437400,0.78521419,0.30831463,0.99999999,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc004_p010,8,11.32723800,2,0.60441530,11.32723800,0.60441530,0.24018895,0.89108584,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc003_p004,4,13.67931300,3,0.58012784,13.67931300,0.58012784,0.53305348,0.87645495,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc006_p013,20,9.39821500,4,0.53524327,9.39821500,0.53524327,0.00000000,0.84941626,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc005_p001,18,9.64107000,5,0.47940040,9.64107000,0.47940040,0.03023867,0.81577623,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc006_p003,14,11.00130000,6,0.44680464,11.00130000,0.44680464,0.19960534,0.79614038,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc003_p003,9,11.28724000,7,0.38469252,11.28724000,0.38469252,0.23520866,0.75872373,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc003_p022,19,9.62110200,8,0.34254944,9.62110200,0.34254944,0.02775239,0.73333653,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc005_p009,17,10.39891800,9,0.11834787,10.39891800,0.11834787,0.12460079,0.59827638,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc003_p019,13,11.25001500,10,0.02863136,11.25001500,0.02863136,0.23057366,0.54423070,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc003_p029,1,17.42948800,11,-0.00927991,17.42948800,-0.00927991,1.00000000,0.52139276,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc006_p019,6,12.34209900,12,-0.02661285,12.34209900,-0.02661285,0.36655260,0.51095131,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc005_p006,15,10.99892900,13,-0.15934831,10.99892900,-0.15934831,0.19931012,0.43099081,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc003_p012,10,11.25001500,14,-0.25856522,11.25001500,-0.25856522,0.23057366,0.37122204,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc003_p014,11,11.25001500,15,-0.32936174,11.25001500,-0.32936174,0.23057366,0.32857386,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc003_p016,12,11.25001500,16,-0.39053071,11.25001500,-0.39053071,0.23057366,0.29172537,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc003_p011,5,12.56398800,17,-0.49158466,12.56398800,-0.49158466,0.39418072,0.23084996,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc002_p001,3,15.08507200,18,-0.58077657,15.08507200,-0.58077657,0.70808912,0.17712031,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc010_p001,16,10.51996200,19,-0.66401994,10.51996200,-0.66401994,0.13967238,0.12697409,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q011,doc003_p010,2,15.66685400,20,-0.87479854,15.66685400,-0.87479854,0.78052869,0.00000000,9.39821500,17.42948800,-0.87479854,0.78521419,49,8
q012,doc005_p004,8,11.87437400,1,0.73604608,11.87437400,0.73604608,0.31061193,0.99999999,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc003_p004,12,11.46544200,2,0.50608677,11.46544200,0.50608677,0.26364123,0.87063480,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc004_p010,13,11.32723800,3,0.49731916,11.32723800,0.49731916,0.24776685,0.86570252,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc006_p013,19,9.39821500,4,0.44113594,9.39821500,0.44113594,0.02619563,0.83409627,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc003_p009,20,9.17015300,5,0.39547777,9.17015300,0.39547777,0.00000000,0.80841095,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc005_p001,18,9.64107000,6,0.38171840,9.64107000,0.38171840,0.05409042,0.80067052,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc006_p003,14,11.00130000,7,0.35184190,11.00130000,0.35184190,0.21032900,0.78386329,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc003_p003,11,11.48870200,8,0.29050663,11.48870200,0.29050663,0.26631291,0.74935871,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc003_p020,10,11.59389900,9,0.10123393,11.59389900,0.10123393,0.27839604,0.64288205,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc005_p009,17,10.39891800,10,-0.00653945,10.39891800,-0.00653945,0.14113827,0.58225340,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc006_p019,5,12.34209900,11,-0.11235563,12.34209900,-0.11235563,0.36433571,0.52272578,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc003_p029,1,17.87626100,12,-0.14102867,17.87626100,-0.14102867,1.00000000,0.50659556,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc003_p017,7,11.89481900,13,-0.19801071,11.89481900,-0.19801071,0.31296028,0.47453992,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc005_p006,15,10.99892900,14,-0.23493160,10.99892900,-0.23493160,0.21005666,0.45376982,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc003_p013,6,11.89481900,15,-0.49135435,11.89481900,-0.49135435,0.31296028,0.30951744,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc003_p011,2,16.00069600,16,-0.63672400,16.00069600,-0.63672400,0.78456906,0.22773875,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc002_p001,3,15.08507200,17,-0.73534691,15.08507200,-0.73534691,0.67939876,0.17225775,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc003_p015,9,11.59389900,18,-0.74007910,11.59389900,-0.74007910,0.27839604,0.16959562,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc010_p001,16,10.51996200,19,-0.76337665,10.51996200,-0.76337665,0.15504161,0.15648943,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q012,doc003_p010,4,12.56398800,20,-1.04155195,12.56398800,-1.04155195,0.38982229,0.00000000,9.17015300,17.87626100,-1.04155195,0.73604608,49,8
q013,doc004_p010,15,7.65908800,1,0.37523994,7.65908800,0.37523994,0.03634690,0.99999999,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc006_p013,5,10.35061100,2,0.35027376,10.35061100,0.35027376,0.31841407,0.97713283,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc003_p004,11,8.78343300,3,0.32806504,8.78343300,0.32806504,0.15417640,0.95679130,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc010_p002,12,8.77777300,4,0.26151928,8.77777300,0.26151928,0.15358324,0.89584034,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc003_p022,13,8.46433300,5,0.23387368,8.46433300,0.23387368,0.12073524,0.87051903,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc006_p010,19,7.40988500,6,0.22521482,7.40988500,0.22521482,0.01023083,0.86258816,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc003_p003,9,9.83942600,7,0.19272241,9.83942600,0.19272241,0.26484272,0.83282753,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc006_p003,20,7.31226100,8,0.16920945,7.31226100,0.16920945,0.00000000,0.81129141,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc006_p009,18,7.60517000,9,0.01039374,7.60517000,0.01039374,0.03069638,0.66582805,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc003_p017,17,7.65497500,10,-0.04193544,7.65497500,-0.04193544,0.03591586,0.61789842,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc003_p019,8,9.91729600,11,-0.05833434,9.91729600,-0.05833434,0.27300337,0.60287825,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc003_p029,1,16.85439600,12,-0.10737028,16.85439600,-0.10737028,1.00000000,0.55796498,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc006_p019,14,8.26248200,13,-0.16513021,8.26248200,-0.16513021,0.09958159,0.50506119,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc006_p011,10,9.50516400,14,-0.20857707,9.50516400,-0.20857707,0.22981262,0.46526710,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc003_p013,3,12.06323300,15,-0.27410561,12.06323300,-0.27410561,0.49789402,0.40524784,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc003_p014,6,9.91729600,16,-0.33832911,9.91729600,-0.33832911,0.27300337,0.34642390,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc003_p012,2,14.45816600,17,-0.42614073,14.45816600,-0.42614073,0.74887905,0.26599500,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc003_p011,16,7.65497500,18,-0.43559781,7.65497500,-0.43559781,0.03591586,0.25733302,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc003_p016,7,9.91729600,19,-0.45008528,9.91729600,-0.45008528,0.27300337,0.24406357,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q013,doc003_p010,4,10.75784100,20,-0.71655190,10.75784100,-0.71655190,0.36109110,0.00000000,7.31226100,16.85439600,-0.71655190,0.37523994,49,8
q014,doc004_p019,18,7.15969900,1,0.24934502,7.15969900,0.24934502,0.01340668,0.99999999,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc006_p013,6,10.35061100,2,0.18150857,10.35061100,0.18150857,0.32382839,0.94876407,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc004_p010,13,7.65908800,3,0.16641846,7.65908800,0.16641846,0.06198877,0.93736672,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc010_p002,11,8.77777300,4,0.09621201,8.77777300,0.09621201,0.17081788,0.88434077,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc006_p010,16,7.40988500,5,0.07226237,7.40988500,0.07226237,0.03774554,0.86625194,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc003_p003,9,10.04088900,6,0.01864362,10.04088900,0.01864362,0.29369768,0.82575445,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc006_p003,17,7.31226100,7,-0.03877762,7.31226100,-0.03877762,0.02824838,0.78238499,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc005_p009,19,7.08172700,8,-0.15153459,7.08172700,-0.15153459,0.00582132,0.69722123,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc003_p020,8,10.26118100,9,-0.17475116,10.26118100,-0.17475116,0.31512836,0.67968608,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc006_p009,15,7.60517000,10,-0.22580254,7.60517000,-0.22580254,0.05674346,0.64112769,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc003_p017,5,11.09168300,11,-0.27773088,11.09168300,-0.27773088,0.39592215,0.60190694,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc006_p011,10,9.50516400,12,-0.31586620,9.50516400,-0.31586620,0.24158071,0.57310386,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc003_p013,2,15.49994100,13,-0.33606184,15.49994100,-0.33606184,0.82477101,0.55785038,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc003_p029,1,17.30116900,14,-0.37198180,17.30116900,-0.37198180,1.00000000,0.53072054,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc006_p019,12,8.26248200,15,-0.37343070,8.26248200,-0.37343070,0.12068879,0.52962620,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc003_p015,7,10.26118100,16,-0.51918995,10.26118100,-0.51918995,0.31512836,0.41953628,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc007_p002,20,7.02188800,17,-0.61476916,7.02188800,-0.61476916,0.00000000,0.34734664,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc003_p012,3,11.26195700,18,-0.68034440,11.26195700,-0.68034440,0.41248692,0.29781858,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc003_p011,4,11.09168300,19,-0.72086960,11.09168300,-0.72086960,0.39592215,0.26721046,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q014,doc003_p010,14,7.65497500,20,-1.07465672,7.65497500,-1.07465672,0.06158865,0.00000000,7.02188800,17.30116900,-1.07465672,0.24934502,49,8
q015,doc004_p010,9,11.32723800,1,0.64460307,11.32723800,0.64460307,0.22615077,0.99999999,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc003_p004,15,10.53405500,2,0.61114323,10.53405500,0.61114323,0.12556426,0.97943577,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc006_p013,7,12.14820400,3,0.58216828,12.14820400,0.58216828,0.33026055,0.96162794,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc005_p001,18,9.64107000,4,0.52102309,9.64107000,0.52102309,0.01232148,0.92404847,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc003_p003,10,11.28724000,5,0.42817441,11.28724000,0.42817441,0.22107847,0.86698422,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc003_p006,4,12.36978100,6,0.41483209,12.36978100,0.41483209,0.35835956,0.85878411,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc003_p022,19,9.62110200,7,0.39453951,9.62110200,0.39453951,0.00978926,0.84631241,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc003_p019,13,11.25001500,8,0.06117392,11.25001500,0.06117392,0.21635783,0.64142790,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc003_p029,1,17.42948800,9,-0.03879938,17.42948800,-0.03879938,1.00000000,0.57998490,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc005_p009,17,10.39891800,10,-0.05646478,10.39891800,-0.05646478,0.10842703,0.56912785,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc006_p019,5,12.34209900,11,-0.07641390,12.34209900,-0.07641390,0.35484910,0.55686724,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc006_p011,14,10.87154200,12,-0.18443415,10.87154200,-0.18443415,0.16836225,0.49047863,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc005_p006,20,9.54390800,13,-0.22952665,9.54390800,-0.22952665,0.00000000,0.46276505,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc003_p014,2,15.47940700,14,-0.27242431,15.47940700,-0.27242431,0.75270291,0.43640040,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc003_p012,11,11.25001500,15,-0.31763378,11.25001500,-0.31763378,0.21635783,0.40861493,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc003_p016,12,11.25001500,16,-0.36907458,11.25001500,-0.36907458,0.21635783,0.37699972,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc002_p001,3,15.08507200,17,-0.68058926,15.08507200,-0.68058926,0.70269581,0.18554465,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc003_p015,6,12.28319900,18,-0.69589627,12.28319900,-0.69589627,0.34737977,0.17613705,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc010_p001,16,10.51996200,19,-0.70815635,10.51996200,-0.70815635,0.12377707,0.16860208,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q015,doc003_p010,8,11.56097700,20,-0.98248714,11.56097700,-0.98248714,0.25579209,0.00000000,9.54390800,17.42948800,-0.98248714,0.64460307,49,8
q016,doc004_p010,13,11.32723800,1,0.58322519,11.32723800,0.58322519,0.25032490,0.99999999,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc004_p019,19,9.16508000,2,0.57433373,9.16508000,0.57433373,0.00281989,0.99377210,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc006_p013,7,12.14820400,3,0.53765732,12.14820400,0.53765732,0.34430193,0.96808263,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc005_p001,17,9.64107000,4,0.49448743,9.64107000,0.49448743,0.05730707,0.93784490,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc003_p006,4,12.36978100,5,0.40214542,12.36978100,0.40214542,0.36966614,0.87316527,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc003_p003,12,11.48870200,6,0.40080509,11.48870200,0.40080509,0.26880789,0.87222645,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc006_p003,20,9.14044600,7,0.29981691,9.14044600,0.29981691,0.00000000,0.80149073,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc003_p020,11,11.59389900,8,0.03889288,11.59389900,0.03889288,0.28084993,0.61873023,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc006_p019,5,12.34209900,9,-0.10362715,12.34209900,-0.10362715,0.36649734,0.51890412,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc003_p029,1,17.87626100,10,-0.11788876,17.87626100,-0.11788876,1.00000000,0.50891478,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc005_p009,16,10.39891800,11,-0.18905917,10.39891800,-0.18905917,0.14405891,0.45906449,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc006_p011,14,10.87154200,12,-0.19415095,10.87154200,-0.19415095,0.19816079,0.45549803,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc003_p017,10,11.89481900,13,-0.26745996,11.89481900,-0.26745996,0.31529663,0.40414978,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc003_p014,6,12.28319900,14,-0.29716045,12.28319900,-0.29716045,0.35975499,0.38334650,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc005_p006,18,9.54390800,15,-0.33913267,9.54390800,-0.33913267,0.04618481,0.35394766,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc003_p013,9,11.89481900,16,-0.41519058,11.89481900,-0.41519058,0.31529663,0.30067399,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc003_p015,2,15.82329200,17,-0.73031443,15.82329200,-0.73031443,0.76499399,0.07995001,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc003_p011,8,11.89481900,18,-0.73139930,11.89481900,-0.73139930,0.31529663,0.07919013,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc010_p001,15,10.51996200,19,-0.81251872,10.51996200,-0.81251872,0.15791497,0.02237119,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q016,doc002_p001,3,15.08507200,20,-0.84445769,15.08507200,-0.84445769,0.68048900,0.00000000,9.14044600,17.87626100,-0.84445769,0.58322519,49,8
q017,doc003_p004,8,10.53480500,1,0.44270557,10.53480500,0.44270557,0.30922036,0.99999999,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc004_p018,19,6.92817500,2,0.40843189,6.92817500,0.40843189,0.00213864,0.97473632,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc010_p002,11,8.77777300,3,0.38946027,8.77777300,0.38946027,0.15962020,0.96075204,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc003_p022,20,6.90305700,4,0.28677231,6.90305700,0.28677231,0.00000000,0.88505911,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc006_p003,16,7.34493100,5,0.16275766,7.34493100,0.16275766,0.03762278,0.79364594,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc003_p019,10,9.91729600,6,0.16193190,9.91729600,0.16193190,0.25664338,0.79303726,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc006_p004,17,7.26100900,7,0.15617752,7.26100900,0.15617752,0.03047735,0.78879562,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc003_p017,5,12.06323300,8,0.11192235,12.06323300,0.11192235,0.43935633,0.75617443,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc003_p003,4,12.31718600,9,0.10321990,12.31718600,0.10321990,0.46097882,0.74975971,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc006_p009,15,7.60517000,10,-0.10471379,7.60517000,-0.10471379,0.05978048,0.59648849,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc003_p029,1,18.64791100,11,-0.15007548,18.64791100,-0.15007548,1.00000000,0.56305167,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc006_p019,12,8.26248200,12,-0.27430943,8.26248200,-0.27430943,0.11574644,0.47147685,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc003_p014,3,14.14668900,13,-0.34790790,14.14668900,-0.34790790,0.61674943,0.41722625,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc003_p013,14,7.65497500,14,-0.43881366,7.65497500,-0.43881366,0.06402106,0.35021817,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc003_p011,13,7.65497500,15,-0.44476926,7.65497500,-0.44476926,0.06402106,0.34582820,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc003_p012,9,9.91729600,16,-0.45647144,9.91729600,-0.45647144,0.25664338,0.33720234,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc003_p016,2,14.45816600,17,-0.54632217,14.45816600,-0.54632217,0.64326972,0.27097194,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc003_p015,6,10.95048000,18,-0.54740679,10.95048000,-0.54740679,0.34461246,0.27017245,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc007_p002,18,7.02188800,19,-0.57785064,7.02188800,-0.57785064,0.01011771,0.24773181,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q017,doc003_p010,7,10.75784100,20,-0.91393322,10.75784100,-0.91393322,0.32821047,0.00000000,6.90305700,18.64791100,-0.91393322,0.44270557,49,8
q018,doc003_p004,8,12.92270800,1,0.59042591,12.92270800,0.59042591,0.36950604,0.99999999,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc010_p002,15,8.77777300,2,0.48798716,8.77777300,0.48798716,0.10806903,0.93414133,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc003_p022,14,8.88474700,3,0.45409966,8.88474700,0.45409966,0.11481629,0.91235479,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
q018,doc003_p020,10,12.68997900,4,0.32650617,12.68997900,0.32650617,0.35482692,0.83032395,7.06440000,22.91883100,-0.96500719,0.59042591,49,8
