query_id,page_id,coarse_rank,coarse_score,fine_rank,fine_score,bm25_score_raw,mv_score_raw,bm25_score_norm,mv_score_norm,query_bm25_min,query_bm25_max,query_mv_min,query_mv_max,page_tokens_before,page_tokens_after
q009,doc003_p017,9,8.66331400,12,0.29609257,8.66331400,0.29609257,0.22419051,0.65743078,5.25160300,20.46951300,-0.32764116,0.62110317,49,16
q009,doc006_p009,13,7.66040700,13,0.24761912,7.66040700,0.24761912,0.15828744,0.60633856,5.25160300,20.46951300,-0.32764116,0.62110317,49,16
q009,doc006_p019,5,9.29413000,14,0.07428901,9.29413000,0.07428901,0.26564272,0.42364434,5.25160300,20.46951300,-0.32764116,0.62110317,49,16
q009,doc006_p006,18,5.37004500,15,0.05444194,5.37004500,0.05444194,0.00778307,0.40272504,5.25160300,20.46951300,-0.32764116,0.62110317,49,16
q009,doc003_p013,8,8.66331400,16,-0.02170468,8.66331400,-0.02170468,0.22419051,0.32246462,5.25160300,20.46951300,-0.32764116,0.62110317,49,16
q009,doc003_p029,3,17.55199000,17,-0.06938881,17.55199000,-0.06938881,0.80828359,0.27220436,5.25160300,20.46951300,-0.32764116,0.62110317,49,16
q009,doc006_p011,6,8.79135200,18,-0.10646315,8.79135200,-0.10646315,0.23260415,0.23312709,5.25160300,20.46951300,-0.32764116,0.62110317,49,16
q009,doc003_p015,11,8.29345400,19,-0.17226377,8.29345400,-0.17226377,0.19988625,0.16377161,5.25160300,20.46951300,-0.32764116,0.62110317,49,16
q009,doc003_p011,7,8.66331400,20,-0.32764116,8.66331400,-0.32764116,0.22419051,0.00000000,5.25160300,20.46951300,-0.32764116,0.62110317,49,16
q010,doc004_p010,17,7.58141000,1,0.60980779,7.58141000,0.60980779,0.04961710,0.99999999,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc006_p013,9,10.39885700,2,0.44104105,10.39885700,0.44104105,0.29318956,0.84441117,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc005_p006,18,7.14786500,3,0.41925666,7.14786500,0.41925666,0.01213649,0.82432779,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc004_p016,2,14.72899300,4,0.40266836,14.72899300,0.40266836,0.66753622,0.80903476,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc003_p009,3,13.19011200,5,0.38688064,13.19011200,0.38688064,0.53449768,0.79447981,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc010_p002,20,7.00748000,6,0.37562117,7.00748000,0.37562117,0.00000000,0.78409952,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc005_p001,15,7.83346600,7,0.36322904,7.83346600,0.36322904,0.07140771,0.77267501,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc004_p020,6,11.69692900,8,0.26877654,11.69692900,0.26877654,0.40540980,0.68559771,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc006_p007,5,11.77228100,9,0.23572843,11.77228100,0.23572843,0.41192410,0.65513011,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc006_p009,16,7.66040700,10,0.22865976,7.66040700,0.22865976,0.05644651,0.64861339,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc005_p009,13,8.03741900,11,0.06602959,8.03741900,0.06602959,0.08903975,0.49868198,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc003_p029,19,7.04785400,12,-0.00969258,7.04785400,-0.00969258,0.00349039,0.42887247,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc006_p006,11,9.82467800,13,-0.02393471,9.82467800,-0.02393471,0.24355094,0.41574242,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc004_p015,12,9.37148800,14,-0.03202417,9.37148800,-0.03202417,0.20437199,0.40828461,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc006_p026,4,12.67405500,15,-0.05945843,12.67405500,-0.05945843,0.48988379,0.38299252,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc006_p019,1,18.57466200,16,-0.07383074,18.57466200,-0.07383074,1.00000000,0.36974245,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc006_p011,10,10.15773000,17,-0.11937267,10.15773000,-0.11937267,0.27234377,0.32775660,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc007_p002,14,8.02633200,18,-0.21444619,8.02633200,-0.21444619,0.08808126,0.24010677,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc002_p001,8,10.67486300,19,-0.38904130,10.67486300,-0.38904130,0.31705069,0.07914468,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q010,doc001_p004,7,11.36885800,20,-0.47488931,11.36885800,-0.47488931,0.37704758,0.00000000,7.00748000,18.57466200,-0.47488931,0.60980779,49,16
q011,doc005_p004,7,11.87437400,1,0.78521407,11.87437400,0.78521407,0.30831463,0.99999999,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc005_p006,15,10.99892900,2,0.64929360,10.99892900,0.64929360,0.19931012,0.91299859,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc004_p010,8,11.32723800,3,0.64115083,11.32723800,0.64115083,0.24018895,0.90778648,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc003_p004,4,13.67931300,4,0.61045182,13.67931300,0.61045182,0.53305348,0.88813633,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc006_p013,20,9.39821500,5,0.54817176,9.39821500,0.54817176,0.00000000,0.84827145,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc006_p003,14,11.00130000,6,0.48324648,11.00130000,0.48324648,0.19960534,0.80671340,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc005_p001,18,9.64107000,7,0.47940046,9.64107000,0.47940046,0.03023867,0.80425160,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc003_p003,9,11.28724000,8,0.39548570,11.28724000,0.39548570,0.23520866,0.75053855,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc003_p022,19,9.62110200,9,0.34254944,9.62110200,0.34254944,0.02775239,0.71665455,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc005_p009,17,10.39891800,10,0.30551818,10.39891800,0.30551818,0.12460079,0.69295120,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc003_p019,13,11.25001500,11,0.23142156,11.25001500,0.23142156,0.23057366,0.64552265,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc003_p016,12,11.25001500,12,0.18339136,11.25001500,0.18339136,0.23057366,0.61477897,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc003_p012,10,11.25001500,13,0.14711213,11.25001500,0.14711213,0.23057366,0.59155698,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc003_p029,1,17.42948800,14,-0.00927993,17.42948800,-0.00927993,1.00000000,0.49145190,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc006_p019,6,12.34209900,15,-0.01694932,12.34209900,-0.01694932,0.36655260,0.48654280,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc003_p014,11,11.25001500,16,-0.12195916,11.25001500,-0.12195916,0.23057366,0.41932700,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc003_p011,5,12.56398800,17,-0.38573724,12.56398800,-0.38573724,0.39418072,0.25048514,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc002_p001,3,15.08507200,18,-0.45360851,15.08507200,-0.45360851,0.70808912,0.20704139,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc010_p001,16,10.51996200,19,-0.60699153,10.51996200,-0.60699153,0.13967238,0.10886237,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q011,doc003_p010,2,15.66685400,20,-0.77706492,15.66685400,-0.77706492,0.78052869,0.00000000,9.39821500,17.42948800,-0.77706492,0.78521407,49,16
q012,doc005_p004,8,11.87437400,1,0.73604608,11.87437400,0.73604608,0.31061193,0.99999999,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc005_p006,15,10.99892900,2,0.56705511,10.99892900,0.56705511,0.21005666,0.89908691,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc004_p010,13,11.32723800,3,0.53405464,11.32723800,0.53405464,0.24776685,0.87938066,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc003_p004,12,11.46544200,4,0.52548814,11.46544200,0.52548814,0.26364123,0.87426516,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc003_p020,10,11.59389900,5,0.45491827,11.59389900,0.45491827,0.27839604,0.83212431,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc006_p013,19,9.39821500,6,0.45406446,9.39821500,0.45406446,0.02619563,0.83161446,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc003_p009,20,9.17015300,7,0.39547777,9.17015300,0.39547777,0.00000000,0.79662937,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc006_p003,14,11.00130000,8,0.38382298,11.00130000,0.38382298,0.21032900,0.78966971,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc005_p001,18,9.64107000,9,0.38171846,9.64107000,0.38171846,0.05409042,0.78841299,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc003_p003,11,11.48870200,10,0.30435762,11.48870200,0.30435762,0.26631291,0.74221691,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc003_p017,7,11.89481900,11,0.24486481,11.89481900,0.24486481,0.31296028,0.70669073,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc005_p009,17,10.39891800,12,0.19564869,10.39891800,0.19564869,0.14113827,0.67730129,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc006_p019,5,12.34209900,13,-0.10269209,12.34209900,-0.10269209,0.36433571,0.49914687,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc003_p029,1,17.87626100,14,-0.14102870,17.87626100,-0.14102870,1.00000000,0.47625414,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc003_p015,9,11.59389900,15,-0.18129510,11.59389900,-0.18129510,0.27839604,0.45220903,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc003_p013,6,11.89481900,16,-0.34391791,11.89481900,-0.34391791,0.31296028,0.35509869,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc003_p011,2,16.00069600,17,-0.51655638,16.00069600,-0.51655638,0.78456906,0.25200750,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc002_p001,3,15.08507200,18,-0.55281711,15.08507200,-0.55281711,0.67939876,0.23035438,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc010_p001,16,10.51996200,19,-0.70634836,10.51996200,-0.70634836,0.15504161,0.13867308,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q012,doc003_p010,4,12.56398800,20,-0.93857294,12.56398800,-0.93857294,0.38982229,0.00000000,9.17015300,17.87626100,-0.93857294,0.73604608,49,16
q013,doc006_p013,5,10.35061100,1,0.39951971,10.35061100,0.39951971,0.31841407,0.99999999,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc004_p010,15,7.65908800,2,0.39419371,7.65908800,0.39419371,0.03634690,0.99474105,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc003_p004,11,8.78343300,3,0.35789180,8.78343300,0.35789180,0.15417640,0.95889624,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc010_p002,12,8.77777300,4,0.26151919,8.77777300,0.26151919,0.15358324,0.86373711,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc003_p022,13,8.46433300,5,0.23387368,8.46433300,0.23387368,0.12073524,0.83643971,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc006_p010,19,7.40988500,6,0.22521482,7.40988500,0.22521482,0.01023083,0.82788987,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc003_p003,9,9.83942600,7,0.19511077,9.83942600,0.19511077,0.26484272,0.79816488,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc006_p009,18,7.60517000,8,0.19107252,7.60517000,0.19107252,0.03069638,0.79417748,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc006_p003,20,7.31226100,9,0.17817053,7.31226100,0.17817053,0.00000000,0.78143795,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc003_p017,17,7.65497500,10,0.09201564,7.65497500,0.09201564,0.03591586,0.69636788,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc003_p019,8,9.91729600,11,0.03678174,9.91729600,0.03678174,0.27300337,0.64182946,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc003_p016,7,9.91729600,12,-0.01456974,9.91729600,-0.01456974,0.27300337,0.59112458,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc003_p012,2,14.45816600,13,-0.06149224,14.45816600,-0.06149224,0.74887905,0.54479291,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc003_p029,1,16.85439600,14,-0.10737028,16.85439600,-0.10737028,1.00000000,0.49949255,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc006_p019,14,8.26248200,15,-0.12925975,8.26248200,-0.12925975,0.09958159,0.47787870,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc003_p014,6,9.91729600,16,-0.14497250,9.91729600,-0.14497250,0.27300337,0.46236380,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc006_p011,10,9.50516400,17,-0.20023730,9.50516400,-0.20023730,0.22981262,0.40779487,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc003_p013,3,12.06323300,18,-0.26102549,12.06323300,-0.26102549,0.49789402,0.34777210,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc003_p011,16,7.65497500,19,-0.38979813,7.65497500,-0.38979813,0.03591586,0.22062091,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q013,doc003_p010,4,10.75784100,20,-0.61323243,10.75784100,-0.61323243,0.36109110,0.00000000,7.31226100,16.85439600,-0.61323243,0.39951971,49,16
q014,doc004_p019,18,7.15969900,1,0.25582874,7.15969900,0.25582874,0.01340668,0.99999999,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc004_p010,13,7.65908800,2,0.18537222,7.65908800,0.18537222,0.06198877,0.94163396,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc006_p013,6,10.35061100,3,0.18456827,10.35061100,0.18456827,0.32382839,0.94096797,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc010_p002,11,8.77777300,4,0.09621193,8.77777300,0.09621193,0.17081788,0.86777376,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc006_p010,16,7.40988500,5,0.07226237,7.40988500,0.07226237,0.03774554,0.84793399,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc003_p003,9,10.04088900,6,0.01864360,10.04088900,0.01864360,0.29369768,0.80351632,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc003_p020,8,10.26118100,7,0.00858898,10.26118100,0.00858898,0.31512836,0.79518709,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc006_p009,15,7.60517000,8,0.00000650,7.60517000,0.00000650,0.05674346,0.78807738,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc006_p003,17,7.31226100,9,-0.02133252,7.31226100,-0.02133252,0.02824838,0.77040018,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc005_p009,19,7.08172700,10,-0.04782823,7.08172700,-0.04782823,0.00582132,0.74845119,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc003_p017,5,11.09168300,11,-0.06533869,11.09168300,-0.06533869,0.39592215,0.73394556,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc003_p015,7,10.26118100,12,-0.15094700,10.26118100,-0.15094700,0.31512836,0.66302782,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc003_p012,3,11.26195700,13,-0.25813818,11.26195700,-0.25813818,0.41248692,0.57423087,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc006_p011,10,9.50516400,14,-0.30752644,9.50516400,-0.30752644,0.24158071,0.53331773,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc003_p013,2,15.49994100,15,-0.33606184,15.49994100,-0.33606184,0.82477101,0.50967907,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc006_p019,12,8.26248200,16,-0.33831719,8.26248200,-0.33831719,0.12068879,0.50781074,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc003_p029,1,17.30116900,17,-0.37198180,17.30116900,-0.37198180,1.00000000,0.47992305,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc007_p002,20,7.02188800,18,-0.60346293,7.02188800,-0.60346293,0.00000000,0.28816456,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc003_p011,4,11.09168300,19,-0.67506993,11.09168300,-0.67506993,0.39592215,0.22884547,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q014,doc003_p010,14,7.65497500,20,-0.95132059,7.65497500,-0.95132059,0.06158865,0.00000000,7.02188800,17.30116900,-0.95132059,0.25582874,49,16
q015,doc004_p010,9,11.32723800,1,0.66355681,11.32723800,0.66355681,0.22615077,0.99999999,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc003_p004,15,10.53405500,2,0.63722754,10.53405500,0.63722754,0.12556426,0.98294783,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc005_p006,20,9.54390800,3,0.62984699,9.54390800,0.62984699,0.00000000,0.97816782,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc006_p013,7,12.14820400,4,0.58278686,12.14820400,0.58278686,0.33026055,0.94768931,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc005_p001,18,9.64107000,5,0.52102309,9.64107000,0.52102309,0.01232148,0.90768799,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc003_p003,10,11.28724000,6,0.42940289,11.28724000,0.42940289,0.22107847,0.84835014,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc003_p006,4,12.36978100,7,0.41483209,12.36978100,0.41483209,0.35835956,0.83891335,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc003_p022,19,9.62110200,8,0.39453945,9.62110200,0.39453945,0.00978926,0.82577082,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc003_p019,13,11.25001500,9,0.25973347,11.25001500,0.25973347,0.21635783,0.73846369,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc003_p016,12,11.25001500,10,0.19768083,11.25001500,0.19768083,0.21635783,0.69827527,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc005_p009,17,10.39891800,11,0.19194365,10.39891800,0.19194365,0.10842703,0.69455959,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc003_p012,11,11.25001500,12,0.16044331,11.25001500,0.16044331,0.21635783,0.67415838,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc003_p029,1,17.42948800,13,-0.03879932,17.42948800,-0.03879932,1.00000000,0.54511883,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc006_p019,5,12.34209900,14,-0.06626692,12.34209900,-0.06626692,0.35484910,0.52732943,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc003_p014,2,15.47940700,15,-0.15308994,15.47940700,-0.15308994,0.75270291,0.47109848,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc006_p011,14,10.87154200,16,-0.15815067,10.87154200,-0.15815067,0.16836225,0.46782090,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc003_p015,6,12.28319900,17,-0.19389419,12.28319900,-0.19389419,0.34737977,0.44467159,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc002_p001,3,15.08507200,18,-0.49768007,15.08507200,-0.49768007,0.70269581,0.24792458,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc010_p001,16,10.51996200,19,-0.64379787,10.51996200,-0.64379787,0.12377707,0.15329134,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q015,doc003_p010,8,11.56097700,20,-0.88048631,11.56097700,-0.88048631,0.25579209,0.00000000,9.54390800,17.42948800,-0.88048631,0.66355681,49,16
q016,doc004_p010,13,11.32723800,1,0.60217887,11.32723800,0.60217887,0.25032490,0.99999999,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc005_p006,18,9.54390800,2,0.59211022,9.54390800,0.59211022,0.04618481,0.99253874,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc004_p019,19,9.16508000,3,0.58786821,9.16508000,0.58786821,0.00281989,0.98939525,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc006_p013,7,12.14820400,4,0.53827590,12.14820400,0.53827590,0.34430193,0.95264548,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc005_p001,17,9.64107000,5,0.49448740,9.64107000,0.49448740,0.05730707,0.92019655,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc003_p020,11,11.59389900,6,0.48039737,11.59389900,0.48039737,0.28084993,0.90975531,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc003_p006,4,12.36978100,7,0.40214542,12.36978100,0.40214542,0.36966614,0.85176766,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc003_p003,12,11.48870200,8,0.40120637,11.48870200,0.40120637,0.26880789,0.85107179,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc006_p003,20,9.14044600,9,0.32572219,9.14044600,0.32572219,0.00000000,0.79513517,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc003_p017,10,11.89481900,10,0.23036245,11.89481900,0.23036245,0.31529663,0.72447001,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc005_p009,16,10.39891800,11,0.08652721,10.39891800,0.08652721,0.14405891,0.61788267,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc006_p019,5,12.34209900,12,-0.09384412,12.34209900,-0.09384412,0.36649734,0.48422071,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc003_p029,1,17.87626100,13,-0.11788875,17.87626100,-0.11788875,1.00000000,0.46640274,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc006_p011,14,10.87154200,14,-0.17530906,10.87154200,-0.17530906,0.19816079,0.42385212,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc003_p014,6,12.28319900,15,-0.17930360,12.28319900,-0.17930360,0.35975499,0.42089202,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc003_p015,2,15.82329200,16,-0.25710168,15.82329200,-0.25710168,0.76499399,0.36324071,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc003_p013,9,11.89481900,17,-0.33753002,11.89481900,-0.33753002,0.31529663,0.30364027,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc002_p001,3,15.08507200,18,-0.58433169,15.08507200,-0.58433169,0.68048900,0.12075093,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc003_p011,8,11.89481900,19,-0.66636473,11.89481900,-0.66636473,0.31529663,0.05996135,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q016,doc010_p001,15,10.51996200,20,-0.74728012,10.51996200,-0.74728012,0.15791497,0.00000000,9.14044600,17.87626100,-0.74728012,0.60217887,49,16
q017,doc003_p004,8,10.53480500,1,0.45465946,10.53480500,0.45465946,0.30922036,0.99999999,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc004_p018,19,6.92817500,2,0.44934407,6.92817500,0.44934407,0.00213864,0.99567766,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc010_p002,11,8.77777300,3,0.38946021,8.77777300,0.38946021,0.15962020,0.94698166,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc003_p022,20,6.90305700,4,0.30553216,6.90305700,0.30553216,0.00000000,0.87873355,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc006_p003,16,7.34493100,5,0.28506020,7.34493100,0.28506020,0.03762278,0.86208629,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc003_p019,10,9.91729600,6,0.27747223,9.91729600,0.27747223,0.25664338,0.85591595,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc003_p017,5,12.06323300,7,0.27302274,12.06323300,0.27302274,0.43935633,0.85229774,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc006_p009,15,7.60517000,8,0.16237655,7.60517000,0.16237655,0.05978048,0.76232314,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc006_p004,17,7.26100900,9,0.15617760,7.26100900,0.15617760,0.03047735,0.75728231,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc003_p016,2,14.45816600,10,0.11717787,14.45816600,0.11717787,0.64326972,0.72556875,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc003_p003,4,12.31718600,11,0.10321988,12.31718600,0.10321988,0.46097882,0.71421847,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc003_p012,9,9.91729600,12,-0.02079688,9.91729600,-0.02079688,0.25664338,0.61337127,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc003_p015,6,10.95048000,13,-0.04563881,10.95048000,-0.04563881,0.34461246,0.59317046,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc003_p029,1,18.64791100,14,-0.15007544,18.64791100,-0.15007544,1.00000000,0.50824531,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc003_p014,3,14.14668900,15,-0.17361128,14.14668900,-0.17361128,0.61674943,0.48910658,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc006_p019,12,8.26248200,16,-0.24925518,8.26248200,-0.24925518,0.11574644,0.42759493,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc007_p002,18,7.02188800,17,-0.33208865,7.02188800,-0.33208865,0.01011771,0.36023691,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc003_p013,14,7.65497500,18,-0.34719840,7.65497500,-0.34719840,0.06402106,0.34795005,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc003_p011,13,7.65497500,19,-0.38831365,7.65497500,-0.38831365,0.06402106,0.31451620,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q017,doc003_p010,7,10.75784100,20,-0.77508968,10.75784100,-0.77508968,0.32821047,0.00000000,6.90305700,18.64791100,-0.77508968,0.45465946,49,16
q018,doc003_p004,8,12.92270800,1,0.60237980,12.92270800,0.60237980,0.36950604,0.99999999,7.06440000,22.91883100,-0.84603369,0.60237980,49,16
q018,doc003_p020,10,12.68997900,2,0.55232823,12.68997900,0.55232823,0.35482692,0.96544386,7.06440000,22.91883100,-0.84603369,0.60237980,49,16
q018,doc010_p002,15,8.77777300,3,0.48798713,8.77777300,0.48798713,0.10806903,0.92102208,7.06440000,22.91883100,-0.84603369,0.60237980,49,16
q018,doc003_p022,14,8.88474700,4,0.45978093,8.88474700,0.45978093,0.11481629,0.90154823,7.06440000,22.91883100,-0.84603369,0.60237980,49,16
