query_id,page_id,coarse_rank,coarse_score,fine_rank,fine_score,bm25_score_raw,mv_score_raw,bm25_score_norm,mv_score_norm,query_bm25_min,query_bm25_max,query_mv_min,query_mv_max
q019,doc003_p003,5,12.68866800,5,0.55359536,12.68866800,0.55359536,0.10740702,0.65866928,11.10428100,25.85552400,0.22743037,0.72261816
q019,doc003_p018,10,11.10428100,6,0.53832674,11.10428100,0.53832674,0.00000000,0.62783528,11.10428100,25.85552400,0.22743037,0.72261816
q019,doc003_p008,3,14.40199600,7,0.53253204,14.40199600,0.53253204,0.22355506,0.61613325,11.10428100,25.85552400,0.22743037,0.72261816
q019,doc003_p020,8,12.36507700,8,0.48222905,12.36507700,0.48222905,0.08547049,0.51454959,11.10428100,25.85552400,0.22743037,0.72261816
q019,doc003_p029,1,25.85552400,9,0.30586272,25.85552400,0.30586272,1.00000000,0.15838910,11.10428100,25.85552400,0.22743037,0.72261816
q019,doc003_p019,9,12.02119300,10,0.22743037,12.02119300,0.22743037,0.06215829,0.00000000,11.10428100,25.85552400,0.22743037,0.72261816
q020,doc005_p006,10,6.12932600,1,0.87007689,6.12932600,0.87007689,0.00000000,0.99999998,6.12932600,13.40445000,0.46923894,0.87007689
q020,doc005_p004,6,7.03630600,2,0.79020697,7.03630600,0.79020697,0.12466867,0.80074260,6.12932600,13.40445000,0.46923894,0.87007689
q020,doc003_p020,8,6.39618500,3,0.75331658,6.39618500,0.75331658,0.03668102,0.70870942,6.12932600,13.40445000,0.46923894,0.87007689
q020,doc003_p003,5,7.56154600,4,0.70884103,7.56154600,0.70884103,0.19686537,0.59775299,6.12932600,13.40445000,0.46923894,0.87007689
q020,doc006_p019,4,8.72530300,5,0.67592543,8.72530300,0.67592543,0.35682924,0.51563602,6.12932600,13.40445000,0.46923894,0.87007689
q020,doc003_p004,2,10.89154100,6,0.67329353,10.89154100,0.67329353,0.65458884,0.50907002,6.12932600,13.40445000,0.46923894,0.87007689
q020,doc006_p009,9,6.14343900,7,0.62062430,6.14343900,0.62062430,0.00193990,0.37767221,6.12932600,13.40445000,0.46923894,0.87007689
q020,doc003_p029,1,13.40445000,8,0.55331665,13.40445000,0.55331665,1.00000000,0.20975486,6.12932600,13.40445000,0.46923894,0.87007689
q020,doc003_p019,3,9.59239400,9,0.52468538,9.59239400,0.52468538,0.47601498,0.13832632,6.12932600,13.40445000,0.46923894,0.87007689
q020,doc007_p002,7,6.94890000,10,0.46923894,6.94890000,0.46923894,0.11265430,0.00000000,6.12932600,13.40445000,0.46923894,0.87007689
q021,doc005_p006,10,6.12932600,1,0.71541464,6.12932600,0.71541464,0.00000000,0.99999997,6.12932600,13.85122300,0.34881973,0.71541464
q021,doc005_p004,6,7.03630600,2,0.68401688,7.03630600,0.68401688,0.11745559,0.91435296,6.12932600,13.85122300,0.34881973,0.71541464
q021,doc003_p020,2,9.93627900,3,0.66217601,9.93627900,0.66217601,0.49300748,0.85477529,6.12932600,13.85122300,0.34881973,0.71541464
q021,doc006_p019,3,8.72530300,4,0.57284468,8.72530300,0.57284468,0.33618384,0.61109671,6.12932600,13.85122300,0.34881973,0.71541464
q021,doc003_p004,4,8.67766900,5,0.56967247,8.67766900,0.56967247,0.33001515,0.60244354,6.12932600,13.85122300,0.34881973,0.71541464
q021,doc003_p003,5,7.76300800,6,0.55253166,7.76300800,0.55253166,0.21156485,0.55568672,6.12932600,13.85122300,0.34881973,0.71541464
q021,doc006_p009,9,6.14343900,7,0.46358150,6.14343900,0.46358150,0.00182766,0.31304790,6.12932600,13.85122300,0.34881973,0.71541464
q021,doc003_p019,8,6.39618500,8,0.40141809,6.39618500,0.40141809,0.03455874,0.14347815,6.12932600,13.85122300,0.34881973,0.71541464
q021,doc003_p029,1,13.85122300,9,0.38114348,13.85122300,0.38114348,1.00000000,0.08817293,6.12932600,13.85122300,0.34881973,0.71541464
q021,doc007_p002,7,6.94890000,10,0.34881973,6.94890000,0.34881973,0.10613635,0.00000000,6.12932600,13.85122300,0.34881973,0.71541464
q022,doc006_p019,7,6.45408400,1,0.47489345,6.45408400,0.47489345,0.03119146,0.99999996,6.23359500,13.30248400,0.20564002,0.47489345
q022,doc006_p013,5,8.41818700,2,0.42258537,8.41818700,0.42258537,0.30904319,0.80572917,6.23359500,13.30248400,0.20564002,0.47489345
q022,doc003_p006,2,10.88195300,3,0.38753349,10.88195300,0.38753349,0.65757971,0.67554743,6.23359500,13.30248400,0.20564002,0.47489345
q022,doc003_p027,8,6.38838700,4,0.36908448,6.38838700,0.36908448,0.02189764,0.60702831,6.23359500,13.30248400,0.20564002,0.47489345
q022,doc003_p026,10,6.23359500,5,0.35711780,6.23359500,0.35711780,0.00000000,0.56258438,6.23359500,13.30248400,0.20564002,0.47489345
q022,doc004_p014,4,9.73059500,6,0.31728587,9.73059500,0.31728587,0.49470292,0.41464967,6.23359500,13.30248400,0.20564002,0.47489345
q022,doc003_p023,9,6.23359500,7,0.31494460,6.23359500,0.31494460,0.00000000,0.40595426,6.23359500,13.30248400,0.20564002,0.47489345
q022,doc003_p022,3,10.72102900,8,0.24240923,10.72102900,0.24240923,0.63481461,0.13655985,6.23359500,13.30248400,0.20564002,0.47489345
q022,doc006_p011,6,7.37334100,9,0.21753950,7.37334100,0.21753950,0.16123411,0.04419435,6.23359500,13.30248400,0.20564002,0.47489345
q022,doc003_p029,1,13.30248400,10,0.20564002,13.30248400,0.20564002,1.00000000,0.00000000,6.23359500,13.30248400,0.20564002,0.47489345
q023,doc006_p019,7,6.45408400,1,0.45989919,6.45408400,0.45989919,0.03119146,0.99999997,6.23359500,13.30248400,0.13796216,0.45989919
q023,doc003_p006,2,10.88195300,2,0.35387319,10.88195300,0.35387319,0.65757971,0.67066228,6.23359500,13.30248400,0.13796216,0.45989919
q023,doc006_p013,5,8.41818700,3,0.32102180,8.41818700,0.32102180,0.30904319,0.56861938,6.23359500,13.30248400,0.13796216,0.45989919
q023,doc004_p014,4,9.73059500,4,0.30818561,9.73059500,0.30818561,0.49470292,0.52874764,6.23359500,13.30248400,0.13796216,0.45989919
q023,doc003_p027,8,6.38838700,5,0.27261180,6.38838700,0.27261180,0.02189764,0.41824836,6.23359500,13.30248400,0.13796216,0.45989919
q023,doc003_p026,10,6.23359500,6,0.24910313,6.23359500,0.24910313,0.00000000,0.34522579,6.23359500,13.30248400,0.13796216,0.45989919
q023,doc003_p023,9,6.23359500,7,0.19552615,6.23359500,0.19552615,0.00000000,0.17880512,6.23359500,13.30248400,0.13796216,0.45989919
q023,doc006_p011,6,7.37334100,8,0.16982156,7.37334100,0.16982156,0.16123411,0.09896159,6.23359500,13.30248400,0.13796216,0.45989919
q023,doc003_p022,3,10.72102900,9,0.15740255,10.72102900,0.15740255,0.63481461,0.06038569,6.23359500,13.30248400,0.13796216,0.45989919
q023,doc003_p029,1,13.30248400,10,0.13796216,13.30248400,0.13796216,1.00000000,0.00000000,6.23359500,13.30248400,0.13796216,0.45989919
q024,doc006_p019,9,6.45408400,1,0.79433376,6.45408400,0.79433376,0.01033338,0.99999998,6.38838700,12.74613100,0.20142782,0.79433376
q024,doc003_p006,4,10.88195300,2,0.72488707,10.88195300,0.72488707,0.70678624,0.88287063,6.38838700,12.74613100,0.20142782,0.79433376
q024,doc005_p006,8,6.92012800,3,0.59956384,6.92012800,0.59956384,0.08363674,0.67149945,6.38838700,12.74613100,0.20142782,0.79433376
q024,doc004_p014,6,9.73059500,4,0.43510145,9.73059500,0.43510145,0.52569087,0.39411585,6.38838700,12.74613100,0.20142782,0.79433376
q024,doc003_p004,7,9.18517400,5,0.42226058,9.18517400,0.42226058,0.43990242,0.37245833,6.38838700,12.74613100,0.20142782,0.79433376
q024,doc003_p027,10,6.38838700,6,0.39522055,6.38838700,0.39522055,0.00000000,0.32685240,6.38838700,12.74613100,0.20142782,0.79433376
q024,doc003_p024,3,11.79799100,7,0.33804607,11.79799100,0.33804607,0.85086848,0.23042145,6.38838700,12.74613100,0.20142782,0.79433376
q024,doc003_p029,1,12.74613100,8,0.30228102,12.74613100,0.30228102,1.00000000,0.17009983,6.38838700,12.74613100,0.20142782,0.79433376
q024,doc003_p025,2,11.87510600,9,0.26295924,11.87510600,0.26295924,0.86299779,0.10377939,6.38838700,12.74613100,0.20142782,0.79433376
q024,doc003_p022,5,10.72102900,10,0.20142782,10.72102900,0.20142782,0.68147475,0.00000000,6.38838700,12.74613100,0.20142782,0.79433376
q025,doc006_p019,6,6.45408400,1,0.62507969,6.45408400,0.62507969,0.04382637,0.99999998,6.16568700,12.74613100,0.20956740,0.62507969
q025,doc003_p006,2,10.88195300,2,0.55140287,10.88195300,0.55140287,0.71670939,0.82268436,6.16568700,12.74613100,0.20956740,0.62507969
q025,doc005_p006,5,6.92012800,3,0.48209625,6.92012800,0.48209625,0.11464895,0.65588636,6.16568700,12.74613100,0.20956740,0.62507969
q025,doc004_p014,4,9.73059500,4,0.42231658,9.73059500,0.42231658,0.54174278,0.51201656,6.16568700,12.74613100,0.20956740,0.62507969
q025,doc003_p027,7,6.38838700,5,0.32155415,6.38838700,0.32155415,0.03384270,0.26951489,6.16568700,12.74613100,0.20956740,0.62507969
q025,doc003_p026,9,6.23359500,6,0.31048906,6.23359500,0.31048906,0.01031967,0.24288489,6.16568700,12.74613100,0.20956740,0.62507969
q025,doc003_p023,8,6.23359500,7,0.26589820,6.23359500,0.26589820,0.01031967,0.13556951,6.16568700,12.74613100,0.20956740,0.62507969
q025,doc003_p029,1,12.74613100,8,0.26463664,12.74613100,0.26463664,1.00000000,0.13253336,6.16568700,12.74613100,0.20956740,0.62507969
q025,doc003_p025,10,6.16568700,9,0.24705130,6.16568700,0.24705130,0.00000000,0.09021129,6.16568700,12.74613100,0.20956740,0.62507969
q025,doc003_p022,3,10.72102900,10,0.20956740,10.72102900,0.20956740,0.69225450,0.00000000,6.16568700,12.74613100,0.20956740,0.62507969
q026,doc006_p019,7,6.45408400,1,0.57867813,6.45408400,0.57867813,0.03119146,0.99999997,6.23359500,13.30248400,0.26554650,0.57867813
q026,doc003_p006,2,10.88195300,2,0.45863181,10.88195300,0.45863181,0.65757971,0.61662664,6.23359500,13.30248400,0.26554650,0.57867813
q026,doc006_p013,5,8.41818700,3,0.43555754,8.41818700,0.43555754,0.30904319,0.54293792,6.23359500,13.30248400,0.26554650,0.57867813
q026,doc003_p027,8,6.38838700,4,0.42145532,6.38838700,0.42145532,0.02189764,0.49790184,6.23359500,13.30248400,0.26554650,0.57867813
q026,doc003_p026,10,6.23359500,5,0.41913849,6.23359500,0.41913849,0.00000000,0.49050294,6.23359500,13.30248400,0.26554650,0.57867813
q026,doc004_p014,4,9.73059500,6,0.38897943,9.73059500,0.38897943,0.49470292,0.39418862,6.23359500,13.30248400,0.26554650,0.57867813
q026,doc003_p023,9,6.23359500,7,0.38301989,6.23359500,0.38301989,0.00000000,0.37515656,6.23359500,13.30248400,0.26554650,0.57867813
q026,doc003_p022,3,10.72102900,8,0.31098300,10.72102900,0.31098300,0.63481461,0.14510351,6.23359500,13.30248400,0.26554650,0.57867813
q026,doc006_p011,6,7.37334100,9,0.28938878,7.37334100,0.28938878,0.16123411,0.07614140,6.23359500,13.30248400,0.26554650,0.57867813
q026,doc003_p029,1,13.30248400,10,0.26554650,13.30248400,0.26554650,1.00000000,0.00000000,6.23359500,13.30248400,0.26554650,0.57867813
q027,doc006_p019,7,6.45408400,1,0.56449348,6.45408400,0.56449348,0.03119146,0.99999997,6.23359500,13.30248400,0.19639367,0.56449348
q027,doc003_p006,2,10.88195300,2,0.42834231,10.88195300,0.42834231,0.65757971,0.63012430,6.23359500,13.30248400,0.19639367,0.56449348
q027,doc004_p014,4,9.73059500,3,0.37693396,9.73059500,0.37693396,0.49470292,0.49046558,6.23359500,13.30248400,0.19639367,0.56449348
q027,doc003_p027,8,6.38838700,4,0.33223996,6.38838700,0.33223996,0.02189764,0.36904742,6.23359500,13.30248400,0.19639367,0.56449348
q027,doc006_p013,5,8.41818700,5,0.33070379,8.41818700,0.33070379,0.30904319,0.36487418,6.23359500,13.30248400,0.19639367,0.56449348
q027,doc003_p026,10,6.23359500,6,0.31398565,6.23359500,0.31398565,0.00000000,0.31945677,6.23359500,13.30248400,0.19639367,0.56449348
q027,doc003_p023,9,6.23359500,7,0.26546425,6.23359500,0.26546425,0.00000000,0.18764090,6.23359500,13.30248400,0.19639367,0.56449348
q027,doc006_p011,6,7.37334100,8,0.23816568,7.37334100,0.23816568,0.16123411,0.11348012,6.23359500,13.30248400,0.19639367,0.56449348
q027,doc003_p022,3,10.72102900,9,0.22694567,10.72102900,0.22694567,0.63481461,0.08299923,6.23359500,13.30248400,0.19639367,0.56449348
q027,doc003_p029,1,13.30248400,10,0.19639367,13.30248400,0.19639367,1.00000000,0.00000000,6.23359500,13.30248400,0.19639367,0.56449348
q028,doc004_p003,3,17.33865500,1,0.64088619,17.33865500,0.64088619,0.67422900,0.99999998,13.73754800,19.07862200,-0.01587953,0.64088619
q028,doc004_p010,4,16.66565500,2,0.61764675,16.66565500,0.61764675,0.54822438,0.96461531,13.73754800,19.07862200,-0.01587953,0.64088619
q028,doc004_p015,5,15.57281600,3,0.50837123,15.57281600,0.50837123,0.34361404,0.79823099,13.73754800,19.07862200,-0.01587953,0.64088619
q028,doc005_p006,1,19.07862200,4,0.50422668,19.07862200,0.50422668,1.00000000,0.79192045,13.73754800,19.07862200,-0.01587953,0.64088619
q028,doc004_p005,7,15.18873500,5,0.48562717,15.18873500,0.48562717,0.27170322,0.76360059,13.73754800,19.07862200,-0.01587953,0.64088619
q028,doc006_p016,9,13.93123100,6,0.45878369,13.93123100,0.45878369,0.03626293,0.72272836,13.73754800,19.07862200,-0.01587953,0.64088619
q028,doc006_p013,6,15.36161200,7,0.45840839,15.36161200,0.45840839,0.30407068,0.72215692,13.73754800,19.07862200,-0.01587953,0.64088619
q028,doc004_p018,10,13.73754800,8,0.45315069,13.73754800,0.45315069,0.00000000,0.71415148,13.73754800,19.07862200,-0.01587953,0.64088619
q028,doc010_p001,8,14.27885000,9,0.16794848,14.27885000,0.16794848,0.10134703,0.27989891,13.73754800,19.07862200,-0.01587953,0.64088619
q028,doc002_p001,2,18.91407500,10,-0.01587953,18.91407500,-0.01587953,0.96919215,0.00000000,13.73754800,19.07862200,-0.01587953,0.64088619
q029,doc004_p019,9,14.91229200,1,0.91934991,14.91229200,0.91934991,0.01209004,0.99999999,14.83414500,21.29789500,0.08847598,0.91934991
q029,doc004_p014,8,14.99220500,2,0.87512755,14.99220500,0.87512755,0.02445330,0.94677608,14.83414500,21.29789500,0.08847598,0.91934991
q029,doc005_p006,4,15.78211400,3,0.85932404,15.78211400,0.85932404,0.14665929,0.92775573,14.83414500,21.29789500,0.08847598,0.91934991
q029,doc006_p013,5,15.65881500,4,0.79207003,15.65881500,0.79207003,0.12758383,0.84681203,14.83414500,21.29789500,0.08847598,0.91934991
q029,doc003_p003,6,15.59383400,5,0.65371716,15.59383400,0.65371716,0.11753069,0.68029716,14.83414500,21.29789500,0.08847598,0.91934991
q029,doc003_p028,10,14.83414500,6,0.54083377,14.83414500,0.54083377,0.00000000,0.54443613,14.83414500,21.29789500,0.08847598,0.91934991
q029,doc003_p022,2,18.93152000,7,0.51922005,18.93152000,0.51922005,0.63390060,0.51842289,14.83414500,21.29789500,0.08847598,0.91934991
q029,doc003_p010,3,17.61642600,8,0.43690664,17.61642600,0.43690664,0.43044378,0.41935442,14.83414500,21.29789500,0.08847598,0.91934991
q029,doc003_p009,7,15.01978100,9,0.33606219,15.01978100,0.33606219,0.02871955,0.29798288,14.83414500,21.29789500,0.08847598,0.91934991
q029,doc003_p029,1,21.29789500,10,0.08847598,21.29789500,0.08847598,1.00000000,0.00000000,14.83414500,21.29789500,0.08847598,0.91934991
q030,doc004_p010,5,11.32723800,1,0.54063243,11.32723800,0.54063243,0.13670908,0.99999998,9.90045300,20.33710400,-0.07337316,0.54063243
q030,doc003_p003,3,11.48870200,2,0.52086562,11.48870200,0.52086562,0.15217995,0.96780678,9.90045300,20.33710400,-0.07337316,0.54063243
q030,doc005_p002,7,10.51327500,3,0.49840325,10.51327500,0.49840325,0.05871826,0.93122344,9.90045300,20.33710400,-0.07337316,0.54063243
q030,doc006_p019,6,10.53646000,4,0.33372256,10.53646000,0.33372256,0.06093976,0.66301630,9.90045300,20.33710400,-0.07337316,0.54063243
q030,doc005_p009,8,10.39891800,5,0.32782769,10.39891800,0.32782769,0.04776101,0.65341562,9.90045300,20.33710400,-0.07337316,0.54063243
q030,doc003_p011,10,9.90045300,6,0.32224056,9.90045300,0.32224056,0.00000000,0.64431614,9.90045300,20.33710400,-0.07337316,0.54063243
q030,doc003_p008,9,10.16843000,7,0.25450775,10.16843000,0.25450775,0.02567653,0.53400313,9.90045300,20.33710400,-0.07337316,0.54063243
q030,doc010_p001,4,11.47753400,8,0.13047728,11.47753400,0.13047728,0.15110987,0.33200095,9.90045300,20.33710400,-0.07337316,0.54063243
q030,doc003_p029,1,20.33710400,9,-0.03356832,20.33710400,-0.03356832,1.00000000,0.06482814,9.90045300,20.33710400,-0.07337316,0.54063243
q030,doc002_p001,2,16.51667800,10,-0.07337316,16.51667800,-0.07337316,0.63394139,0.00000000,9.90045300,20.33710400,-0.07337316,0.54063243
